Name,Num Procs,Abs Trace - MinOverProcs,  Abs Trace - MeanOverProcs,  Abs Trace - MaxOverProcs,  Abs Trace - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Operation Op*x - MinOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MaxOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Orthogonalization - MinOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MaxOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr restarting - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr::solve() - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverCallCounts,  Antisymm Frob Norm - MinOverProcs,  Antisymm Frob Norm - MeanOverProcs,  Antisymm Frob Norm - MaxOverProcs,  Antisymm Frob Norm - MeanOverCallCounts,  Antisymm Inf Norm - MinOverProcs,  Antisymm Inf Norm - MeanOverProcs,  Antisymm Inf Norm - MaxOverProcs,  Antisymm Inf Norm - MeanOverCallCounts,  Avg Nonzeros / Row - MinOverProcs,  Avg Nonzeros / Row - MeanOverProcs,  Avg Nonzeros / Row - MaxOverProcs,  Avg Nonzeros / Row - MeanOverCallCounts,  Col Diag Dominance - MinOverProcs,  Col Diag Dominance - MeanOverProcs,  Col Diag Dominance - MaxOverProcs,  Col Diag Dominance - MeanOverCallCounts,  Col Variance - MinOverProcs,  Col Variance - MeanOverProcs,  Col Variance - MaxOverProcs,  Col Variance - MeanOverCallCounts,  Diadonal Nonzeros - MinOverProcs,  Diadonal Nonzeros - MeanOverProcs,  Diadonal Nonzeros - MaxOverProcs,  Diadonal Nonzeros - MeanOverCallCounts,  Diag Variance - MinOverProcs,  Diag Variance - MeanOverProcs,  Diag Variance - MaxOverProcs,  Diag Variance - MeanOverCallCounts,  Diagonal Mean - MinOverProcs,  Diagonal Mean - MeanOverProcs,  Diagonal Mean - MaxOverProcs,  Diagonal Mean - MeanOverCallCounts,  Diagonal Sign - MinOverProcs,  Diagonal Sign - MeanOverProcs,  Diagonal Sign - MaxOverProcs,  Diagonal Sign - MeanOverCallCounts,  Dimension - MinOverProcs,  Dimension - MeanOverProcs,  Dimension - MaxOverProcs,  Dimension - MeanOverCallCounts,  Dummy Rows - MinOverProcs,  Dummy Rows - MeanOverProcs,  Dummy Rows - MaxOverProcs,  Dummy Rows - MeanOverCallCounts,  Eigen LM - MinOverProcs,  Eigen LM - MeanOverProcs,  Eigen LM - MaxOverProcs,  Eigen LM - MeanOverCallCounts,  Eigen LR - MinOverProcs,  Eigen LR - MeanOverProcs,  Eigen LR - MaxOverProcs,  Eigen LR - MeanOverCallCounts,  Eigen SM - MinOverProcs,  Eigen SM - MeanOverProcs,  Eigen SM - MaxOverProcs,  Eigen SM - MeanOverCallCounts,  Eigen SR - MinOverProcs,  Eigen SR - MeanOverProcs,  Eigen SR - MaxOverProcs,  Eigen SR - MeanOverCallCounts,  Frob. Norm - MinOverProcs,  Frob. Norm - MeanOverProcs,  Frob. Norm - MaxOverProcs,  Frob. Norm - MeanOverCallCounts,  Inf Norm - MinOverProcs,  Inf Norm - MeanOverProcs,  Inf Norm - MaxOverProcs,  Inf Norm - MeanOverCallCounts,  Lower Bandwidth - MinOverProcs,  Lower Bandwidth - MeanOverProcs,  Lower Bandwidth - MaxOverProcs,  Lower Bandwidth - MeanOverCallCounts,  Max Nonzeros / Row - MinOverProcs,  Max Nonzeros / Row - MeanOverProcs,  Max Nonzeros / Row - MaxOverProcs,  Max Nonzeros / Row - MeanOverCallCounts,  Min Nonzeros / Row - MinOverProcs,  Min Nonzeros / Row - MeanOverProcs,  Min Nonzeros / Row - MaxOverProcs,  Min Nonzeros / Row - MeanOverCallCounts,  Nonzeros - MinOverProcs,  Nonzeros - MeanOverProcs,  Nonzeros - MaxOverProcs,  Nonzeros - MeanOverCallCounts,  One Norm - MinOverProcs,  One Norm - MeanOverProcs,  One Norm - MaxOverProcs,  One Norm - MeanOverCallCounts,  Row Diag Dominance - MinOverProcs,  Row Diag Dominance - MeanOverProcs,  Row Diag Dominance - MaxOverProcs,  Row Diag Dominance - MeanOverCallCounts,  Row Variance - MinOverProcs,  Row Variance - MeanOverProcs,  Row Variance - MaxOverProcs,  Row Variance - MeanOverCallCounts,  Symm Frob Norm - MinOverProcs,  Symm Frob Norm - MeanOverProcs,  Symm Frob Norm - MaxOverProcs,  Symm Frob Norm - MeanOverCallCounts,  Symm Inf Norm - MinOverProcs,  Symm Inf Norm - MeanOverProcs,  Symm Inf Norm - MaxOverProcs,  Symm Inf Norm - MeanOverCallCounts,  Symmetry - MinOverProcs,  Symmetry - MeanOverProcs,  Symmetry - MaxOverProcs,  Symmetry - MeanOverCallCounts,  Trace - MinOverProcs,  Trace - MeanOverProcs,  Trace - MaxOverProcs,  Trace - MeanOverCallCounts,  Upper Bandwidth - MinOverProcs,  Upper Bandwidth - MeanOverProcs,  Upper Bandwidth - MaxOverProcs,  Upper Bandwidth - MeanOverCallCounts,
c-39.mtx,12,0.000854015,0.000855406,0.000856161,0.000855406,0.000334978,0.000356138,0.000384092,0.000178069,0.00332999,0.00348967,0.00363946,7.93E-05,0.0123742,0.0214834,0.0461237,4.84E-05,0.0520024,0.0763576,0.0859568,0.000170441,8.44E-05,9.39E-05,9.89E-05,2.13E-06,0.00064373,0.000688712,0.000729799,1.57E-05,0.00095439,0.000991325,0.00102973,2.48E-05,0.105617,0.105895,0.106045,0.0264739,0.0194311,0.0194527,0.0195739,0.0194527,0.020206,0.0202262,0.0202451,0.0202262,0.000113964,0.000114759,0.000115871,0.000114759,0.00690603,0.00693625,0.00699306,0.00693625,1.24761,1.24764,1.24768,1.24764,0,2.38E-07,9.54E-07,2.38E-07,0.00169802,0.00173752,0.00176215,0.00173752,0.00085783,0.000861784,0.000873089,0.000861784,0.00087285,0.000873466,0.000874043,0.000873466,0,3.18E-07,9.54E-07,3.18E-07,0.000176191,0.000178099,0.00018096,0.000178099,0.0129068,0.0129219,0.012928,0.00323049,0.00285792,0.0028619,0.00286984,0.000715474,0.0481181,0.048124,0.0481291,0.012031,0.04811,0.0481153,0.0481179,0.0120288,5.89E-05,5.94E-05,5.98E-05,5.94E-05,0.00259471,0.00282896,0.00293994,0.000942985,0.000848055,0.000904878,0.000935078,0.000904878,0,3.18E-07,9.54E-07,3.18E-07,0.000111103,0.000206769,0.000241995,0.000206769,0,3.77E-07,1.19E-06,3.77E-07,0.00692105,0.00696337,0.006989,0.00696337,0.000775814,0.000828524,0.00087285,0.000828524,1.31807,1.31808,1.31809,1.31808,0.019856,0.019884,0.019918,0.019884,0.0201581,0.0201983,0.020277,0.0201983,0.0223749,0.0224197,0.0224729,0.0224197,0.000865936,0.000866334,0.000867128,0.000866334,0.000920057,0.000925461,0.000938892,0.000925461, 
c-40.mtx,12,0.000590086,0.000591358,0.000591993,0.000591358,0.000460863,0.00048703,0.000511646,0.000162343,0.00274539,0.00277942,0.00280356,8.69E-05,0.00961542,0.0136835,0.0276296,4.22E-05,0.0409312,0.0548102,0.0588465,0.000167104,7.68E-05,9.28E-05,0.00010705,2.90E-06,0.000513077,0.000531594,0.00054431,1.66E-05,0.000726461,0.000748297,0.000765562,2.67E-05,0.074878,0.0749475,0.0750132,0.0187369,0.0119979,0.0120192,0.012038,0.0120192,0.012485,0.0125102,0.0125499,0.0125102,0.00012207,0.000123501,0.000123978,0.000123501,0.00467396,0.00469534,0.00472498,0.00469534,1.38843,1.38846,1.38849,1.38846,0,7.95E-08,9.54E-07,7.95E-08,0.00111008,0.00112824,0.00114393,0.00112824,0.000561953,0.00057888,0.000596046,0.00057888,0.000595093,0.000596126,0.000597,0.000596126,0,0,0,0,0.000140905,0.000142574,0.000144005,0.000142574,0.0194502,0.0194595,0.019469,0.00486487,0.00694704,0.00695018,0.00695395,0.00173754,0.0458269,0.0458287,0.045831,0.0114572,0.00902104,0.00902277,0.00902534,0.00225569,3.39E-05,3.46E-05,3.60E-05,3.46E-05,0.0017066,0.00179845,0.0018611,0.000599484,0.000580072,0.000609994,0.000631094,0.000609994,0,1.59E-07,9.54E-07,1.59E-07,0.000117064,0.000153601,0.000178099,0.000153601,0,1.99E-07,1.19E-06,1.99E-07,0.00464177,0.00465556,0.00469303,0.00465556,0.000555992,0.000581602,0.000609875,0.000581602,1.53283,1.53283,1.53284,1.53283,0.012289,0.0123117,0.0123539,0.0123117,0.0125949,0.0126167,0.0126541,0.0126167,0.0130219,0.013049,0.0130739,0.013049,0.000587225,0.000587622,0.000589132,0.000587622,0.000604868,0.000621915,0.000635862,0.000621915, 
c-41.mtx,12,0.000714779,0.000715077,0.000715971,0.000715077,0.000356913,0.000375668,0.000396013,0.000187834,0.00364876,0.00368661,0.00371528,8.01E-05,0.0151131,0.0230529,0.0456834,4.97E-05,0.0556831,0.0782966,0.0862615,0.0001673,9.99E-05,0.000114063,0.000133514,2.48E-06,0.000650883,0.00066791,0.000697613,1.45E-05,0.00104904,0.00109434,0.00115514,2.61E-05,0.109854,0.109947,0.110051,0.0274868,0.013905,0.0139211,0.0139768,0.0139211,0.0144892,0.0145058,0.0145631,0.0145058,0.000118017,0.000118812,0.000119925,0.000118812,0.00521302,0.00524338,0.00527596,0.00524338,1.33585,1.33588,1.33592,1.33588,0,2.38E-07,9.54E-07,2.38E-07,0.00134206,0.00137369,0.00139594,0.00137369,0.00071907,0.000733276,0.000745058,0.000733276,0.000699997,0.000700235,0.000700951,0.000700235,0,3.97E-07,1.19E-06,3.97E-07,0.000133038,0.000133594,0.000134945,0.000133594,0.0153289,0.01534,0.015363,0.003835,0.00508595,0.0050984,0.00510192,0.0012746,0.0480688,0.04807,0.0480719,0.0120175,0.0480158,0.0480171,0.0480189,0.0120043,4.10E-05,4.10E-05,4.10E-05,4.10E-05,0.00210905,0.00225178,0.00234509,0.000750595,0.00070405,0.000735561,0.000765085,0.000735561,0,7.95E-08,9.54E-07,7.95E-08,0.000119925,0.000157396,0.000187874,0.000157396,0,1.99E-07,1.19E-06,1.99E-07,0.00521302,0.00522252,0.00523186,0.00522252,0.000618935,0.000674844,0.000711918,0.000674844,1.46269,1.46269,1.4627,1.46269,0.014215,0.0142444,0.0142941,0.0142444,0.0145431,0.0145695,0.0146031,0.0145695,0.0140491,0.0140891,0.0141439,0.0140891,0.000725031,0.000725746,0.000726938,0.000725746,0.000746965,0.000757118,0.000771999,0.000757118, 
c-42.mtx,12,0.000705957,0.000707348,0.000709057,0.000707348,0.000467062,0.000489334,0.000515223,0.000163111,0.00229788,0.00242788,0.00254107,8.09E-05,0.00925899,0.0150989,0.0287721,4.97E-05,0.0380335,0.0513151,0.0567992,0.000166608,6.58E-05,7.39E-05,8.01E-05,2.46E-06,0.000403881,0.000438412,0.000466585,1.46E-05,0.000644207,0.000696003,0.000729322,2.68E-05,0.0720119,0.0722555,0.0725017,0.0180639,0.0155351,0.0155513,0.0156131,0.0155513,0.0161319,0.016205,0.0162399,0.016205,0.000131845,0.000132879,0.000137091,0.000132879,0.005831,0.00585542,0.00589895,0.00585542,1.56101,1.56108,1.56113,1.56108,0,3.18E-07,9.54E-07,3.18E-07,0.00136614,0.00140796,0.00143218,0.00140796,0.000695944,0.000707467,0.00071907,0.000707467,0.000727177,0.000727654,0.00072813,0.000727654,0,0,0,0,0.000164986,0.000167271,0.000169039,0.000167271,0.0124848,0.012511,0.0125408,0.00312775,0.00275421,0.00276987,0.00278306,0.000692467,0.0471208,0.047126,0.0471311,0.0117815,0.016012,0.0160162,0.016021,0.00400405,4.51E-05,4.55E-05,4.60E-05,4.55E-05,0.00209236,0.00223752,0.00232816,0.00074584,0.00069499,0.000738462,0.000763893,0.000738462,0,4.17E-07,1.19E-06,4.17E-07,0.000124931,0.000175397,0.00019598,0.000175397,0,2.78E-07,1.19E-06,2.78E-07,0.00585508,0.00585975,0.00586486,0.00585975,0.000615835,0.000669301,0.000708818,0.000669301,1.67815,1.67817,1.67818,1.67817,0.0160029,0.0160243,0.0160658,0.0160243,0.016115,0.016144,0.0161929,0.016144,0.01722,0.0172606,0.0173151,0.0172606,0.000720978,0.000725488,0.000726938,0.000725488,0.000730991,0.000752091,0.000770092,0.000752091, 
c-43.mtx,12,0.000888824,0.000890315,0.000891924,0.000890315,0.000490189,0.000506282,0.000520945,0.000168761,0.00307465,0.00322978,0.00337338,7.69E-05,0.0129158,0.0199539,0.0465841,4.71E-05,0.0499423,0.0762838,0.0837266,0.000178233,8.44E-05,9.64E-05,0.000105858,2.30E-06,0.000564098,0.000594219,0.000623465,1.41E-05,0.000995636,0.00105061,0.00110006,2.76E-05,0.103942,0.104139,0.104332,0.0260347,0.020052,0.0200764,0.0201428,0.0200764,0.0208931,0.0209204,0.020982,0.0209204,0.000154018,0.000154972,0.000155926,0.000154972,0.00726795,0.00729734,0.00733709,0.00729734,1.70555,1.70557,1.7056,1.70557,0,9.93E-08,1.19E-06,9.93E-08,0.0017519,0.00177904,0.00179911,0.00177904,0.000866175,0.000881414,0.000892162,0.000881414,0.00089407,0.0008955,0.000897884,0.0008955,0,7.95E-08,9.54E-07,7.95E-08,0.000153065,0.000154972,0.000155926,0.000154972,0.012259,0.0122786,0.012296,0.00306964,0.00291777,0.00292462,0.00293183,0.000731155,0.0498319,0.0498357,0.0498412,0.0124589,0.0450571,0.045063,0.045069,0.0112657,6.10E-05,6.25E-05,6.39E-05,6.25E-05,0.00268483,0.00293573,0.00303531,0.000978576,0.000890017,0.000930707,0.00095892,0.000930707,0,0,0,0,0.000149965,0.000196854,0.000226974,0.000196854,0,0,0,0,0.00727892,0.00729028,0.00731611,0.00729028,0.000759125,0.000840386,0.000884771,0.000840386,1.84562,1.84563,1.84564,1.84563,0.020534,0.0205559,0.0205889,0.0205559,0.0208821,0.0209022,0.020936,0.0209022,0.0237629,0.0238072,0.0238891,0.0238072,0.000887871,0.000889162,0.00089097,0.000889162,0.000941038,0.000953893,0.000972033,0.000953893, 
c-44.mtx,12,0.000577211,0.000578245,0.000579119,0.000578245,0.000391006,0.000405669,0.000419855,0.000202835,0.00372601,0.00376378,0.00380301,8.18E-05,0.0135057,0.0228148,0.0402195,4.92E-05,0.05655,0.0738531,0.0829985,0.000157806,0.000102282,0.000118772,0.000138998,2.58E-06,0.000670433,0.000677764,0.00069952,1.47E-05,0.00112891,0.00117117,0.00121093,2.79E-05,0.105335,0.105459,0.105586,0.0263648,0.0111239,0.0111524,0.011158,0.0111524,0.0116479,0.0116741,0.011678,0.0116741,0.000129938,0.000130653,0.000130892,0.000130653,0.00443006,0.00445261,0.00448394,0.00445261,1.61148,1.61151,1.61154,1.61151,0,1.99E-07,1.19E-06,1.99E-07,0.00111794,0.00114971,0.00117302,0.00114971,0.000595093,0.00060308,0.000616074,0.00060308,0.000607967,0.000609914,0.00061202,0.000609914,0,1.59E-07,9.54E-07,1.59E-07,0.000141144,0.000142733,0.000144958,0.000142733,0.0152488,0.0152622,0.0152891,0.00381556,0.00486088,0.00488291,0.00489616,0.00122073,0.045928,0.045936,0.0459409,0.011484,0.0460141,0.0460197,0.046026,0.0115049,3.10E-05,3.25E-05,3.31E-05,3.25E-05,0.00175905,0.00185182,0.00193119,0.000617272,0.000567913,0.000600139,0.000623941,0.000600139,0,4.97E-07,1.19E-06,4.97E-07,0.000127077,0.000178615,0.000193119,0.000178615,0,1.59E-07,9.54E-07,1.59E-07,0.00442696,0.00444589,0.00448012,0.00444589,0.000525951,0.000572066,0.000605106,0.000572066,1.75795,1.75796,1.75796,1.75796,0.011471,0.0114877,0.011538,0.0114877,0.0117109,0.0117271,0.0117769,0.0117271,0.0104952,0.0105306,0.010576,0.0105306,0.000589848,0.000590901,0.000593185,0.000590901,0.000595093,0.000615915,0.000633001,0.000615915, 
c-45.mtx,12,0.0011971,0.00119789,0.00119901,0.00119789,0.000541687,0.000556052,0.000566006,0.000185351,0.00216222,0.00218264,0.00220227,8.08E-05,0.00887704,0.0152713,0.0392716,5.57E-05,0.0349581,0.0588707,0.0653358,0.000211765,7.10E-05,8.11E-05,8.58E-05,3.00E-06,0.000394821,0.000404855,0.000423193,1.50E-05,0.000706196,0.000719229,0.000747442,3.13E-05,0.0794311,0.0797128,0.079814,0.0199282,0.0283029,0.0283647,0.0284491,0.0283647,0.0292661,0.0293296,0.029422,0.0293296,0.000157118,0.000157754,0.000158072,0.000157754,0.00999808,0.0100438,0.0101001,0.0100438,2.42589,2.42592,2.42596,2.42592,0,0,0,0,0.00234795,0.00238289,0.00241399,0.00238289,0.00118279,0.00119402,0.00120497,0.00119402,0.00120306,0.00120354,0.00120401,0.00120354,0,7.95E-08,9.54E-07,7.95E-08,0.000200033,0.000201861,0.00020504,0.000201861,0.017889,0.0179069,0.0179241,0.00447672,0.00338888,0.00339494,0.00339985,0.000848735,0.0568271,0.056832,0.056834,0.014208,0.011306,0.0113086,0.011313,0.00282715,7.99E-05,8.09E-05,8.30E-05,8.09E-05,0.00360203,0.00396607,0.00409913,0.00132202,0.00120902,0.00126473,0.00130987,0.00126473,0,3.97E-07,9.54E-07,3.97E-07,0.000154018,0.000216087,0.000252962,0.000216087,0,3.18E-07,9.54E-07,3.18E-07,0.0101259,0.0101423,0.0101919,0.0101423,0.00108814,0.00114048,0.00117612,0.00114048,2.54017,2.54017,2.54018,2.54017,0.0289259,0.0289659,0.029026,0.0289659,0.0293369,0.029378,0.0294421,0.029378,0.034292,0.0343312,0.034384,0.0343312,0.00120783,0.00120856,0.00120997,0.00120856,0.00129485,0.00129894,0.00131392,0.00129894, 
c-46.mtx,12,0.000945807,0.000946502,0.000946999,0.000946502,0.000593185,0.00061667,0.000653744,0.000205557,0.00220346,0.00224173,0.00227618,8.62E-05,0.00973701,0.0151849,0.0344036,5.75E-05,0.0363171,0.0555525,0.0610723,0.000207286,6.77E-05,7.68E-05,8.82E-05,2.95E-06,0.000386715,0.000398417,0.000407696,1.53E-05,0.000713348,0.000742495,0.0007658,3.37E-05,0.0763142,0.0763777,0.0764341,0.0190944,0.0210478,0.0211024,0.0211241,0.0211024,0.0218408,0.0219018,0.0219789,0.0219018,0.000440836,0.000441929,0.000442982,0.000441929,0.0081532,0.00818626,0.00822616,0.00818626,3.09875,3.09878,3.09881,3.09878,0,2.98E-07,1.19E-06,2.98E-07,0.00185394,0.00188909,0.00191593,0.00188909,0.000923157,0.000934819,0.000945807,0.000934819,0.000951052,0.000952482,0.000953913,0.000952482,0,7.95E-08,9.54E-07,7.95E-08,0.000425816,0.000427524,0.000428915,0.000427524,0.0171978,0.0172125,0.0172229,0.00430313,0.00333118,0.00333438,0.00333714,0.000833596,0.0570199,0.0570222,0.0570271,0.0142555,0.0060308,0.00603684,0.00604486,0.00150921,5.60E-05,5.65E-05,5.70E-05,5.65E-05,0.00285292,0.00310262,0.00319791,0.00103421,0.000948191,0.000988603,0.0010221,0.000988603,0,1.79E-07,1.19E-06,1.79E-07,0.000363827,0.000410259,0.000439167,0.000410259,0,2.38E-07,9.54E-07,2.38E-07,0.00816488,0.00819099,0.00824594,0.00819099,0.000878096,0.00091966,0.000963926,0.00091966,3.24782,3.24783,3.24783,3.24783,0.021575,0.0216174,0.0216608,0.0216174,0.0219131,0.0219482,0.0219891,0.0219482,0.0227299,0.0227753,0.0228169,0.0227753,0.000962019,0.000962655,0.000963926,0.000962655,0.000998974,0.00101437,0.00103188,0.00101437, 
c-47.mtx,12,0.00131607,0.00131726,0.00131798,0.00131726,0.000653028,0.000669201,0.000689745,0.000223067,0.00234795,0.00236797,0.00238967,8.46E-05,0.0127373,0.020651,0.0460601,7.27E-05,0.0372329,0.062498,0.0705314,0.000217007,7.25E-05,8.66E-05,9.73E-05,3.09E-06,0.000458241,0.0004673,0.000477076,1.67E-05,0.0007658,0.000819981,0.000844479,3.42E-05,0.0890596,0.0892176,0.089375,0.0223044,0.0312939,0.0313007,0.031307,0.0313007,0.0325751,0.0325871,0.0326519,0.0325871,0.000188828,0.000189642,0.00019002,0.000189642,0.0112641,0.0113131,0.011415,0.0113131,3.33163,3.33167,3.33173,3.33167,0,3.97E-07,9.54E-07,3.97E-07,0.0025959,0.00265958,0.00270104,0.00265958,0.001302,0.00130669,0.00130916,0.00130669,0.001333,0.00133348,0.00133395,0.00133348,0,1.59E-07,9.54E-07,1.59E-07,0.000193834,0.000195066,0.000197172,0.000195066,0.013797,0.0138146,0.0138271,0.00345364,0.00377297,0.00378219,0.00379515,0.000945548,0.0627818,0.0627931,0.0628014,0.0156983,0.015507,0.0155141,0.0155272,0.00387853,8.70E-05,8.75E-05,8.80E-05,8.75E-05,0.00395203,0.00436022,0.00455308,0.00145341,0.0012989,0.00139946,0.00144696,0.00139946,0,4.97E-07,1.19E-06,4.97E-07,0.000191927,0.000352124,0.000396967,0.000352124,0,4.77E-07,9.54E-07,4.77E-07,0.011224,0.0112571,0.011297,0.0112571,0.00116205,0.00125108,0.00129199,0.00125108,3.39117,3.39118,3.39119,3.39118,0.0317519,0.0318013,0.0319359,0.0318013,0.0323849,0.0324308,0.032527,0.0324308,0.0344,0.0344409,0.0345299,0.0344409,0.00134206,0.00134333,0.00134492,0.00134333,0.00139904,0.00141662,0.00142598,0.00141662, 
c-48.mtx,12,0.00110698,0.00110795,0.00110984,0.00110795,0.000511885,0.000530342,0.000549078,0.000265171,0.00348043,0.00352532,0.00355411,8.01E-05,0.0216093,0.0331067,0.0683858,7.46E-05,0.0613015,0.0966524,0.108162,0.000215742,9.61E-05,0.000110984,0.00012517,2.52E-06,0.000678062,0.000687102,0.000703096,1.56E-05,0.00147152,0.00154382,0.00160646,3.86E-05,0.138744,0.13881,0.13888,0.0347025,0.0239389,0.0240645,0.024122,0.0240645,0.0249422,0.0250741,0.0251381,0.0250741,0.000231028,0.000231981,0.000232935,0.000231981,0.00958395,0.00963662,0.00970984,0.00963662,4.72131,4.72135,4.72142,4.72135,0,2.38E-07,9.54E-07,2.38E-07,0.00214887,0.00221386,0.00225997,0.00221386,0.00110888,0.00111302,0.00111699,0.00111302,0.00114202,0.0011425,0.00114298,0.0011425,0,2.38E-07,9.54E-07,2.38E-07,0.000236034,0.000237306,0.000238895,0.000237306,0.013721,0.0137321,0.0137382,0.00343303,0.00372696,0.00373964,0.00375319,0.000934909,0.0641229,0.0641432,0.0641599,0.0160358,0.0639012,0.0639088,0.0639191,0.0159772,6.20E-05,6.30E-05,6.32E-05,6.30E-05,0.00337696,0.00364618,0.00377798,0.00121539,0.00108695,0.00116001,0.00121212,0.00116001,0,5.36E-07,1.19E-06,5.36E-07,0.000219107,0.000268499,0.000303984,0.000268499,0,2.78E-07,1.19E-06,2.78E-07,0.0096159,0.00964936,0.00974417,0.00964936,0.00102186,0.00106937,0.00110793,0.00106937,4.87914,4.87915,4.87915,4.87915,0.0245781,0.0246302,0.024713,0.0246302,0.0250869,0.0251416,0.025233,0.0251416,0.0234261,0.0234662,0.023514,0.0234662,0.00112796,0.00112859,0.00112987,0.00112859,0.00117207,0.00118901,0.00120306,0.00118901, 
c-49.mtx,12,0.00110507,0.00110722,0.00110793,0.00110722,0.000576019,0.000587563,0.000607967,0.000293781,0.00348163,0.00352393,0.00357795,8.01E-05,0.022691,0.03679,0.0681515,8.29E-05,0.0656126,0.0970013,0.110945,0.000216521,9.13E-05,0.000102977,0.000115395,2.34E-06,0.000634193,0.000650207,0.000676632,1.48E-05,0.00157881,0.00165983,0.00172687,4.15E-05,0.14292,0.143008,0.143095,0.0357519,0.0208671,0.0208822,0.020941,0.0208822,0.021903,0.0219185,0.02198,0.0219185,0.000263929,0.000265598,0.000267029,0.000265598,0.008461,0.00851802,0.00862193,0.00851802,6.14946,6.14957,6.14969,6.14957,0,3.97E-07,9.54E-07,3.97E-07,0.00208497,0.00218383,0.00223684,0.00218383,0.00108886,0.00109297,0.00110006,0.00109297,0.00111413,0.00111445,0.00111508,0.00111445,0,2.38E-07,9.54E-07,2.38E-07,0.000319004,0.000321448,0.000324011,0.000321448,0.0254512,0.0254589,0.0254722,0.00636472,0.00384998,0.00385976,0.0038681,0.00096494,0.0662971,0.0663137,0.0663218,0.0165784,0.0657439,0.0657479,0.0657539,0.016437,5.01E-05,5.05E-05,5.10E-05,5.05E-05,0.00332642,0.00350577,0.00366426,0.00116859,0.0010159,0.00111822,0.00117302,0.00111822,0,2.58E-07,1.19E-06,2.58E-07,0.000242949,0.000376066,0.000432014,0.000376066,0,9.93E-08,1.19E-06,9.93E-08,0.00848389,0.008509,0.00858498,0.008509,0.000922203,0.00102385,0.00108814,0.00102385,6.3414,6.34141,6.34143,6.34141,0.0211489,0.0212,0.021328,0.0212,0.0218489,0.0219015,0.0220399,0.0219015,0.0190291,0.0190941,0.0191929,0.0190941,0.0011251,0.00112605,0.00112891,0.00112605,0.00112391,0.00117807,0.00119996,0.00117807, 
