Name,Num Procs,Row Variance,Col Variance,Diag Variance,Nonzeros,Dimension,Frob. Norm,Symm Frob Norm,Antisymm Frob Norm,One Norm,Inf Norm,Symm Inf Norm,Antisymm Inf Norm,Max Nonzeros / Row,Min Nonzeros / Rows,Avg Nonzeros / Row,Trace,Abs Trace,Dummy Rows,Total Matching %,Total No match %,Total DNE %,Row Diag Dominance,Col Diag Dominance,Lower Bandwidth,Upper Bandwidth,Diagonal Mean,Diagonal Sign,Diagonal Nonzeros,Eigen LM,Eigen LR,Eigen SM,Eigen SR,
adder_dcop_54.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,0.00113385,1.64456,1.64456,1.64456,0.00101688,1310,1,6.20298,4.58416,4.58416,12,0.00762308,0.640551,0.351826,1,1,1763,1801,0.00252849,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_55.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,0.00256168,1.64456,1.64456,1.64456,0.00313532,1310,1,6.20298,4.58732,4.58732,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00253024,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_56.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,0.00118975,1.64456,1.64456,1.64456,0.00147359,1310,1,6.20298,4.58448,4.58448,12,0.00762308,0.640551,0.351826,1,1,1763,1801,0.00252867,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_57.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,0.000516018,1.64456,1.64456,1.64456,0.000641714,1310,1,6.20298,4.58338,4.58338,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252806,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_58.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,0.000206094,1.64456,1.64456,1.64456,0.000256583,1310,1,6.20298,4.58288,4.58288,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252779,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_59.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,8.00E-05,1.64456,1.64456,1.64456,9.96E-05,1310,1,6.20298,4.58268,4.58268,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252768,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_60.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,3.09E-05,1.64456,1.64456,1.64456,3.85E-05,1310,1,6.20298,4.58261,4.58261,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252764,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_61.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,1.19E-05,1.64456,1.64456,1.64456,1.48E-05,1310,1,6.20298,4.58257,4.58257,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252762,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_62.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,4.53E-06,1.64456,1.64456,1.64456,5.65E-06,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_63.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,1.70E-06,1.64456,1.64456,1.64456,2.12E-06,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_64.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,6.35E-07,1.64456,1.64456,1.64456,7.91E-07,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_65.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,2.34E-07,1.64456,1.64456,1.64456,2.91E-07,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_66.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,7.84E-08,1.64456,1.64456,1.64456,9.74E-08,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_67.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,2.43E-08,1.64456,1.64456,1.64456,2.50E-08,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_68.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,1.29E-08,1.64456,1.64456,1.64456,2.45E-08,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_dcop_69.mtx,12,0.000608844,0.000608844,6.23E-05,11246,1813,4.25799,4.25799,1.16E-08,1.64456,1.64456,1.64456,2.45E-08,1310,1,6.20298,4.58256,4.58256,12,0.00783483,0.640339,0.351826,1,1,1763,1801,0.00252761,2,1801, 1.1743 : 0, 1.1743 : 0, unconverged, unconverged, 
adder_trans_01.mtx,12,0.0278065,0.0278071,0.028848,14579,1814,8.47042,8.47041,0.0135843,14.9545,14.9522,14.9533,0.108953,1335,1,8.03693,40.4564,40.4564,9,0.031157,0.968843,0,1,1,1802,1802,0.0223023,2,1805, 7.19218 : 0, 7.19218 : 0, unconverged, -1 : 0, 
adder_trans_02.mtx,12,0.0278065,0.0278071,0.028848,14579,1814,8.47042,8.47041,0.0135839,14.9545,14.9522,14.9533,0.108952,1335,1,8.03693,40.4565,40.4565,9,0.031157,0.968843,0,1,1,1802,1802,0.0223023,2,1805, 7.19218 : 0, 7.19218 : 0, unconverged, -1 : 0, 
af23560.mtx,12,8.53658,9.21516,5.59874,484256,23560,10247.9,8373.78,5907.57,1424.38,1000.28,639.104,827.338,21,11,20.5542,-961441,961441,0,0.000555681,0.996753,0.00269158,1,1,304,304,-40.8082,-2,23560, unconverged, unconverged, unconverged, unconverged, 
aft01.mtx,12,1.22E+26,1.22E+26,1.22E+26,125567,8205,1.00E+15,1.00E+15,0,1.00E+15,1.00E+15,1.00E+15,0,21,8,15.3037,1.00E+15,1.00E+15,0,1,0,0,1,1,154,154,1.22E+11,2,8205, 1e+15 : 0, 1e+15 : 0, unconverged, unconverged, 
airfoil_2d.mtx,12,2.75E+06,2.45E+06,3.03E+09,259688,14214,9.83E+06,9.81E+06,639114,340858,365528,343319,52569.4,23,1,18.2699,-7.47E+08,7.47E+08,637,0,0.981668,0.0183319,1,1,3002,3002,-52540.3,3,14214, -250692 : 0, unconverged, unconverged, -250692 : 0, 
ak2010.mtx,12,1.78E+11,1.78E+11,0,217098,45292,7.25E+08,7.25E+08,0,3.06E+08,3.06E+08,3.06E+08,0,430,0,4.7933,0,0,1809,1,0,0,1,1,38155,38155,0,1,0, 1.07951e+08 : 0, 1.07951e+08 : 0, unconverged, -9.87634e+07 : 0, 
Alemdar.mtx,12,0.116721,0.116721,0,42581,6245,1717.4,1717.4,0,82,82,82,0,10,1,6.81841,6245,6245,5,1,0,0,1,1,5912,5912,1,2,6245, unconverged, unconverged, unconverged, unconverged, 
Andrews.mtx,12,0.021,0.021,11.6585,760154,60000,3093.53,3093.53,0,70,70,70,0,36,9,12.6692,700154,700154,0,1,0,0,1,1,59925,59925,11.6692,2,60000, unconverged, unconverged, unconverged, unconverged, 
apache1.mtx,12,601556,601556,3.86E+09,542184,80800,2.86E+07,2.86E+07,0,360032,360032,360032,0,7,4,6.7102,3.91E+09,3.91E+09,0,1,0,0,1,1,808,808,48410.2,2,80800, unconverged, unconverged, unconverged, unconverged, 
appu.mtx,12,0.0031287,0.0031287,0.478721,1853104,14000,293.503,293.503,7.10E-13,43.0883,43.0883,43.0883,5.21E-14,294,12,132.365,22812.7,22812.7,0,0.942975,0.0570245,0,1,1,13987,13987,1.62948,2,14000, 17.1307 : 0, 17.1307 : 0, unconverged, unconverged, 
arc130.mtx,12,3.76E+08,8.44E+07,0.052437,1282,130,488783,345622,345622,105157,1.08E+06,542299,542298,124,1,9.86154,139.318,139.318,1,0,0.758681,0.241319,1,1,125,125,1.07168,2,130, 2.36737 : 0, 2.36736 : 0, 0.795226 : 0, 0.795523 : 0, 
as-caida_G_001.mtx,12,0.620167,0.075703,0,65910,31379,571.057,516.929,242.673,2380,6996,4688,2308,2331,0,2.10045,0,0,5716,0.106509,0.893491,0,1,1,30792,30792,0,1,0, 115.263 : 0, 115.263 : 0, unconverged, -92.4625 : 0, 
as-caida_G_002.mtx,12,0.618114,0.0753688,0,66744,31379,574.764,520.308,244.201,2370,6970,4670,2300,2322,0,2.12703,0,0,5845,0.106526,0.893474,0,1,1,31193,31193,0,1,0, 115.862 : 0, 115.862 : 0, unconverged, -92.1277 : 0, 
as-caida_G_003.mtx,12,0.626556,0.0761968,0,66680,31379,575.173,520.177,245.438,2403,7073,4738,2335,2356,0,2.12499,0,0,5857,0.0965807,0.903419,0,1,1,31193,31193,0,1,0, 114.347 : 0, 114.347 : 0, unconverged, -92.5415 : 0, 
as-caida_G_004.mtx,12,0.625192,0.0761525,0,68670,31379,583.088,527.773,247.887,2399,7057,4728,2329,2351,0,2.18841,0,0,5794,0.10517,0.89483,0,1,1,31200,31200,0,1,0, 117.703 : 0, 117.703 : 0, unconverged, -92.787 : 0, 
as-caida_G_005.mtx,12,0.616747,0.0753243,0,70026,31379,588.648,533.134,249.548,2366,6954,4660,2294,2317,0,2.23162,0,0,5956,0.110702,0.889298,0,1,1,31007,31007,0,1,0, 117.872 : 0, 117.872 : 0, unconverged, -92.2235 : 0, 
as-caida_G_006.mtx,12,0.621522,0.0755195,0,71094,31379,592.893,537.081,251.129,2385,7015,4700,2315,2338,0,2.26566,0,0,6039,0.112921,0.887079,0,1,1,31200,31200,0,1,0, 118.672 : 0, 118.672 : 0, unconverged, -92.4935 : 0, 
as-caida_G_007.mtx,12,0.619958,0.0752395,0,71658,31379,595.36,539.199,252.424,2377,6995,4686,2309,2331,0,2.28363,0,0,6124,0.110804,0.889196,0,1,1,31200,31200,0,1,0, 118.06 : 0, 118.06 : 0, unconverged, -92.0978 : 0, 
as-caida_G_008.mtx,12,0.624107,0.0756989,0,72140,31379,597.655,540.984,254.024,2394,7046,4720,2326,2348,0,2.29899,0,0,6113,0.105517,0.894483,0,1,1,31200,31200,0,1,0, 116.436 : 0, 116.436 : 0, unconverged, -92.5515 : 0, 
as-caida_G_009.mtx,12,0.613213,0.0745995,0,74344,31379,605.941,549.094,256.242,2351,6913,4632,2281,2304,0,2.36923,0,0,6160,0.116808,0.883192,0,1,1,31200,31200,0,1,0, 121.358 : 0, 121.358 : 0, unconverged, -92.9698 : 0, 
as-caida_G_010.mtx,12,0.617271,0.0749419,0,74994,31379,608.764,551.456,257.857,2366,6962,4664,2298,2320,0,2.38994,0,0,6267,0.113396,0.886604,0,1,1,31200,31200,0,1,0, 121.107 : 0, 121.107 : 0, unconverged, -93.1157 : 0, 
as-caida_G_011.mtx,12,0.61737,0.0750598,0,75118,31379,609.524,551.841,258.828,2368,6964,4666,2298,2321,0,2.39389,0,0,6341,0.108176,0.891824,0,1,1,31200,31200,0,1,0, 121.05 : 0, 121.05 : 0, unconverged, -93.1123 : 0, 
as-caida_G_012.mtx,12,0.61879,0.0754307,0,76530,31379,614.845,556.87,260.634,2377,6983,4680,2303,2328,0,2.43889,0,0,6419,0.112374,0.887626,0,1,1,31200,31200,0,1,0, 121.462 : 0, 121.462 : 0, unconverged, -93.3516 : 0, 
as-caida_G_013.mtx,12,0.623184,0.0759171,0,77002,31379,617.552,558.734,263.032,2395,7037,4716,2321,2346,0,2.45393,0,0,6443,0.101504,0.898496,0,1,1,31200,31200,0,1,0, 119.749 : 0, 119.749 : 0, unconverged, -93.6205 : 0, 
as-caida_G_014.mtx,12,0.619767,0.0755388,0,75982,31379,613.904,554.985,262.431,2381,6995,4688,2307,2332,0,2.42143,0,0,6622,0.0936011,0.906399,0,1,1,31200,31200,0,1,0, 117.222 : 0, 117.222 : 0, unconverged, -93.3653 : 0, 
as-caida_G_015.mtx,12,0.619477,0.0757204,0,77124,31379,618.314,559.064,264.121,2383,6993,4688,2305,2332,0,2.45782,0,0,6767,0.0954826,0.904517,0,1,1,31200,31200,0,1,0, 119.805 : 0, 119.805 : 0, unconverged, -93.446 : 0, 
as-caida_G_016.mtx,12,0.618157,0.0754674,0,77860,31379,621.181,561.754,265.138,2376,6976,4676,2300,2326,0,2.48128,0,0,6784,0.097123,0.902877,0,1,1,31200,31200,0,1,0, 119.833 : 0, 119.833 : 0, unconverged, -93.2812 : 0, 
as-caida_G_017.mtx,12,0.625089,0.0763415,0,79718,31379,628.258,568.373,267.694,2406,7062,4734,2328,2355,0,2.54049,0,0,6761,0.101081,0.898919,0,1,1,31200,31200,0,1,0, 122.125 : 0, 122.125 : 0, unconverged, -93.876 : 0, 
as-caida_G_018.mtx,12,0.627282,0.0765842,0,80396,31379,630.719,570.628,268.682,2415,7089,4752,2337,2364,0,2.5621,0,0,6956,0.10207,0.89793,0,1,1,31200,31200,0,1,0, 122.4 : 0, 122.4 : 0, unconverged, -93.9465 : 0, 
as-caida_G_019.mtx,12,0.629277,0.0765915,0,80970,31379,633.045,572.552,270.056,2420,7112,4766,2346,2371,0,2.58039,0,0,6993,0.099296,0.900704,0,1,1,31200,31200,0,1,0, 123.225 : 0, 123.225 : 0, unconverged, -94.1123 : 0, 
as-caida_G_020.mtx,12,0.62582,0.0764224,0,80948,31379,633.154,572.559,270.296,2409,7071,4740,2331,2358,0,2.57969,0,0,7179,0.0974453,0.902555,0,1,1,31200,31200,0,1,0, 122.075 : 0, 122.075 : 0, unconverged, -93.8423 : 0, 
as-caida_G_021.mtx,12,0.626586,0.076067,0,81882,31379,638.768,577.29,273.423,2410,7082,4746,2336,2362,0,2.60945,0,0,7191,0.0869788,0.913021,0,1,1,31200,31200,0,1,0, 120.744 : 0, 120.744 : 0, unconverged, -93.9137 : 0, 
as-caida_G_022.mtx,12,0.628048,0.0762288,0,82138,31379,639.661,578.093,273.814,2416,7100,4758,2342,2368,0,2.61761,0,0,7298,0.0872191,0.912781,0,1,1,31299,31299,0,1,0, 120.003 : 0, 120.003 : 0, unconverged, -94.2433 : 0, 
as-caida_G_023.mtx,12,0.628228,0.0757017,0,83524,31379,644.92,582.745,276.279,2413,7103,4758,2345,2369,0,2.66178,0,0,7263,0.0861309,0.913869,0,1,1,31299,31299,0,1,0, 119.855 : 0, 119.855 : 0, unconverged, -94.18 : 0, 
as-caida_G_024.mtx,12,0.630726,0.0765252,0,83640,31379,645.58,583.287,276.677,2427,7133,4780,2353,2379,0,2.66548,0,0,7367,0.0847681,0.915232,0,1,1,31200,31200,0,1,0, 118.896 : 0, 118.896 : 0, unconverged, -94.1221 : 0, 
as-caida_G_025.mtx,12,0.631357,0.0764884,0,85850,31379,653.688,590.715,279.936,2428,7140,4784,2356,2381,0,2.73591,0,0,7338,0.0871986,0.912801,0,1,1,31200,31200,0,1,0, 121.051 : 0, 121.051 : 0, unconverged, -94.3897 : 0, 
as-caida_G_026.mtx,12,0.623806,0.0756524,0,85468,31379,652.135,589.44,278.998,2397,7047,4722,2325,2350,0,2.72373,0,0,7458,0.0892498,0.91075,0,1,1,31200,31200,0,1,0, 121.041 : 0, 121.041 : 0, unconverged, -93.7826 : 0, 
as-caida_G_027.mtx,12,0.626731,0.0759762,0,85744,31379,653.406,590.478,279.778,2409,7083,4746,2337,2362,0,2.73253,0,0,7472,0.0870965,0.912904,0,1,1,31200,31200,0,1,0, 121.291 : 0, 121.291 : 0, unconverged, -93.9782 : 0, 
as-caida_G_028.mtx,12,0.62941,0.0762728,0,84962,31379,650.744,587.803,279.206,2420,7116,4768,2348,2373,0,2.70761,0,0,7546,0.0824604,0.91754,0,1,1,31200,31200,0,1,0, 119.619 : 0, 119.619 : 0, unconverged, -94.0849 : 0, 
as-caida_G_029.mtx,12,0.624781,0.0757604,0,86566,31379,656.216,593.235,280.521,2401,7059,4730,2329,2354,0,2.75872,0,0,7551,0.0909595,0.909041,0,1,1,31200,31200,0,1,0, 123.436 : 0, 123.436 : 0, unconverged, -93.9673 : 0, 
as-caida_G_030.mtx,12,0.625025,0.0757874,0,86850,31379,657.186,594.111,280.938,2402,7062,4732,2330,2355,0,2.76777,0,0,7549,0.0912378,0.908762,0,1,1,31200,31200,0,1,0, 123.975 : 0, 123.975 : 0, unconverged, -93.9313 : 0, 
as-caida_G_031.mtx,12,0.625286,0.0760865,0,87232,31379,658.741,595.376,281.901,2406,7066,4736,2332,2357,0,2.77995,0,0,7539,0.089004,0.910996,0,1,1,31287,31287,0,1,0, 123.961 : 0, 123.961 : 0, unconverged, -93.9934 : 0, 
as-caida_G_032.mtx,12,0.630871,0.0764345,0,87938,31379,660.893,597.762,281.887,2426,7134,4780,2354,2379,0,2.80245,0,0,7544,0.0964088,0.903591,0,1,1,31200,31200,0,1,0, 123.771 : 0, 123.771 : 0, unconverged, -94.235 : 0, 
as-caida_G_033.mtx,12,0.628941,0.076491,0,87784,31379,660.613,597.428,281.94,2421,7111,4766,2347,2372,0,2.79754,0,0,7607,0.0944819,0.905518,0,1,1,31200,31200,0,1,0, 125.463 : 0, 125.463 : 0, unconverged, -94.1748 : 0, 
as-caida_G_034.mtx,12,0.62868,0.076192,0,88490,31379,663.097,599.767,282.804,2417,7107,4762,2345,2370,0,2.82004,0,0,7597,0.0961917,0.903808,0,1,1,31200,31200,0,1,0, 125.481 : 0, 125.481 : 0, unconverged, -94.1667 : 0, 
as-caida_G_035.mtx,12,0.628471,0.0757287,0,87560,31379,659.803,596.657,281.674,2414,7106,4760,2346,2370,0,2.7904,0,0,7731,0.0938785,0.906122,0,1,1,31200,31200,0,1,0, 123.649 : 0, 123.649 : 0, unconverged, -94.1005 : 0, 
as-caida_G_036.mtx,12,0.628454,0.0764371,0,88616,31379,663.522,600.147,282.995,2419,7105,4762,2345,2370,0,2.82405,0,0,7714,0.096258,0.903742,0,1,1,31200,31200,0,1,0, 125.599 : 0, 125.599 : 0, unconverged, -94.1087 : 0, 
as-caida_G_037.mtx,12,0.626731,0.0759762,0,88654,31379,663.682,600.313,283.016,2409,7083,4746,2337,2362,0,2.82527,0,0,7726,0.09651,0.90349,0,1,1,31200,31200,0,1,0, 126.219 : 0, 126.219 : 0, unconverged, -94.092 : 0, 
as-caida_G_038.mtx,12,0.626261,0.0761944,0,88644,31379,663.727,600.32,283.108,2410,7078,4744,2336,2361,0,2.82495,0,0,7717,0.0958215,0.904179,0,1,1,31200,31200,0,1,0, 123.066 : 0, 123.066 : 0, unconverged, -94.0101 : 0, 
as-caida_G_039.mtx,12,0.624439,0.0756157,0,87804,31379,661.07,597.435,282.995,2398,7054,4726,2328,2352,0,2.79818,0,0,7806,0.0879003,0.9121,0,1,1,31200,31200,0,1,0, 119.743 : 0, 119.743 : 0, unconverged, -93.6746 : 0, 
as-caida_G_040.mtx,12,0.62636,0.0763121,0,89658,31379,667.453,603.609,284.868,2412,7080,4746,2336,2362,0,2.85726,0,0,7742,0.0948939,0.905106,0,1,1,31200,31200,0,1,0, 124.614 : 0, 124.614 : 0, unconverged, -94.1489 : 0, 
as-caida_G_041.mtx,12,0.621122,0.0753553,0,88944,31379,665.059,601.239,284.282,2386,7014,4700,2314,2339,0,2.83451,0,0,7859,0.0913833,0.908617,0,1,1,31200,31200,0,1,0, 123.287 : 0, 123.287 : 0, unconverged, -93.8653 : 0, 
as-caida_G_042.mtx,12,0.62821,0.0764101,0,89176,31379,665.835,601.97,284.549,2418,7102,4760,2344,2369,0,2.8419,0,0,7864,0.0920427,0.907957,0,1,1,31200,31200,0,1,0, 124.166 : 0, 124.166 : 0, unconverged, -94.1851 : 0, 
as-caida_G_043.mtx,12,0.628923,0.0762189,0,89678,31379,667.707,603.735,285.195,2418,7110,4764,2346,2371,0,2.8579,0,0,7868,0.0930217,0.906978,0,1,1,31200,31200,0,1,0, 123.893 : 0, 123.893 : 0, unconverged, -94.1346 : 0, 
as-caida_G_044.mtx,12,0.630772,0.0763169,0,89560,31379,667.23,603.304,284.991,2424,7132,4778,2354,2378,0,2.85414,0,0,7933,0.0931219,0.906878,0,1,1,31200,31200,0,1,0, 122.982 : 0, 122.982 : 0, unconverged, -94.3506 : 0, 
as-caida_G_045.mtx,12,0.630384,0.0763806,0,89152,31379,666.113,602.01,285.114,2424,7128,4776,2352,2377,0,2.84114,0,0,8023,0.0881865,0.911814,0,1,1,31299,31299,0,1,0, 123.384 : 0, 123.384 : 0, unconverged, -94.2611 : 0, 
as-caida_G_046.mtx,12,0.629068,0.0761282,0,90172,31379,669.591,605.449,285.979,2417,7111,4764,2347,2371,0,2.87364,0,0,8022,0.0930222,0.906978,0,1,1,31299,31299,0,1,0, 124.499 : 0, 124.499 : 0, unconverged, -94.2459 : 0, 
as-caida_G_047.mtx,12,0.629654,0.0762998,0,90002,31379,669.189,604.827,286.353,2421,7119,4770,2349,2374,0,2.86822,0,0,7999,0.0889314,0.911069,0,1,1,31299,31299,0,1,0, 123.525 : 0, 123.525 : 0, unconverged, -94.1247 : 0, 
as-caida_G_048.mtx,12,0.628338,0.0760474,0,90820,31379,671.735,607.467,286.726,2414,7102,4758,2344,2368,0,2.89429,0,0,7990,0.0947809,0.905219,0,1,1,31299,31299,0,1,0, 125.522 : 0, 125.522 : 0, unconverged, -94.1822 : 0, 
as-caida_G_049.mtx,12,0.625513,0.0758413,0,90784,31379,671.873,607.388,287.218,2404,7068,4736,2332,2357,0,2.89315,0,0,8055,0.0913157,0.908684,0,1,1,31299,31299,0,1,0, 124.894 : 0, 124.894 : 0, unconverged, -94.1029 : 0, 
as-caida_G_050.mtx,12,0.627607,0.0759665,0,90392,31379,670.31,606.116,286.252,2411,7093,4752,2341,2365,0,2.88065,0,0,8111,0.0935038,0.906496,0,1,1,31299,31299,0,1,0, 124.249 : 0, 124.249 : 0, unconverged, -93.9755 : 0, 
as-caida_G_051.mtx,12,0.629654,0.0762998,0,90100,31379,670.142,605.211,287.767,2421,7119,4770,2349,2374,0,2.87135,0,0,8071,0.0809101,0.91909,0,1,1,31299,31299,0,1,0, 120.726 : 0, 120.726 : 0, unconverged, -94.3833 : 0, 
as-caida_G_052.mtx,12,0.627984,0.0756747,0,91100,31379,673.12,608.506,287.767,2412,7100,4756,2344,2368,0,2.90322,0,0,8121,0.0909989,0.909001,0,1,1,31299,31299,0,1,0, 125.083 : 0, 125.083 : 0, unconverged, -94.3043 : 0, 
as-caida_G_053.mtx,12,0.622035,0.0749091,0,90296,31379,670.142,605.818,286.486,2386,7026,4706,2320,2343,0,2.87759,0,0,8175,0.0910561,0.908944,0,1,1,31299,31299,0,1,0, 121.969 : 0, 121.969 : 0, unconverged, -93.9397 : 0, 
as-caida_G_054.mtx,12,0.623318,0.0755984,0,92170,31379,676.862,612.072,288.981,2395,7041,4718,2323,2348,0,2.93731,0,0,8122,0.0939568,0.906043,0,1,1,31299,31299,0,1,0, 125.697 : 0, 125.697 : 0, unconverged, -94.0388 : 0, 
as-caida_G_055.mtx,12,0.623318,0.0755984,0,91476,31379,674.593,609.761,288.562,2395,7041,4718,2323,2348,0,2.9152,0,0,8169,0.0897285,0.910272,0,1,1,31299,31299,0,1,0, 123.362 : 0, 123.362 : 0, unconverged, -94.1962 : 0, 
as-caida_G_056.mtx,12,0.624781,0.0757604,0,92826,31379,679.219,614.173,290.052,2401,7059,4730,2329,2354,0,2.95822,0,0,8125,0.0936806,0.906319,0,1,1,31200,31200,0,1,0, 126.112 : 0, 126.112 : 0, unconverged, -94.2753 : 0, 
as-caida_G_057.mtx,12,0.624537,0.0757334,0,92334,31379,677.652,612.608,289.696,2400,7056,4728,2328,2353,0,2.94254,0,0,8188,0.0910824,0.908918,0,1,1,31200,31200,0,1,0, 124.55 : 0, 124.55 : 0, unconverged, -94.2782 : 0, 
as-caida_G_058.mtx,12,0.625513,0.0758413,0,92170,31379,677.419,612.072,290.283,2404,7068,4736,2332,2357,0,2.93731,0,0,8195,0.0857763,0.914224,0,1,1,31200,31200,0,1,0, 124.021 : 0, 124.021 : 0, unconverged, -94.379 : 0, 
as-caida_G_059.mtx,12,0.62283,0.0755444,0,93156,31379,680.323,615.266,290.324,2393,7035,4714,2321,2346,0,2.96874,0,0,8257,0.0951952,0.904805,0,1,1,31200,31200,0,1,0, 125.44 : 0, 125.44 : 0, unconverged, -94.2839 : 0, 
as-caida_G_060.mtx,12,0.626,0.0758953,0,94180,31379,683.838,618.488,291.729,2406,7074,4740,2334,2359,0,3.00137,0,0,8231,0.0963474,0.903653,0,1,1,31200,31200,0,1,0, 128.098 : 0, 128.098 : 0, unconverged, -94.7692 : 0, 
as-caida_G_061.mtx,12,0.625658,0.0757506,0,94386,31379,684.713,619.309,292.041,2403,7069,4736,2333,2357,0,3.00794,0,0,8347,0.0963914,0.903609,0,1,1,31200,31200,0,1,0, 128.737 : 0, 128.737 : 0, unconverged, -94.8378 : 0, 
as-caida_G_062.mtx,12,0.628239,0.0759297,0,93728,31379,682.582,617.161,291.599,2412,7100,4756,2344,2367,0,2.98697,0,0,8358,0.0928004,0.9072,0,1,1,31200,31200,0,1,0, 126.209 : 0, 126.209 : 0, unconverged, -94.6082 : 0, 
as-caida_G_063.mtx,12,0.6297,0.0760915,0,94736,31379,686.138,620.361,293.152,2418,7118,4768,2350,2373,0,3.01909,0,0,8399,0.0928686,0.907131,0,1,1,31200,31200,0,1,0, 128.43 : 0, 128.43 : 0, unconverged, -94.8396 : 0, 
as-caida_G_064.mtx,12,0.631404,0.0762801,0,93558,31379,682.202,616.513,292.082,2425,7139,4782,2357,2380,0,2.98155,0,0,8439,0.0881378,0.911862,0,1,1,31200,31200,0,1,0, 126.646 : 0, 126.646 : 0, unconverged, -94.9659 : 0, 
as-caida_G_065.mtx,12,0.631502,0.0763977,0,95068,31379,687.129,621.411,293.247,2427,7141,4784,2357,2381,0,3.02967,0,0,8470,0.0954475,0.904553,0,1,1,31200,31200,0,1,0, 129.228 : 0, 129.228 : 0, unconverged, -95.1005 : 0, 
as-caida_G_066.mtx,12,0.628825,0.0761013,0,93212,31379,681.365,615.487,292.291,2416,7108,4762,2346,2370,0,2.97052,0,0,8549,0.0834442,0.916556,0,1,1,31200,31200,0,1,0, 124.43 : 0, 124.43 : 0, unconverged, -94.7026 : 0, 
as-caida_G_067.mtx,12,0.627851,0.0759934,0,94484,31379,685.64,619.568,293.663,2412,7096,4754,2342,2366,0,3.01106,0,0,8533,0.087274,0.912726,0,1,1,31200,31200,0,1,0, 126.865 : 0, 126.865 : 0, unconverged, -94.7687 : 0, 
