% Generated on 2015-12-03 17:28:05,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../petsc/anamod-features -p ../petsc/timing/aciss -n petsc_anamod_aciss -b 10"
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE symmetry NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE n-struct-unsymm NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE symmetry-snorm NUMERIC
@ATTRIBUTE symmetry-fanorm NUMERIC
@ATTRIBUTE symmetry-fsnorm NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE relsymm NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE symmetry-anorm NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lee95-bound NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE trace-asquared NUMERIC
@ATTRIBUTE solver {"89565283","8793455","90197667","49598909","91036839","45869639","45869638","45869637","47942867","89269802","89269803","89269801","89269804","59072883","59072882","59072881","7285381","7285384","59072884","49598911","49598910","49598912","30870721","36025723","36025722","53302993","30870720","64278029","36025724","44526267","8793454","8793456","8793453","17734818","32168839","32168838","57331597","95762352","57331599","57331598","32168837","88865078","88865079","49834417","49834419","49834418","88865076","88865077","11256942","11256943","11256941","42851841","11256944","31459546","17887723","91845162","53362206","95762355","12321508","75830644","57331600","43373444","95762353","43373441","43373442","43373443","91068411","91068410","5890861","85483012","5890863","5890862","18868444","18868441","18868443","18868442","91068408","47942864","47942865","47942866","91068409","8520536","5890860","82456576","29030069","95762354","90783920","99720138","29030071","29030070","29030072","85490469","30870723","30870722","26415435","26415434","26415433","26415432","13323659","45869640","36564233","68908713","7285382","36564232","7285383","75830645","36564234","81986705","29553941","29553943","29553942","69654761","29553944","69654763","69654762","32874609","32168840","90197664","90197665","90197666","69654760","37052870","37052871","19932321","19932323","19932322","19932324","80361466","80361467","80361464","80361465","49834420","1216556","38678404","38678401","38678402","38678403","32874611","32874610","32874612","44114477","44114476","44114479","44114478","36564235","36025721","75830647","75830646","85490471","85490470","85490472","18524981","37052869","37052868"}
@ATTRIBUTE class {good,bad}
@DATA
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,539685.5,2154.625,61166,0.09755345,?,3975,1663090.0,222328.8,3975,?,?,0.04237568,-303670.0,?,?,?,?,?,?,0.09755345,11.88606,183.3172,?,61166,4326,3975,0.8203883,183.3172,7,2,11.88606,4326,?,?,7,?,0.04893067,5512644.0,35240,7251,539687.1,?,11.64659,206,?,10510390.0,?,0.2530112,1.533664,0.086854,5512644.0,303670.0,?,0.1726711,4326,?,"29030070",good
?,13,3,?,?,6,8,?,3,0.009927677,?,100,35538.8,14.69444,198,0.009927677,?,45,25210.9,22.01393,13,139,?,3.05344,-52480.8,?,?,26241.9,27831.16,27830.7,?,0.009927677,8.0172,161.8323,?,198,53,45,0.5063291,158.1677,2,?,4.819544,53,?,?,4,0.2979798,21.76528,39270.5,45,36,35698.88,?,87.32143,79,?,883.9529,26241.9,99.59999,160.076,60.40001,39358.87,52480.8,39358.53,160.0,53,-25758.31,"37052868",good
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,52.43949,2154.625,61166,0.09755345,?,3975,166.4818,22.23293,3975,?,?,0.04237568,-30.34437,?,?,?,?,?,?,0.09755345,7.886057,183.3172,?,61166,4326,3975,1.0,183.3172,7,2,7.886057,4326,?,?,7,?,0.04893067,524.5409,35240,7251,53.96899,?,71.69448,35,?,10510390.0,?,0.07567044,1.526369,0.09700397,551.282,30.38963,?,0.1726711,4326,?,"29030070",good
?,3971,2,?,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,?,?,1.0,-38.09516,?,?,?,?,?,?,1.0,4.0,4008.0,?,8188,4008,3880,1.0,4008.0,1,2,4.0,4008,?,?,4,?,?,40.70936,340,2723,5.66922,?,55.2433,46,?,2097248.0,?,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,?,"37052868",good
?,100,8,?,?,99,9,1,8,490.068,?,38612,417.1434,66.22222,87025,4.816579,?,100,760.8224,417.1509,100,?,?,18.7483,-1.923689,?,?,761.5104,58.98457,3646.587,?,489.6732,1.032237,183752.1,?,87025,9801,100,1.0,183752.1,4,2,1.140008,9801,?,?,8,1.0,29.40092,83.41673,38612,9,490.338,?,65554.59,22,?,10920.05,20.96783,245.0302,?,245.0377,3647.064,762.1984,83.41679,490.068,9801,13294120.0,"29030070",good
?,4075,6,?,?,15,44,?,6,1.0,?,43008,12778630.0,531.1134,113435,1.0,?,1375,12208740.0,4910537.0,4075,88122,?,11.94595,-15828740.0,?,?,7914371.0,60997330.0,60997340.0,?,1.0,21.60955,218479.4,?,113435,18289,1375,0.7142857,-99211.5,2,?,18.71334,18289,?,?,8,0.2231498,139.6803,86263260.0,52138,679,12781760.0,?,35.06149,14,?,918458.7,7914371.0,2372.609,89.78721,-755.6798,86263260.0,15828740.0,86263260.0,1616.795,18289,359548500.0,"37052868",good
?,147,9,?,?,16,16,1,9,0.5714286,?,1372,0.9091121,69.87004,3084,0.09361057,?,147,1.0,1.002723,147,?,?,0.6264706,-0.3595159,?,?,1.25356,1.070743,12.09373,?,0.096383,1.668847,213.0,?,3084,340,147,1.0,213.0,3,2,1.668847,340,?,?,7,1.0,0.1360294,1.514255,1372,277,1.030537,?,10.68255,15,?,11443.03,0.3226151,0.4531944,?,0.546805,12.14104,1.507119,1.51426,1.0,340,145.1119,"69654763",good
?,?,8,?,1,1,11,1,8,12.66839,?,?,241.5828,153.7477,251001,6.332951,?,304,328.0752,241.6466,?,?,?,56.12641,-111.1689,?,?,?,?,?,?,7.109027,5.424376,1706299.0,?,251001,30401,304,1.0,1706299.0,1,2,5.392618,30401,?,?,9,?,32.31355,7290.684,220600,111,249.6432,1,2898.812,46,?,97001.51,?,92.41912,56.49203,92.4829,13441.21,327.8859,?,141.8294,30401,?,"37052868",good
?,100,8,?,?,99,9,1,8,1152.13,?,38612,948.8753,66.22222,87025,9.275703,?,100,1743.923,948.8962,100,?,?,66.85659,-0.00123685,?,?,?,?,?,?,1152.13,0.964094,655261.4,?,87025,9801,100,1.0,655261.4,4,2,1.071613,9801,?,?,8,?,99.6103,161.2753,38612,9,1152.457,?,55273.51,25,?,10920.05,?,576.0546,?,576.0755,12565.5,1743.924,?,1152.13,9801,?,"69654763",good
?,2486,4,?,?,1295,11,?,4,495.29,?,4749,61574.3,1295.338,11887,0.0004582114,?,2835,62078.87,30000.0,2486,?,?,0.008879808,-91938.7,?,?,?,?,?,?,495.29,14.34569,25.18313,?,11887,1299,2835,0.4875,-25.18313,2,-1,10.01171,2836,?,?,6,?,0.4544097,448891.7,4302,4290,62069.59,?,7.947941,240,?,4219733.0,?,447.9941,471.0488,47.29599,448944.5,91938.7,?,495.29,2836,?,"29030070",good
?,2486,4,?,?,1295,11,?,4,493.7376,?,4749,61575.86,1295.338,11887,0.0004596955,?,2835,62078.87,8374.313,2486,?,?,0.008879484,-91938.75,?,?,?,?,?,?,493.7376,14.34498,25.18222,?,11887,1299,2835,0.4875,-25.18222,2,-1,10.01098,2836,?,?,6,?,0.4543925,448790.6,4302,4290,62069.6,?,7.931625,240,?,4219733.0,?,446.5898,469.5724,47.14774,448843.4,91938.75,?,493.7376,2836,?,"69654763",good
?,2486,4,?,?,1295,11,?,4,493.7376,?,4749,61575.86,1295.338,11887,0.0004596955,?,2835,62078.87,8374.313,2486,?,?,0.008879484,-91938.75,?,?,?,?,?,?,493.7376,14.34498,25.18222,?,11887,1299,2835,0.4875,-25.18222,2,-1,10.01098,2836,?,?,6,?,0.4543925,448790.6,4302,4290,62069.6,?,7.931625,240,?,4219733.0,?,446.5898,469.5724,47.14774,448843.4,91938.75,?,493.7376,2836,?,"37052868",bad
?,2835,5,?,?,4,11,?,5,-4829.194,?,4643,177.3209,1306.123,14238,6.735773e-08,?,2481,4843.661,177.4766,2835,?,?,1.702819,-4831.853,?,?,?,?,?,?,0.1391965,14.34498,4829.195,?,14238,1485,2481,0.525,-4829.194,2,?,13.33393,2836,?,?,6,?,90.66611,4112.563,6759,4491,4829.211,?,31017.24,240,?,3721367.0,?,2414.687,0.1716985,-2414.508,6343.051,4831.853,?,0.1672465,2836,?,"29030070",good
?,4535,4,?,?,2358,13,?,4,3.252607e-19,?,9617,2903055.0,2407.844,24797,3.252607e-19,?,5307,2306860.0,939970.9,4535,?,?,0.03483541,-4548316.0,?,?,?,?,?,?,3.252607e-19,29.04164,184.9063,?,24797,2386,5307,0.4916667,184.9063,2,1,31.08353,5308,?,?,6,?,2.52404,8698365.0,9872,7950,3003055.0,?,199.3418,240,?,14945390.0,?,662.2995,100000.0,-38.44939,8699517.0,4548316.0,?,490.1379,5308,?,"69654763",good
?,?,2,?,1,1,3,1,2,0.07068962,?,?,940.5729,1.5,50,0.03534481,?,3,2581.412,940.6083,?,?,?,763.4853,-4.753873,?,?,?,?,?,?,0.03534481,2.556304,13742.74,?,50,18,3,1.0,13742.74,1,2,2.556304,18,?,?,2,?,853.5314,2272.457,32,4,2539.182,1,48893.24,108,?,10.25,?,864.0407,10.35763,864.076,5363.742,2581.412,?,1717.762,18,?,"69654763",good
?,?,2,?,1,1,3,1,2,0.07068962,?,?,940.5729,1.5,50,0.03534481,?,3,2581.412,940.6083,?,?,?,763.4853,-4.753873,?,?,?,?,?,?,0.03534481,2.556304,13742.74,?,50,18,3,1.0,13742.74,1,2,2.556304,18,?,?,2,?,853.5314,2272.457,32,4,2539.182,1,48893.24,108,?,10.25,?,864.0407,10.35763,864.076,5363.742,2581.412,?,1717.762,18,?,"37052868",bad
?,3002,18,?,637,108,23,?,18,-250691.6,?,122627,245641.7,836.108,259688,1.0,?,3002,340858.3,245642.7,3002,4500,?,52540.35,-365528.4,?,?,343319.2,639114.1,9807558.0,?,1.0,10.57672,746808500.0,?,259688,14214,3002,0.2,-746807200.0,1,?,10.58338,14214,?,?,14,0.9826715,55016.99,903833.1,122847,2964,252668.1,?,250639.5,10,?,1739910.0,52569.36,125346.3,?,-125345.3,9828360.0,365528.4,903843.8,1.0,14214,9.577972e+13,"32874610",good
?,102,23,?,81,12,62,?,23,11.3609,?,3371,51.71178,52.96175,7401,11.3609,?,102,116.6692,61.78101,102,?,?,3.721507,-105.7803,?,?,?,?,?,?,11.3609,17.91105,1179.718,?,7401,314,102,0.9473684,1096.467,1,?,18.04619,317,?,?,21,?,4.681757,138.0518,3713,183,71.22683,?,6.062248,19,?,6562.171,?,18.94394,60.05356,8.874708,351.3315,125.1609,?,27.81856,317,?,"29030070",good
?,177,27,?,?,4,62,?,27,3.92307,?,16283,12.91329,103.1031,33046,0.001565682,?,177,18.93333,12.91408,177,3030,?,3.878567,-5.711111,?,?,18.84444,15.75078,191.6338,?,1.0,18.76616,4584.467,?,33046,1179,177,1.0,4584.467,9,1,18.76616,1182,?,?,23,0.9083096,3.145393,22.27497,15581,223,13.00653,?,16566.99,8,?,24671.3,3.155556,6.499002,?,6.499786,192.28,18.93333,22.27497,13.00143,1182,36475.41,"69654763",good
?,102,23,?,?,4,62,?,23,4.570494,?,3713,11.95885,52.96175,7401,0.005295837,?,102,19.02222,11.95922,102,?,?,3.458885,-5.888889,?,?,?,?,?,?,1.0,17.58468,1096.467,?,7401,314,102,1.0,1096.467,9,1,17.58468,317,?,?,21,?,3.153048,15.70579,3371,183,12.77531,?,34144.15,13,?,6562.171,?,6.371498,?,6.371871,93.18018,19.02222,?,12.74338,317,?,"29030070",good
?,20895,9,?,?,4,13,?,9,5.442254,?,87231,5.159784,9779.248,196592,1.162012e-06,?,20895,7.020041,5.159868,20895,1802,?,0.9859226,-0.5837015,?,?,6.915497,2.283403,193.2867,?,5.442245,9.939635,20601.84,?,196592,15672,20895,1.0,20601.84,3,1,10.05847,20896,?,?,7,0.9908338,0.6804086,3.229219,88465,37415,5.442818,?,64852.74,14,?,223568000.0,0.2970472,2.721083,?,2.721166,193.3002,6.821005,3.229219,5.442261,20896,37354.54,"37052868",good
?,1801,6,?,?,76,1310,?,6,1.174299,?,5681,5.063271e-11,793.8216,11258,0.002308828,?,1763,1.644563,0.01869093,1801,?,?,0.00252761,-1.0,?,?,?,?,?,?,1.174299,98.94544,4.582556,?,11258,1813,1763,0.5428571,4.582556,2,1,98.94544,1813,?,?,7,?,0.007890383,1.640519e-08,3764,3127,1.174299,?,62.8272,70,?,1328154.0,?,1.08715,?,0.08714951,4.257988,1.644563,?,1.174299,1813,?,"37052868",good
?,1801,6,?,?,76,1310,?,6,1.174299,?,5681,0.007171,793.8216,11258,0.002308828,?,1763,1.644563,0.01869093,1801,?,?,0.00252761,-1.0,?,?,?,?,?,?,1.174299,98.94544,4.582556,?,11258,1813,1763,0.5616438,4.582556,2,1,98.94544,1813,?,?,7,?,0.007890383,1.821071e-08,3764,3127,1.174299,?,101.9363,73,?,1328154.0,?,1.08715,?,0.08714951,4.257988,1.644563,?,1.174299,1813,?,"37052868",good
?,1801,6,?,?,76,1310,?,6,1.174299,?,5681,1.293063e-13,793.8216,11258,0.002308828,?,1763,1.644563,0.01869093,1801,?,?,0.00252761,-1.0,?,?,?,?,?,?,1.174299,98.94544,4.582557,?,11258,1813,1763,0.5428571,4.582557,2,1,98.94544,1813,?,?,7,?,0.007890382,8.97544e-07,3764,3127,1.174299,?,62.8272,70,?,1328154.0,?,1.08715,?,0.08714951,4.257988,1.644563,?,1.174299,1813,?,"37052868",good
?,10783,3,?,1163,5,32,?,3,-100.0,?,15775,1e+20,2924.34,49232,-1.0,?,10780,1e+20,1e+20,10783,?,?,178.1206,-1e+20,?,?,?,?,?,?,1.0,20.0,2360276.0,?,49232,13251,10780,0.4971751,-28505.56,1,?,20.0,13251,?,?,9,?,1135.483,2e+20,20206,7162,1e+20,1,34180740.0,177,?,22374180.0,?,3452567000.0,1516999000.0,234.2471,2e+20,1e+20,?,93863.94,13251,?,"69654763",good
?,4100,8,?,?,6,4101,?,8,61096.82,?,24580,1956467.0,2048.003,36879,1.026952e-05,?,4,2000004.0,1153.554,4100,?,?,31.39536,-2267917.0,?,?,?,?,?,?,61094.42,26.87428,128752.4,?,36879,4101,4,0.9363636,128750.4,3,?,26.87428,4101,?,?,8,?,1171.752,2886483.0,8198,4103,2017564.0,?,313286.2,220,?,1402885.0,?,30548.54,1.746391,30548.28,2887778.0,2353125.0,?,61096.82,4101,?,"37052868",good
?,2052,8,?,?,6,2053,?,8,728.2939,?,12292,19548.87,1024.006,18447,1.020522e-05,?,4,20004.0,22.61903,2052,?,?,0.7930285,-23354.17,?,?,?,?,?,?,726.2121,24.46265,1628.087,?,18447,2053,4,0.9450549,1626.087,3,?,24.46265,2053,?,?,8,?,19.82917,28948.68,4102,2055,20277.16,?,50605.8,91,?,351919.7,?,364.2175,0.6410142,364.0764,28967.03,24375.0,?,728.2939,2053,?,"69654763",good
?,4535,4,?,?,2358,13,?,4,-1.734723e-18,?,9609,2882493.0,2407.697,24785,-1.734723e-18,?,5307,2291018.0,1006480.0,4535,19411,?,0.03497886,-4516474.0,?,?,2258238.0,6145205.0,6143577.0,?,453.3387,29.40353,185.6678,?,24785,2386,5307,0.475,185.6678,2,1,31.23805,5308,?,?,6,0.2168247,2.534491,8688327.0,9868,7952,2982493.0,?,186.3414,240,?,14939990.0,2258238.0,571.8194,100000.0,28.2025,8689481.0,4516474.0,8688330.0,489.0515,5308,-20000880000.0,"69654763",good
?,5307,5,?,?,2780,15,?,5,-44.98396,?,9763,70705.7,2427.24,28846,1.784561e-07,?,4535,54353.15,23242.38,5307,?,?,2.590833e-05,-107192.9,?,?,?,?,?,?,44.98048,27.7462,0.1375214,?,28846,2797,4535,0.5,0.09103712,2,?,27.32525,5308,?,?,6,?,0.001600465,271246.9,13775,8307,70753.84,?,1.407512,240,?,12701060.0,?,44.96983,43.12499,0.01115676,271247.2,107192.9,?,44.98048,5308,?,"29030070",good
?,5307,5,?,?,2780,15,?,5,-44.98396,?,9763,70705.7,2427.24,28846,1.784561e-07,?,4535,54353.15,23242.38,5307,?,?,2.590833e-05,-107192.9,?,?,?,?,?,?,44.98048,27.7462,0.1375214,?,28846,2797,4535,0.5,0.09103712,2,?,27.32525,5308,?,?,6,?,0.001600465,271246.9,13775,8307,70753.84,?,1.407512,240,?,12701060.0,?,44.96983,43.12499,0.01115676,271247.2,107192.9,?,44.98048,5308,?,"69654763",bad
?,5307,5,?,?,2780,15,?,5,-55.38425,?,9766,85905.82,2427.511,28861,-7.344035e-07,?,4535,66035.28,28502.94,5307,?,?,3.22112e-05,-130209.8,?,?,?,?,?,?,55.3808,30.66095,0.1709771,?,28861,2797,4535,0.4958333,0.1139719,2,?,28.79542,5308,?,?,6,?,0.001994051,328330.6,13787,8311,85963.14,?,1.293485,240,?,12700960.0,?,55.42743,50.89511,0.0004866904,328331.0,130209.8,?,55.3808,5308,?,"29030070",good
?,9361,3,?,1104,5,30,?,3,-100.0,?,15311,1e+20,2516.491,45385,-1.0,?,9358,1e+20,1e+20,9361,?,?,193.083,-1e+20,?,?,?,?,?,?,1.0,20.0,2256175.0,?,45385,11685,9358,0.4829545,-20866.9,1,?,20.0,11685,?,?,8,?,1185.614,2e+20,18389,6676,1e+20,1,56603850.0,176,?,16104600.0,?,5274123000.0,2754099000.0,2286786000.0,2e+20,1e+20,?,92997.7,11685,?,"29030070",good
?,?,26,?,46,1,185,1,26,10.9727,?,?,1.035017,1145.818,155731,10.81551,?,2303,22.89451,5.306588,?,?,?,10.85805,-1.764278,?,?,?,?,?,?,10.84288,16.67064,63324.13,?,155731,5832,2303,1.0,63324.13,1,2,16.66817,5832,?,?,28,?,0.1320256,273.5848,149899,2292,18.28682,1,2.87792,31,?,5690011.0,?,5.628632,3.015275,11.62317,873.2278,22.75062,?,11.13805,5832,?,"69654763",good
?,?,26,?,46,1,185,1,26,10.9727,?,?,1.035017,1145.818,155731,10.81551,?,2303,22.89451,5.306588,?,?,?,10.85805,-1.764278,?,?,?,?,?,?,10.84288,16.67064,63324.13,?,155731,5832,2303,1.0,63324.13,1,2,16.66817,5832,?,?,28,?,0.1320256,273.5848,149899,2292,18.28682,1,2.87792,31,?,5690011.0,?,5.628632,3.015275,11.62317,873.2278,22.75062,?,11.13805,5832,?,"37052868",bad
?,?,7,?,4245,1,25,1,7,1.0,?,?,0.003053999,20.10811,77592,4.530171e-07,?,48,1.0,0.003054089,?,?,?,0.4006566,-0.0005283483,?,?,?,?,?,?,1.0,8.705163,4248.964,?,77592,10605,48,1.0,4248.964,1,2,8.705163,10605,?,?,12,?,0.4893627,0.03338211,66987,37,1.0,1,11177070.0,27,?,1804.9,?,0.5,0.0003472782,0.5,65.13077,1.0,?,1.0,10605,?,"29030070",good
?,?,1,?,20360,1,1,1,1,1.448333e-06,?,?,1.609161e-06,?,20360,1.182292e-09,?,?,2.163773e-06,1.60952e-06,?,?,?,9.559043e-07,3.5875e-10,?,?,?,?,?,?,1.448333e-06,9.445208,0.01946221,?,20360,20360,?,1.0,0.01946221,1,2,9.445208,20360,?,?,1,?,6.132544e-07,?,?,1,2.163773e-06,1,6031.418,45,?,?,?,1.081707e-06,?,1.082066e-06,0.0001620525,2.163773e-06,?,2.163773e-06,20360,?,"29030070",bad
?,?,1,?,20360,1,1,1,1,1.448333e-06,?,?,1.609161e-06,?,20360,1.182292e-09,?,?,2.163773e-06,1.60952e-06,?,?,?,9.559043e-07,3.5875e-10,?,?,?,?,?,?,1.448333e-06,9.445208,0.01946221,?,20360,20360,?,1.0,0.01946221,1,2,9.445208,20360,?,?,1,?,6.132544e-07,?,?,1,2.163773e-06,1,6031.418,45,?,?,?,1.081707e-06,?,1.082066e-06,0.0001620525,2.163773e-06,?,2.163773e-06,20360,?,"69654763",good
?,?,13,?,5,1,18,?,13,-0.01147277,?,?,0.7432963,751.1841,265113,-0.0001616667,?,1527,1.221141,0.7434079,?,244753,?,0.01786853,-1.002211,?,?,0.9714401,5.203292,10.01174,?,-0.0001616667,18.62187,363.8032,?,265113,20360,1527,?,-363.8032,1,-2,18.62187,20360,?,?,11,0.07679744,0.05721948,7.358567,244753,1483,0.7623677,1,4986.502,69,?,2442606.0,0.6181432,0.2779245,0.2239629,-0.2780361,11.28314,1.002211,7.358567,-5.074405e-06,20360,73.16068,"37052868",good
?,?,3,?,1767,1,8,1,3,10.0,?,?,17.32953,4245.215,40808,6.0,?,10493,40.0,19.32953,?,30034,?,10.72192,?,?,?,30.0,237.917,1175.786,?,8.0,1.146128,115518.0,?,40808,10774,10493,1.0,115518.0,1,2,1.146128,10774,?,?,6,0.2640169,2.846433,336.4655,30034,7028,21.28519,1,10.0,16,?,79192620.0,10.0,9.0,1.393026,11.0,1199.615,30.0,336.4655,20.0,10774,1325868.0,"37052868",good
?,?,5,?,1461,1,37,?,5,?,?,?,2.236135,795.7945,15032,?,?,1844,3.445624,0.9683189,?,?,?,?,-4.645619,?,?,?,?,?,?,?,6.787812,?,?,15032,?,1844,0.5208333,?,1,10,6.787812,2873,?,?,11,?,?,5.870113,12159,1100,2.281547,1,5.390654,240,?,2772485.0,?,0.03491802,0.04193625,0.004962696,6.58642,4.645619,?,?,2873,?,"29030070",good
?,?,1,?,9669,1,1,1,1,1.65029e-06,?,?,0.04801713,?,9669,1.066547e-06,?,?,1.10188,0.9758696,?,?,?,0.01003655,1.066547e-06,?,?,?,?,?,?,1.636468e-06,5.97202,97.04335,?,9669,9669,?,1.0,97.04335,1,2,5.97202,9669,?,?,1,?,0.06849579,?,?,1,1.101634,1,1.18756,30,?,?,?,0.08701402,?,1.014866,6.807185,1.10188,?,1.10188,9669,?,"29030070",good
?,721,10,?,1,8,27,?,10,-12904340.0,?,185609,7550781.0,249.1577,412148,1.0,?,721,18404410.0,12950660.0,721,209764,?,6558806.0,-14479870.0,?,?,15755800.0,128686000.0,1472649000.0,?,1.0,20.45239,2.6857e+11,?,412148,40948,721,?,-2.6857e+11,1,?,20.45239,40948,?,?,10,0.4910469,37251.45,180946500.0,185591,875,13039100.0,?,2.389409,9,?,154797.0,4919888.0,3760892.0,454285.8,-9141628.0,1478260000.0,14479870.0,181989500.0,1.0,40948,2.152134e+18,"37052868",good
?,7594,6,?,?,4,5412,?,6,-399999.0,?,20665,21045.6,3768.934,48928,-119999.0,?,7594,407175.6,24373.33,7594,?,?,1772.897,-399999.0,?,?,?,?,?,?,310273.1,6.956126,13470470.0,?,48928,7592,7594,0.3043478,-12232370.0,2,?,7.153659,7598,?,?,11,?,23248.38,245.5362,20665,14948,399999.0,?,120.2018,92,?,33285470.0,?,355136.0,?,-44862.96,2041123.0,407175.6,?,310273.1,7598,?,"69654763",good
?,6173,22,?,30,759,64,?,22,-4.89073,?,26941,13.42385,1766.2,163716,-1.0,?,3658,34.00327,13.76167,6173,153663,?,0.006254937,-31.0,?,?,30.97449,111.7869,112.1108,?,2.415454,115.0295,45.89247,?,163716,7337,3658,0.6153846,-36.28272,1,?,115.0295,7337,?,?,27,0.06140512,0.07473012,138.7932,129438,5456,18.31458,1,2.234751,13,?,7038257.0,30.97449,3.653097,2.58237,-1.237634,158.3197,31.0,158.0905,2.415454,7337,72.537,"29030070",good
?,?,5,?,2019,1,342,?,5,0.0695623,?,?,1037.216,2466.726,17833,-1e-08,?,3284,5973.283,1037.216,?,?,?,13.81123,-703.6542,?,?,?,?,?,?,34.99274,17.99744,48463.59,?,17833,3509,3284,0.974026,48463.59,1,?,16.85768,3509,?,?,2,?,152.8748,277.6726,14324,1607,5972.283,1,6.01557e+11,77,?,24575890.0,?,2986.142,?,2986.142,9096.934,5972.283,?,5972.283,3509,?,"69654763",good
?,?,10,?,75,1,30,1,10,3.066326e-08,?,?,7.836285e-08,1858.142,178896,1.001778e-10,?,5142,3.001561e-07,1.02315e-07,?,?,?,4.146915e-09,-1.074196e-07,?,?,?,?,?,?,2.067254e-10,27.79945,7.19946e-05,?,178896,17361,5142,1.0,7.19946e-05,1,2,27.79945,17361,?,?,12,?,8.438997e-09,8.689076e-07,161535,1198,1.294366e-07,1,3.159291,55,?,15092440.0,?,2.643794e-08,8.508748e-09,4.923391e-08,1.513258e-06,2.309701e-07,?,7.567185e-08,17361,?,"29030070",good
?,100,8,?,?,99,9,1,8,3423.49,?,38612,2819.331,66.22222,87025,9.26012,?,100,5335.601,2819.352,100,?,?,83.83453,-10.53806,?,?,?,?,?,?,3415.834,1.037953,821662.3,?,87025,9801,100,1.0,821662.3,4,2,1.133933,9801,?,?,8,?,189.9805,596.7356,38612,9,3425.682,?,164416.8,44,?,10920.05,?,1711.735,8.295186,1711.755,21700.49,5345.362,?,3423.49,9801,?,"37052868",good
