@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R33-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Remove-R2,4-5,9-11,13-16,18-26'

@attribute DiagonalNonZeros numeric
@attribute AvgDiagonalDistance numeric
@attribute Trace numeric
@attribute AvgNonzerosPerRow numeric
@attribute ColumnDiagonalDominance numeric
@attribute SymmetricFrobeniusNorm numeric
@attribute DiagonalAverage numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
760,?,79700000,1,1,25000000,4136.95,75830646,good
760,?,79700000,1,1,25000000,4136.95,18524981,bad
760,?,79700000,1,1,25000000,4136.95,37052869,bad
760,?,79700000,1,1,25000000,4136.95,37052868,bad
278.667,?,523504,0.1,1,165.552,74.1388,89565283,bad
278.667,?,523504,0.1,1,165.552,74.1388,91036839,bad
278.667,?,523504,0.1,1,165.552,74.1388,45869639,bad
278.667,?,523504,0.1,1,165.552,74.1388,45869638,bad
278.667,?,523504,0.1,1,165.552,74.1388,45869637,bad
278.667,?,523504,0.1,1,165.552,74.1388,89269802,bad
278.667,?,523504,0.1,1,165.552,74.1388,89269803,bad
278.667,?,523504,0.1,1,165.552,74.1388,89269801,bad
278.667,?,523504,0.1,1,165.552,74.1388,89269804,bad
278.667,?,523504,0.1,1,165.552,74.1388,30870721,bad
278.667,?,523504,0.1,1,165.552,74.1388,53302993,bad
278.667,?,523504,0.1,1,165.552,74.1388,30870720,bad
278.667,?,523504,0.1,1,165.552,74.1388,64278029,bad
278.667,?,523504,0.1,1,165.552,74.1388,44526267,bad
278.667,?,523504,0.1,1,165.552,74.1388,95762352,bad
278.667,?,523504,0.1,1,165.552,74.1388,49834417,bad
278.667,?,523504,0.1,1,165.552,74.1388,49834419,bad
278.667,?,523504,0.1,1,165.552,74.1388,49834418,bad
278.667,?,523504,0.1,1,165.552,74.1388,11256942,bad
278.667,?,523504,0.1,1,165.552,74.1388,11256943,bad
278.667,?,523504,0.1,1,165.552,74.1388,11256941,bad
278.667,?,523504,0.1,1,165.552,74.1388,42851841,bad
278.667,?,523504,0.1,1,165.552,74.1388,11256944,bad
278.667,?,523504,0.1,1,165.552,74.1388,31459546,bad
278.667,?,523504,0.1,1,165.552,74.1388,17887723,bad
278.667,?,523504,0.1,1,165.552,74.1388,91845162,bad
278.667,?,523504,0.1,1,165.552,74.1388,53362206,bad
278.667,?,523504,0.1,1,165.552,74.1388,95762355,bad
278.667,?,523504,0.1,1,165.552,74.1388,12321508,bad
278.667,?,523504,0.1,1,165.552,74.1388,75830644,bad
278.667,?,523504,0.1,1,165.552,74.1388,95762353,bad
278.667,?,523504,0.1,1,165.552,74.1388,85483012,bad
278.667,?,523504,0.1,1,165.552,74.1388,47942864,bad
278.667,?,523504,0.1,1,165.552,74.1388,47942865,bad
278.667,?,523504,0.1,1,165.552,74.1388,47942866,bad
278.667,?,523504,0.1,1,165.552,74.1388,8520536,bad
278.667,?,523504,0.1,1,165.552,74.1388,82456576,bad
278.667,?,523504,0.1,1,165.552,74.1388,95762354,bad
278.667,?,523504,0.1,1,165.552,74.1388,90783920,bad
278.667,?,523504,0.1,1,165.552,74.1388,99720138,bad
278.667,?,523504,0.1,1,165.552,74.1388,30870723,bad
278.667,?,523504,0.1,1,165.552,74.1388,30870722,bad
278.667,?,523504,0.1,1,165.552,74.1388,13323659,bad
278.667,?,523504,0.1,1,165.552,74.1388,45869640,bad
278.667,?,523504,0.1,1,165.552,74.1388,36564233,bad
278.667,?,523504,0.1,1,165.552,74.1388,68908713,bad
278.667,?,523504,0.1,1,165.552,74.1388,36564232,bad
278.667,?,523504,0.1,1,165.552,74.1388,75830645,bad
278.667,?,523504,0.1,1,165.552,74.1388,36564234,bad
278.667,?,523504,0.1,1,165.552,74.1388,81986705,bad
278.667,?,523504,0.1,1,165.552,74.1388,37052870,bad
278.667,?,523504,0.1,1,165.552,74.1388,37052871,bad
278.667,?,523504,0.1,1,165.552,74.1388,80361466,bad
278.667,?,523504,0.1,1,165.552,74.1388,80361467,bad
278.667,?,523504,0.1,1,165.552,74.1388,80361464,bad
278.667,?,523504,0.1,1,165.552,74.1388,80361465,bad
278.667,?,523504,0.1,1,165.552,74.1388,49834420,bad
278.667,?,523504,0.1,1,165.552,74.1388,1216556,bad
278.667,?,523504,0.1,1,165.552,74.1388,36564235,bad
278.667,?,523504,0.1,1,165.552,74.1388,75830647,bad
278.667,?,523504,0.1,1,165.552,74.1388,75830646,good
278.667,?,523504,0.1,1,165.552,74.1388,18524981,good
278.667,?,523504,0.1,1,165.552,74.1388,37052869,bad
278.667,?,523504,0.1,1,165.552,74.1388,37052868,bad
278.667,?,523489,0.1,1,122.805,74.1352,89565283,bad
278.667,?,523489,0.1,1,122.805,74.1352,91036839,bad
278.667,?,523489,0.1,1,122.805,74.1352,45869639,bad
278.667,?,523489,0.1,1,122.805,74.1352,45869638,bad
278.667,?,523489,0.1,1,122.805,74.1352,45869637,bad
278.667,?,523489,0.1,1,122.805,74.1352,47942867,bad
278.667,?,523489,0.1,1,122.805,74.1352,89269802,bad
278.667,?,523489,0.1,1,122.805,74.1352,89269803,bad
278.667,?,523489,0.1,1,122.805,74.1352,89269801,bad
278.667,?,523489,0.1,1,122.805,74.1352,89269804,bad
278.667,?,523489,0.1,1,122.805,74.1352,30870721,bad
278.667,?,523489,0.1,1,122.805,74.1352,53302993,bad
278.667,?,523489,0.1,1,122.805,74.1352,30870720,bad
278.667,?,523489,0.1,1,122.805,74.1352,64278029,bad
278.667,?,523489,0.1,1,122.805,74.1352,44526267,bad
278.667,?,523489,0.1,1,122.805,74.1352,17734818,bad
278.667,?,523489,0.1,1,122.805,74.1352,95762352,bad
278.667,?,523489,0.1,1,122.805,74.1352,49834417,bad
278.667,?,523489,0.1,1,122.805,74.1352,49834419,bad
278.667,?,523489,0.1,1,122.805,74.1352,49834418,bad
278.667,?,523489,0.1,1,122.805,74.1352,11256942,bad
278.667,?,523489,0.1,1,122.805,74.1352,11256943,bad
278.667,?,523489,0.1,1,122.805,74.1352,11256941,bad
278.667,?,523489,0.1,1,122.805,74.1352,42851841,bad
278.667,?,523489,0.1,1,122.805,74.1352,11256944,bad
278.667,?,523489,0.1,1,122.805,74.1352,31459546,bad
278.667,?,523489,0.1,1,122.805,74.1352,17887723,bad
278.667,?,523489,0.1,1,122.805,74.1352,91845162,bad
278.667,?,523489,0.1,1,122.805,74.1352,53362206,bad
278.667,?,523489,0.1,1,122.805,74.1352,95762355,bad
278.667,?,523489,0.1,1,122.805,74.1352,12321508,bad
278.667,?,523489,0.1,1,122.805,74.1352,75830644,bad
278.667,?,523489,0.1,1,122.805,74.1352,95762353,bad
278.667,?,523489,0.1,1,122.805,74.1352,85483012,bad
278.667,?,523489,0.1,1,122.805,74.1352,47942864,bad
278.667,?,523489,0.1,1,122.805,74.1352,47942865,bad
278.667,?,523489,0.1,1,122.805,74.1352,47942866,bad
278.667,?,523489,0.1,1,122.805,74.1352,8520536,bad
278.667,?,523489,0.1,1,122.805,74.1352,82456576,bad
278.667,?,523489,0.1,1,122.805,74.1352,95762354,bad
278.667,?,523489,0.1,1,122.805,74.1352,90783920,bad
278.667,?,523489,0.1,1,122.805,74.1352,99720138,bad
278.667,?,523489,0.1,1,122.805,74.1352,30870723,bad
278.667,?,523489,0.1,1,122.805,74.1352,30870722,bad
278.667,?,523489,0.1,1,122.805,74.1352,13323659,bad
278.667,?,523489,0.1,1,122.805,74.1352,45869640,bad
278.667,?,523489,0.1,1,122.805,74.1352,36564233,bad
278.667,?,523489,0.1,1,122.805,74.1352,68908713,bad
278.667,?,523489,0.1,1,122.805,74.1352,36564232,bad
278.667,?,523489,0.1,1,122.805,74.1352,75830645,bad
278.667,?,523489,0.1,1,122.805,74.1352,36564234,bad
278.667,?,523489,0.1,1,122.805,74.1352,81986705,bad
278.667,?,523489,0.1,1,122.805,74.1352,37052870,bad
278.667,?,523489,0.1,1,122.805,74.1352,37052871,bad
278.667,?,523489,0.1,1,122.805,74.1352,80361466,bad
278.667,?,523489,0.1,1,122.805,74.1352,80361467,bad
278.667,?,523489,0.1,1,122.805,74.1352,80361464,bad
278.667,?,523489,0.1,1,122.805,74.1352,80361465,bad
278.667,?,523489,0.1,1,122.805,74.1352,49834420,bad
278.667,?,523489,0.1,1,122.805,74.1352,1216556,bad
278.667,?,523489,0.1,1,122.805,74.1352,36564235,bad
278.667,?,523489,0.1,1,122.805,74.1352,75830647,bad
278.667,?,523489,0.1,1,122.805,74.1352,75830646,good
278.667,?,523489,0.1,1,122.805,74.1352,18524981,good
278.667,?,523489,0.1,1,122.805,74.1352,37052869,bad
278.667,?,523489,0.1,1,122.805,74.1352,37052868,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,89565283,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,91036839,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,45869639,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,45869638,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,45869637,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,89269802,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,89269803,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,89269801,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,89269804,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,30870721,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,53302993,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,30870720,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,64278029,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,44526267,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,95762352,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,49834417,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,49834419,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,49834418,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,11256942,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,11256943,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,11256941,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,42851841,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,11256944,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,31459546,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,17887723,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,91845162,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,53362206,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,95762355,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,12321508,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,75830644,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,95762353,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,85483012,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,47942864,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,47942865,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,47942866,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,8520536,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,82456576,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,95762354,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,90783920,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,99720138,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,30870723,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,30870722,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,13323659,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,45869640,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,36564233,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,36564232,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,75830645,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,36564234,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,81986705,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,37052870,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,37052871,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,80361466,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,80361467,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,80361464,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,80361465,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,49834420,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,1216556,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,36564235,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,75830647,good
9801,74.5,570848,7.4,1,43140.3,0.176411,75830646,good
9801,74.5,570848,7.4,1,43140.3,0.176411,18524981,good
9801,74.5,570848,7.4,1,43140.3,0.176411,37052869,bad
9801,74.5,570848,7.4,1,43140.3,0.176411,37052868,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,89565283,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,91036839,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,45869639,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,45869638,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,45869637,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,89269802,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,89269803,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,89269801,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,89269804,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,30870721,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,53302993,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,30870720,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,64278029,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,44526267,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,95762352,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,49834417,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,49834419,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,49834418,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,11256942,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,11256943,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,11256941,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,42851841,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,11256944,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,31459546,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,17887723,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,91845162,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,53362206,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,95762355,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,12321508,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,75830644,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,95762353,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,85483012,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,47942864,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,47942865,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,47942866,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,8520536,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,82456576,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,95762354,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,90783920,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,99720138,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,30870723,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,30870722,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,13323659,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,45869640,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,36564233,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,36564232,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,75830645,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,36564234,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,81986705,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,37052870,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,37052871,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,80361466,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,80361467,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,80361464,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,80361465,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,49834420,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,1216556,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,36564235,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,75830647,good
9801,74.5,987861,7.4,1,43201.8,0.306805,75830646,good
9801,74.5,987861,7.4,1,43201.8,0.306805,18524981,good
9801,74.5,987861,7.4,1,43201.8,0.306805,37052869,bad
9801,74.5,987861,7.4,1,43201.8,0.306805,37052868,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,89565283,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,91036839,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,45869639,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,45869638,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,45869637,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,89269802,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,89269803,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,89269801,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,89269804,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,30870721,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,53302993,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,30870720,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,64278029,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,44526267,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,95762352,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,49834417,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,49834419,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,49834418,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,11256942,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,11256943,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,11256941,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,42851841,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,11256944,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,31459546,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,17887723,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,91845162,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,53362206,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,95762355,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,12321508,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,75830644,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,95762353,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,85483012,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,47942864,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,47942865,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,47942866,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,8520536,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,82456576,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,95762354,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,90783920,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,99720138,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,30870723,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,30870722,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,13323659,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,45869640,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,36564233,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,36564232,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,75830645,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,36564234,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,81986705,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,37052870,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,37052871,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,80361466,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,80361467,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,80361464,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,80361465,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,49834420,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,1216556,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,36564235,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,75830647,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,75830646,good
9801,74.5,437620,7.4,1,61079.1,0.134884,18524981,good
9801,74.5,437620,7.4,1,61079.1,0.134884,37052869,bad
9801,74.5,437620,7.4,1,61079.1,0.134884,37052868,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,89565283,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,91036839,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,45869639,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,45869638,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,45869637,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,89269802,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,89269803,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,89269801,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,89269804,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,30870721,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,53302993,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,30870720,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,64278029,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,44526267,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,95762352,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,49834417,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,49834419,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,49834418,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,11256942,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,11256943,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,11256941,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,42851841,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,11256944,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,31459546,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,17887723,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,91845162,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,53362206,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,95762355,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,12321508,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,75830644,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,95762353,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,85483012,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,47942864,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,47942865,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,47942866,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,8520536,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,82456576,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,95762354,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,90783920,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,99720138,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,30870723,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,30870722,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,13323659,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,45869640,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,36564233,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,36564232,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,75830645,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,36564234,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,81986705,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,37052870,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,37052871,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,80361466,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,80361467,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,80361464,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,80361465,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,49834420,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,1216556,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,36564235,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,75830647,good
9801,74.5,457797,7.4,1,61079.2,0.14121,75830646,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,18524981,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,37052869,bad
9801,74.5,457797,7.4,1,61079.2,0.14121,37052868,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,89565283,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,91036839,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,45869639,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,45869638,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,45869637,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,89269802,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,89269803,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,89269801,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,89269804,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,30870721,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,53302993,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,30870720,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,64278029,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,44526267,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,95762352,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,49834417,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,49834419,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,49834418,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,11256942,bad
9801,74.5,507168,7.4,1,61079.2,0.156515,11256943,bad
