avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
2407.844,2338560,30.17246,2,30.12502,287.0132,19932321,hydr1c_A_50,0.00021005,bad,bad,0.000356,-41.0,-41.0 % less time of default solver time,1.694834563199238
2276.313,386.2931,5.590216,2,5.090156,34.01407,19932321,jan99jac040sc,0.0049188,bad,bad,0.069728,-92.95,-92.95 % less time of default solver time,14.175815239489305
793.8216,1.663496,98.94544,2,98.94544,61.85733,90783920,adder_dcop_29,1.79769313486e+308,bad,bad,0.000349,inf,inf % more time of default solver time,1.94137694155e-312
1306.615,741299.6,13.80673,2,10.67681,1.447031,81986705,extr1b,1.79769313486e+308,bad,bad,0.000203,inf,inf % more time of default solver time,1.12922498319e-312
2407.856,2323054,28.34875,2,27.77982,185.8541,19932321,hydr1c_A_59,0.00030398,bad,bad,0.000202,50.49,50.49 % more time of default solver time,0.6645174024606881
121.0667,4.778741,6.438518,4,6.438518,8790.966,81986705,wang1,1.79769313486e+308,bad,bad,0.001407,inf,inf % more time of default solver time,7.82669729731e-312
793.8216,1.663496,98.94544,2,98.94544,61.85733,19932321,adder_dcop_29,0.00040889,bad,bad,0.000349,17.16,17.16 % more time of default solver time,0.853530289319866
66.22222,12789.05,1.122296,4,1.252157,1.503853,7285382,t2d_q9_A_22,0.0080497,bad,bad,0.006344,26.89,26.89 % more time of default solver time,0.7881039044933351
66.22222,12789.05,1.122296,4,1.252157,1.503853,7285382,t2d_q4_A_22,0.0081067,bad,bad,0.006444,25.8,25.8 % more time of default solver time,0.7948980472942134
1913.373,6743057000,27.93371,1,27.42213,1174.046,32168837,gyro_k,0.0014868,bad,bad,0.001594,-6.73,-6.73 % less time of default solver time,1.0721011568469196
5351.887,42447280,24.64615,2,19.29646,103741.2,81986705,g7jac040,1.79769313486e+308,bad,bad,0.6211,inf,inf % more time of default solver time,3.45498343380151e-309
2875.458,1214.7,8,1,9.727277,2632249,37052868,c-23,0.00011086,good,bad,0.000071,56.14,56.14 % more time of default solver time,0.6404474111491972
124.9746,5260.175,23.49056,1,23.49056,1.59468,36025721,s3rmq4m1,0.00059819,bad,bad,0.000402,48.8,48.8 % more time of default solver time,0.6720272823016099
1711.529,386.2931,4.707724,2,4.817186,64.30901,29030070,jan99jac020sc,0.00036311,bad,bad,0.006641,-94.53,-94.53 % less time of default solver time,18.289223651235165
66.22222,1749.823,0.964094,4,1.071613,55436.77,37052868,t2d_q9_A_26,1.5463,bad,bad,0.006361,24209.07,24209.07 % more time of default solver time,0.004113690745650909
66.22222,1749.823,0.964094,4,1.071613,55436.77,37052868,t2d_q4_A_26,1.5518,bad,bad,0.00643,24033.75,24033.75 % more time of default solver time,0.004143575202990076
2154.625,1663.263,8.886057,7,8.886057,71.63297,59072883,viscoplastic1_C_4,0.26955,bad,bad,0.032908,719.1,719.1 % more time of default solver time,0.12208495640882952
964.4461,20373660,24.44239,2,19.29646,60222.06,69654763,g7jac010,2.1551,bad,bad,0.00062,347496.77,347496.77 % more time of default solver time,0.0002876896663727901
10596.47,2942.475,13.4054,3,13.4054,3.497701,69654763,TSOPF_RS_b162_c3,0.0024431,bad,bad,0.001141,114.12,114.12 % more time of default solver time,0.46702959354917933
16291.27,814.2132,10,5,10,173.2792,81986705,viscoplastic2_C_4,1.79769313486e+308,bad,bad,0.17054,inf,inf % more time of default solver time,9.48660239575765e-310
2422.776,2298394,19.30598,2,17.62564,1.371454,29030070,hydr1c_A_02,0.00026107,bad,bad,0.000204,27.98,27.98 % more time of default solver time,0.781399624621749
2344.653,572.4558,8.38811,2,8.089644,32.02051,36564232,jan99jac120sc,0.093468,bad,bad,0.53986,-82.69,-82.69 % less time of default solver time,5.775880515256559
1306.615,741299.6,13.80673,2,10.67681,1.447031,19932321,extr1b,0.0001471,bad,bad,0.000203,-27.54,-27.54 % less time of default solver time,1.380013596193066
2031.867,128724000,6.57851,2,4.530277,2.008423,36564232,fd12,0.00015211,bad,bad,0.000068,123.69,123.69 % more time of default solver time,0.4470449017158635
2425.989,2298395,26.96212,2,24.47935,1.323501,36025721,hydr1c,0.00033212,bad,bad,0.000276,20.33,20.33 % more time of default solver time,0.8310249307479224
6771.777,252568.1,8,1,9.028773,513.3033,32168839,c-39,0.00023103,bad,bad,0.000231,0.01,0.01 % more time of default solver time,0.9998701467341904
16272.73,265860.7,17.52817,1,16.55665,2801.486,59072883,c-50,0.044781,bad,bad,0.000557,7939.68,7939.68 % more time of default solver time,0.012438310890779571
2875.458,1214.7,8,1,9.727277,2632249,36025721,c-23,0.00010109,bad,bad,0.000071,42.38,42.38 % more time of default solver time,0.7023444455435751
5621.066,8742.118,8,1,9.681241,2258318,90783920,c-36,1.79769313486e+308,bad,bad,0.000137,inf,inf % more time of default solver time,7.6208779654e-313
1295.211,62079.12,14.31667,2,9.977814,7.961173,29030070,extr1b_A_18,0.00013304,bad,bad,0.000094,41.53,41.53 % more time of default solver time,0.7065544197233915
2423.849,2298395,26.96212,2,24.47935,1.451678,19932321,hydr1c_A_01,0.000319,bad,bad,0.000298,7.05,7.05 % more time of default solver time,0.9341692789968651
49.47826,28583180,8.080593,1,7.532238,67.13312,7285382,nasa2146,0.00012684,bad,bad,0.000118,7.49,7.49 % more time of default solver time,0.9303058971933144
66.22222,1743.923,0.964094,4,1.071613,55273.51,11256941,t2d_q4_A_27,0.01285,bad,bad,0.006475,98.46,98.46 % more time of default solver time,0.5038910505836576
66.22222,1659740,1.428485,4,1.868414,1.790352,29030070,t2d_q4_A_39,1.5523,bad,bad,0.00588,26299.66,26299.66 % more time of default solver time,0.0037879275913161115
66.22222,1659740,1.428485,4,1.868414,1.790352,29030070,t2d_q9_A_39,1.5629,bad,bad,0.005875,26502.55,26502.55 % more time of default solver time,0.003759037686352294
1306.277,741960.4,13.72844,2,10.59945,1.506988,32168839,extr1b_A_04,0.00011206,bad,bad,0.000112,0.05,0.05 % more time of default solver time,0.9994645725504194
2344.653,1179444,18.02107,2,18.02107,262112.2,36564232,jan99jac060,2.4475,bad,bad,0.00611,39957.28,39957.28 % more time of default solver time,0.0024964249233912156
3298.002,19187.95,8,1,9.098086,489.0298,29030070,c-27,0.00090337,bad,bad,0.000095,850.92,850.92 % more time of default solver time,0.10516178310105494
2344.653,1179444,18.02107,2,18.02107,262112.2,29030070,jan99jac060,0.00057602,bad,bad,0.00611,-90.57,-90.57 % less time of default solver time,10.607270580882608
107.229,29625580,17.16111,1,16.90036,14061.46,32168839,nasa1824,0.00017691,bad,bad,0.000177,-0.05,-0.05 % less time of default solver time,1.0005087332541969
4480.759,929504400,7.426279,2,5.294551,1.709329,32168839,fd18,0.00031304,bad,bad,0.000313,0.01,0.01 % more time of default solver time,0.9998722208024534
1102.48,21.61641,16.66971,1,16.6707,2.942074,36564232,SiNa,0.00046372,bad,bad,0.000316,46.75,46.75 % more time of default solver time,0.681445699991374
66.22222,1659740,1.428485,4,1.868414,1.790352,90783920,t2d_q4_A_39,1.79769313486e+308,bad,bad,0.00588,inf,inf % more time of default solver time,3.2708585720097e-311
66.22222,1659740,1.428485,4,1.868414,1.790352,90783920,t2d_q9_A_39,1.79769313486e+308,bad,bad,0.005875,inf,inf % more time of default solver time,3.2680772296867e-311
1102.48,21.61641,16.66971,1,16.6707,2.942074,7285382,SiNa,0.00033021,bad,bad,0.000316,4.5,4.5 % more time of default solver time,0.9569667787165742
1102.48,21.61641,16.66971,1,16.6707,2.942074,37052868,SiNa,1.5802,bad,bad,0.000316,499963.29,499963.29 % more time of default solver time,0.00019997468674851283
80.8,4419.587,2.589691,3,2.588603,3978.371,37052868,chem_master1,5.3098,bad,bad,0.31114,1606.56,1606.56 % more time of default solver time,0.058597310633168864
792.7765,2.957396,295.84,2,295.84,512.5285,45869639,adder_dcop_04,0.0014067,bad,bad,0.00013,982.08,982.08 % more time of default solver time,0.09241487168550507
49.47826,28583180,8.080593,1,7.532238,67.13312,19932321,nasa2146,0.00023198,bad,bad,0.000118,96.59,96.59 % more time of default solver time,0.5086645400465557
13399.17,2687,0.60206,1,0.60206,2665851,32168839,as-caida_G_122,0.0012169,bad,bad,0.001217,-0.01,-0.01 % less time of default solver time,1.0000821760210372
215.1551,24.05054,18.47161,1,18.47161,37477.45,81986705,cavity19,1.79769313486e+308,bad,bad,0.59992,inf,inf % more time of default solver time,3.3371657729934e-309
531.1832,2097152,9.976185,2,13.15285,6822.776,32168839,mark3jac020sc,0.0036476,bad,bad,0.003648,-0.01,-0.01 % less time of default solver time,1.0001096611470557
138.2495,2785983000,16.79706,8,16.79706,1.372742,69654763,ex7,3.9617,bad,bad,0.00174,227583.91,227583.91 % more time of default solver time,0.00043920539162480753
793.6791,7.749682,261.0569,2,261.0569,263.5557,69654763,adder_dcop_07,0.00015211,bad,bad,0.000383,-60.28,-60.28 % less time of default solver time,2.51791466701729
2408.11,2306860,28.74852,2,26.21601,183.7328,81986705,hydr1c_A_41,1.79769313486e+308,bad,bad,0.000186,inf,inf % more time of default solver time,1.034659344207e-312
2425.989,2298395,26.96212,2,24.47935,1.323501,32168839,hydr1c,0.00027609,bad,bad,0.000276,0.03,0.03 % more time of default solver time,0.999674019341519
2408.001,2413750,29.75924,2,27.25238,176.4484,81986705,hydr1c_A_73,1.79769313486e+308,bad,bad,0.000184,inf,inf % more time of default solver time,1.023533974913e-312
107.229,29625580,17.16111,1,16.90036,14061.46,69654763,nasa1824,0.00016475,bad,bad,0.000177,-6.92,-6.92 % less time of default solver time,1.0743550834597875
43,124.7753,5.39564,1,5.39564,2.573104,32168837,t2dal,8.08E-05,bad,bad,0.0001,-19.2,-19.2 % less time of default solver time,1.2376237623762376
1711.529,386.2931,4.707724,2,4.817186,64.30901,19932321,jan99jac020sc,0.003479,bad,bad,0.006641,-47.61,-47.61 % less time of default solver time,1.9088818626041968
2423.849,2298395,26.96212,2,24.47935,1.451678,36564232,hydr1c_A_01,0.00040412,bad,bad,0.000298,35.61,35.61 % more time of default solver time,0.7374047312679402
124.9746,528795.3,19.8144,1,19.59884,33026.31,81986705,s1rmq4m1,1.79769313486e+308,bad,bad,0.000527,inf,inf % more time of default solver time,2.93153480859e-312
66.22222,236637.6,1.217124,4,1.362062,1.559123,32168839,t2d_q4_A_30,0.0063903,bad,bad,0.00639,0.0,0.0 % less time of default solver time,0.9999530538472372
66.22222,236637.6,1.217124,4,1.362062,1.559123,32168839,t2d_q9_A_30,0.0063725,bad,bad,0.006373,-0.01,-0.01 % less time of default solver time,1.0000784621420165
1307.649,741299.6,13.80673,2,10.67681,1.07792,19932321,extr1,0.00011492,bad,bad,0.000204,-43.67,-43.67 % less time of default solver time,1.7751479289940828
6827.318,108619.2,17.56695,2,17.89277,274.3253,36564232,g7jac120sc,5.3934,bad,bad,10.208,-47.16,-47.16 % less time of default solver time,1.8926836503875109
57.75926,9.07655,19.87968,1,19.87968,4.419455,81986705,inlet,1.79769313486e+308,bad,bad,0.000568,inf,inf % more time of default solver time,3.15960487908e-312
66.22222,4590210,1.554096,4,2.030542,1.506811,81986705,t2d_q9_A_38,1.79769313486e+308,bad,bad,0.011163,inf,inf % more time of default solver time,6.209624870637e-311
66.22222,4590210,1.554096,4,2.030542,1.506811,81986705,t2d_q4_A_38,1.79769313486e+308,bad,bad,0.011211,inf,inf % more time of default solver time,6.236325756939e-311
793.8216,1.664052,98.94544,2,98.94544,83.51729,36564232,adder_dcop_21,0.00022197,bad,bad,0.000181,22.64,22.64 % more time of default solver time,0.815425507951525
1903.612,9984.465,54.5609,1,54.55913,2.046673,32168839,s3rmt3m3,0.00038576,bad,bad,0.000386,-0.06,-0.06 % less time of default solver time,1.0006221484861053
16272.73,265860.7,17.52817,1,16.55665,2801.486,37052868,c-50,0.0034223,bad,bad,0.000557,514.42,514.42 % more time of default solver time,0.16275604125880255
380.9263,19.01436,20.6992,1,20.6992,1.168659,29030070,lhr01,7.80E-05,bad,bad,0.000037,110.81,110.81 % more time of default solver time,0.47435897435897434
2154.625,49.42937,6.153075,7,6.15286,71.7098,19932321,viscoplastic1,64.146,bad,bad,0.012969,494510.22,494510.22 % more time of default solver time,0.00020217940323636702
2408.001,2331310,29.49455,2,27.02648,195.2486,69654763,hydr1c_A_33,0.00021386,good,bad,0.000207,3.31,3.31 % more time of default solver time,0.9679229402412793
1306.463,4834.05,14.38436,2,13.97741,136921.3,36025721,extr1b_A_26,0.00015306,bad,bad,0.000366,-58.18,-58.18 % less time of default solver time,2.391219129753038
2427.3,49867.88,28.28591,2,26.49244,1.175393,29030070,hydr1c_A_45,0.00065708,bad,bad,0.000223,194.65,194.65 % more time of default solver time,0.3393802885493395
215.1551,19.59017,18.47189,1,18.47189,1.639124,36564232,cavity17,0.063417,bad,bad,0.79361,-92.01,-92.01 % less time of default solver time,12.514152356623619
3331.368,47.57771,13.61307,1,13.60808,2.911578,90783920,Si5H12,1.79769313486e+308,bad,bad,0.001352,inf,inf % more time of default solver time,7.520749641763e-312
8280.763,65290.55,23.36005,1,22.81788,283.5863,7285382,c-43,0.00023293,bad,bad,0.000275,-15.3,-15.3 % less time of default solver time,1.1806122010904563
103.1031,56.33406,18.66928,1,18.66928,54653.6,69654763,cavity08,0.0031064,bad,bad,0.10273,-96.98,-96.98 % less time of default solver time,33.07043523049189
27.55556,1,6.249406,1,6.249406,751.5137,36564232,ex29,0.00031829,good,bad,0.000235,35.44,35.44 % more time of default solver time,0.7383203996355525
66.22222,12143.3,1.041705,4,1.258433,108816,37052868,t2d_q9_A_35,1.5449,bad,bad,0.006254,24602.59,24602.59 % more time of default solver time,0.004048158456858049
2344.653,533.8,8.38811,2,8.390674,16.00256,36564232,jan99jac080sc,0.01201,bad,bad,0.47076,-97.45,-97.45 % less time of default solver time,39.197335553705244
1024.006,20004,24.46265,3,24.46265,50605.8,32168839,Chebyshev2,0.0025475,good,bad,0.002548,-0.02,-0.02 % less time of default solver time,1.0001962708537782
66.22222,13314.43,1.051774,4,1.258432,145010.6,81986705,t2d_q4_A_37,1.79769313486e+308,bad,bad,0.006164,inf,inf % more time of default solver time,3.428838815964e-311
66.22222,260.3186,1.043735,4,1.058807,28400.68,81986705,t2d_q9_A_19,1.79769313486e+308,bad,bad,0.00645,inf,inf % more time of default solver time,3.5879315968473e-311
1002.23,0.995896,12.06679,2,12.06679,3897.84,37052868,add20,0.057698,bad,bad,0.004999,1054.19,1054.19 % more time of default solver time,0.0866407847759021
66.22222,236637.6,1.217124,4,1.362062,1.559123,36564232,t2d_q4_A_30,0.0084329,bad,bad,0.00639,31.97,31.97 % more time of default solver time,0.7577464454695301
66.22222,236637.6,1.217124,4,1.362062,1.559123,36564232,t2d_q9_A_30,0.0084569,bad,bad,0.006373,32.7,32.7 % more time of default solver time,0.7535858293228015
2001.442,106752800,9.833284,2,5.777977,2.713555,19932321,sinc12,0.38337,bad,bad,0.000591,64768.02,64768.02 % more time of default solver time,0.0015415916738398937
1306.615,741299.6,13.80673,2,10.67681,1.447031,36564232,extr1b,0.00017428,bad,bad,0.000203,-14.15,-14.15 % less time of default solver time,1.1647922882717467
43.2426,416.002,2.315972,2,2.318065,10007160,32168839,cell1,0.70304,bad,bad,0.70304,0.0,0.0 % less time of default solver time,1.0
1306.463,4841.603,14.42482,2,13.38897,42863.94,69654763,extr1b_A_37,0.0001328,bad,bad,0.37439,-99.96,-99.96 % less time of default solver time,2819.2018072289156
2614.427,2111.702,8,1,9.262202,3.043978,37052868,c-25,0.000458,bad,bad,0.000121,278.51,278.51 % more time of default solver time,0.26419213973799127
2048.003,2000004,26.87428,3,26.87428,313286.2,69654763,Chebyshev3,0.0013015,bad,bad,0.000701,85.66,85.66 % more time of default solver time,0.5386092969650403
66.22222,1819.361,1.115002,4,1.257349,155824.7,81986705,t2d_q4_A_13,1.79769313486e+308,bad,bad,0.006342,inf,inf % more time of default solver time,3.5278546026677e-311
66.22222,1819.361,1.115002,4,1.257349,155824.7,81986705,t2d_q9_A_13,1.79769313486e+308,bad,bad,0.00639,inf,inf % more time of default solver time,3.55455548897e-311
8155.592,429329.9,9.381631,2,9.381631,23.349,32168839,hvdc1,6.9033,bad,bad,6.9033,0.0,0.0 % less time of default solver time,1.0
1295.338,62078.17,14.40508,2,10.00717,8.03372,36564232,extr1b_A_30,0.00016117,bad,bad,0.000113,42.63,42.63 % more time of default solver time,0.7011230377861885
66.22222,675.1248,1.192953,4,1.356471,122483.7,37052868,t2d_q4_A_03,1.5469,bad,bad,0.006511,23658.26,23658.26 % more time of default solver time,0.004209063287866055
66.22222,5.333333,1.034632,4,1.034632,2145.693,81986705,t2d_q9,1.79769313486e+308,bad,bad,0.00655,inf,inf % more time of default solver time,3.6435584433104e-311
66.22222,5.333333,1.034632,4,1.034632,2145.693,81986705,t2d_q4,1.79769313486e+308,bad,bad,0.006496,inf,inf % more time of default solver time,3.6135199462203e-311
66.22222,5.333333,1.034632,4,1.034632,2145.693,81986705,t2d_q9_A_01,1.79769313486e+308,bad,bad,0.006481,inf,inf % more time of default solver time,3.6051759192507e-311
6003.076,44090.57,8,1,9.225167,22695430,37052868,c-37,0.0037324,bad,bad,0.000154,2323.64,2323.64 % more time of default solver time,0.0412603150787697
2493.753,8130.323,59.48493,2,57.87321,4.908819,19932321,onetone1,0.015336,bad,bad,0.000785,1853.63,1853.63 % more time of default solver time,0.0511867501304121
8280.763,65290.55,23.36005,1,22.81788,283.5863,81986705,c-43,1.79769313486e+308,bad,bad,0.000275,inf,inf % more time of default solver time,1.529738277725e-312
2407.43,2296333,27.93044,2,29.9565,192.0068,37052868,hydr1c_A_27,0.00020099,bad,bad,0.000184,9.23,9.23 % more time of default solver time,0.915468431265237
66.22222,84152.5,1.096194,4,1.393384,179235.1,45869639,t2d_q9_A_45,0.0065145,bad,bad,0.006003,8.52,8.52 % more time of default solver time,0.9214828459590144
1903.612,9984.465,54.5609,1,54.55913,2.046673,36025721,s3rmt3m3,0.00043488,bad,bad,0.000386,12.66,12.66 % more time of default solver time,0.8876011773362766
3990.066,32.88418,7.212294,1,7.187846,1084.594,7285382,Pres_Poisson,0.0011039,bad,bad,0.002024,-45.46,-45.46 % less time of default solver time,1.8334994111785488
