@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1-9,12-13,15-22,24-29,31,33-38,40,42-53'

@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute n-nonzero-diags numeric
@attribute kappa numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,91068410,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,1216556,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,64278029,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,75830646,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,26415433,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,5890863,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,5890862,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,38678401,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,17734818,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,30870721,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,30870720,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,18868441,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,44114476,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,36564232,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,75830644,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,13323659,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,43373441,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,95762355,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,45869640,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,57331598,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,32168837,good
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,68908713,bad
125.9652,112505,844961.1,50.57422,1,50.57422,115,17787.55,37052868,bad
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,49834417,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,29553943,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,95762355,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,89269803,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,89269801,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,37052871,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,89269804,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,80361466,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,80361467,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,7285384,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,80361465,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,64278029,bad
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,85483012,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,31459546,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,30870721,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,30870720,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,36564233,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,36564232,bad
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,75830644,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,13323659,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,75830646,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,32168839,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,95762354,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,95762352,good
144.0811,2537,2286,12.11403,2,12.11403,493,1.270314,37052869,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,80361466,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,80361467,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,80361465,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,36564233,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,36564232,bad
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,75830644,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,13323659,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,75830646,bad
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,38678404,good
28.33333,1095,863,2.933993,1,2.936011,9,431.5003,29553943,good
2276.313,82842,1061178,14.01906,2,14.01906,3248,236137.5,89565283,good
460.3435,5976,5.727397,77.1378,2,77.1378,1601,3.580325,89565283,bad
16291.27,381326,814.2132,10,5,10,56354,173.2792,7285381,bad
16291.27,381326,8141.743,11,5,11,56354,173.3017,89565283,bad
16291.27,381326,8141.743,11,5,11,56354,173.3017,45869640,bad
16291.27,381326,8141.743,11,5,11,56354,173.3017,18868442,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,59072882,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,89565283,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,85490472,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,36564232,good
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,36564234,good
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,37052871,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,45869640,good
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,29553943,good
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,49598909,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,8793453,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,29553944,good
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,68908713,bad
15468.15,89087,153153.1,17.52817,1,17.15871,10917,1.537092E13,38678403,good
10023.11,93829,369568.3,9.367503,1,9.80618,6352,391321400,89565283,bad
11243.25,72655,2096.167,8,1,10.04766,7038,418732.3,89565283,bad
11243.25,72655,2096.167,8,1,10.04766,7038,418732.3,49598909,bad
10958.44,113372,375384.1,8,1,9.681241,7668,1130046000,89565283,bad
10958.44,113372,375384.1,8,1,9.681241,7668,1130046000,49598909,bad
7028.901,55757,47878.38,17.95576,1,16.55665,4993,6394431,89565283,bad
7028.901,55757,47878.38,17.95576,1,16.55665,4993,6394431,49598909,bad
7733.021,60378,42005.41,23.91838,1,20.9297,5359,121.2217,89565283,bad
7733.021,60378,42005.41,23.91838,1,20.9297,5359,121.2217,49598909,bad
1536.241,21208,696.0369,15,2,15,4356,8579.879,89565283,bad
1536.241,21208,696.0369,15,2,15,4356,8579.879,36564232,bad
1536.241,21208,696.0369,15,2,15,4356,8579.879,36564234,bad
1536.241,21208,696.0369,15,2,15,4356,8579.879,29553943,good
1536.241,21208,696.0369,15,2,15,4356,8579.879,85490472,bad
1536.241,21208,696.0369,15,2,15,4356,8579.879,29553944,good
1536.241,21208,696.0369,15,2,15,4356,8579.879,38678403,good
460.3435,5976,5.735498,168.7222,2,168.7222,1601,5.153464,89565283,bad
1306.277,13799,741960.4,13.72844,2,10.59945,4481,1.506988,89565283,bad
1306.618,13799,741947.1,13.73,2,10.60099,4482,1.503516,89565283,bad
1306.618,13800,741945.3,13.73005,2,10.60104,4482,1.50273,89565283,bad
1306.463,14238,4838.612,13.73004,2,12.73824,4492,57612.42,89565283,good
1306.618,13799,741299.6,13.80673,2,10.67681,4482,1.447031,89565283,bad
1306.618,13799,741299.6,13.80673,2,10.67681,4482,1.447031,30870720,good
1306.618,13799,741299.6,13.80673,2,10.67681,4482,1.447031,47942865,good
1306.618,13799,741299.6,13.80673,2,10.67681,4482,1.447031,47942866,good
1306.618,13799,741299.6,13.80673,2,10.67681,4482,1.447031,91068410,good
1306.618,13799,741299.6,13.80673,2,10.67681,4482,1.447031,68908713,good
1306.618,13799,741508.3,13.78749,2,10.65783,4482,1.430522,89565283,bad
1306.618,13799,741526.8,13.78493,2,10.65529,4482,1.436186,89565283,bad
268.2684,2596,40029.18,4.228221,1,4.303925,313,30664.55,32874610,good
268.2684,2596,40029.18,4.228221,1,4.303925,313,30664.55,32168839,good
1295.615,11887,62073.03,13.73004,2,9.192277,4291,7.165538,89565283,bad
1295.615,11887,62073.03,13.73004,2,9.192277,4291,7.165538,89565283,bad
1295.615,11887,62073.03,13.73004,2,9.192277,4291,7.165538,36564232,good
1295.615,11887,62073.03,13.73004,2,9.192277,4291,7.165538,36564234,good
1295.615,11887,62073.03,13.73004,2,9.192277,4291,7.165538,85490472,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,88865078,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,89565283,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,47942864,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,47942865,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,47942866,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,49834419,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,49834418,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,75830647,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,29553941,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,29553944,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,91036839,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,53362206,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,32874609,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,45869637,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,18524981,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,80361465,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,69654760,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,12321508,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,37052870,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,89269804,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,59072882,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,59072881,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,80361466,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,80361464,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,18868444,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,91068410,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,1216556,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,64278029,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,26415433,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,5890863,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,5890862,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,38678401,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,17734818,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,30870721,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,30870720,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,18868441,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,44114476,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,36564232,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,75830644,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,13323659,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,75830646,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,95762355,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,57331598,bad
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,32168837,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,68908713,good
86.5,7419,595.9422,10.79779,2,10.79779,346,1.259025,30870722,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,80361466,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,80361467,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,80361465,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,47942867,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,36564233,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,36564232,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,75830644,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,13323659,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,75830646,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,36025723,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,38678404,good
93,6677,5279,3.722058,1,3.722552,11,2638.81,29553943,bad
215.1551,139386,32.06832,18.47127,9,18.47127,303,217.3392,89565283,bad
215.1551,139386,29.14887,18.4708,1,18.4708,303,47160.15,89565283,bad
215.1551,139386,29.14887,18.4708,1,18.4708,303,47160.15,18868441,bad
215.1551,139386,29.14887,18.4708,1,18.4708,303,47160.15,68908713,bad
215.1551,139386,39.50776,18.4702,9,18.4702,303,91.52795,89565283,bad
215.1551,139386,36.81352,18.46949,1,18.46949,303,74.07946,89565283,bad
215.1551,139386,36.81352,18.46949,1,18.46949,303,74.07946,47942866,bad
215.1551,139386,46.79771,18.46866,9,18.46866,303,62.89811,89565283,bad
215.1551,139386,44.55077,18.46773,1,18.46773,303,55.48681,89565283,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,59072882,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,89565283,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,36564232,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,36564234,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,37052871,good
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,29553943,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,85490472,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,29553944,bad
215.1551,139386,55.53644,18.46673,9,18.46673,303,50.00464,38678403,bad
460.5644,5968,9.457435,238.6169,2,238.6169,1600,5.746427,89565283,bad
102,145952,1050,?,1,?,205,3.337764,89565283,bad
102,145952,1050,?,1,?,205,3.337764,90197667,bad
102,145952,1050,?,1,?,205,3.337764,49598909,bad
102,145952,1050,?,1,?,205,3.337764,45869637,bad
102,145952,1050,?,1,?,205,3.337764,89269802,good
102,145952,1050,?,1,?,205,3.337764,89269801,good
102,145952,1050,?,1,?,205,3.337764,89269804,good
102,145952,1050,?,1,?,205,3.337764,59072883,bad
102,145952,1050,?,1,?,205,3.337764,59072882,bad
102,145952,1050,?,1,?,205,3.337764,59072881,bad
102,145952,1050,?,1,?,205,3.337764,59072884,bad
102,145952,1050,?,1,?,205,3.337764,49598911,bad
102,145952,1050,?,1,?,205,3.337764,49598912,bad
102,145952,1050,?,1,?,205,3.337764,26415434,bad
102,145952,1050,?,1,?,205,3.337764,64278029,bad
102,145952,1050,?,1,?,205,3.337764,8793454,bad
102,145952,1050,?,1,?,205,3.337764,91036839,good
102,145952,1050,?,1,?,205,3.337764,8793453,bad
102,145952,1050,?,1,?,205,3.337764,17734818,bad
102,145952,1050,?,1,?,205,3.337764,32168839,good
102,145952,1050,?,1,?,205,3.337764,32168838,good
102,145952,1050,?,1,?,205,3.337764,57331597,bad
102,145952,1050,?,1,?,205,3.337764,95762352,good
102,145952,1050,?,1,?,205,3.337764,57331599,good
102,145952,1050,?,1,?,205,3.337764,57331598,bad
102,145952,1050,?,1,?,205,3.337764,32168837,good
102,145952,1050,?,1,?,205,3.337764,88865078,bad
102,145952,1050,?,1,?,205,3.337764,88865079,bad
102,145952,1050,?,1,?,205,3.337764,49834419,good
102,145952,1050,?,1,?,205,3.337764,49834418,good
102,145952,1050,?,1,?,205,3.337764,88865077,bad
102,145952,1050,?,1,?,205,3.337764,11256941,good
102,145952,1050,?,1,?,205,3.337764,91845162,good
102,145952,1050,?,1,?,205,3.337764,53362206,bad
102,145952,1050,?,1,?,205,3.337764,95762355,good
102,145952,1050,?,1,?,205,3.337764,12321508,bad
102,145952,1050,?,1,?,205,3.337764,43373444,bad
102,145952,1050,?,1,?,205,3.337764,43373441,bad
102,145952,1050,?,1,?,205,3.337764,43373443,bad
102,145952,1050,?,1,?,205,3.337764,91068411,bad
102,145952,1050,?,1,?,205,3.337764,91068410,bad
102,145952,1050,?,1,?,205,3.337764,5890860,bad
102,145952,1050,?,1,?,205,3.337764,5890863,bad
102,145952,1050,?,1,?,205,3.337764,5890862,bad
102,145952,1050,?,1,?,205,3.337764,18868444,good
102,145952,1050,?,1,?,205,3.337764,18868441,good
102,145952,1050,?,1,?,205,3.337764,18868442,good
102,145952,1050,?,1,?,205,3.337764,91068408,bad
102,145952,1050,?,1,?,205,3.337764,47942864,bad
102,145952,1050,?,1,?,205,3.337764,47942865,bad
102,145952,1050,?,1,?,205,3.337764,47942866,bad
102,145952,1050,?,1,?,205,3.337764,8520536,bad
102,145952,1050,?,1,?,205,3.337764,85483012,good
102,145952,1050,?,1,?,205,3.337764,17887723,bad
102,145952,1050,?,1,?,205,3.337764,29030069,good
102,145952,1050,?,1,?,205,3.337764,29030070,good
102,145952,1050,?,1,?,205,3.337764,29030072,good
102,145952,1050,?,1,?,205,3.337764,85490469,bad
102,145952,1050,?,1,?,205,3.337764,30870722,good
102,145952,1050,?,1,?,205,3.337764,30870721,good
102,145952,1050,?,1,?,205,3.337764,30870720,good
102,145952,1050,?,1,?,205,3.337764,26415433,bad
102,145952,1050,?,1,?,205,3.337764,13323659,good
102,145952,1050,?,1,?,205,3.337764,45869640,bad
102,145952,1050,?,1,?,205,3.337764,68908713,bad
102,145952,1050,?,1,?,205,3.337764,36564232,good
102,145952,1050,?,1,?,205,3.337764,75830645,good
102,145952,1050,?,1,?,205,3.337764,29553941,good
102,145952,1050,?,1,?,205,3.337764,29553942,good
102,145952,1050,?,1,?,205,3.337764,29553944,good
102,145952,1050,?,1,?,205,3.337764,32874609,bad
102,145952,1050,?,1,?,205,3.337764,18524981,good
102,145952,1050,?,1,?,205,3.337764,90197664,bad
102,145952,1050,?,1,?,205,3.337764,90197665,bad
102,145952,1050,?,1,?,205,3.337764,69654760,good
102,145952,1050,?,1,?,205,3.337764,37052870,good
102,145952,1050,?,1,?,205,3.337764,37052871,good
102,145952,1050,?,1,?,205,3.337764,19932322,good
102,145952,1050,?,1,?,205,3.337764,19932324,good
102,145952,1050,?,1,?,205,3.337764,80361466,good
102,145952,1050,?,1,?,205,3.337764,80361464,good
102,145952,1050,?,1,?,205,3.337764,80361465,good
102,145952,1050,?,1,?,205,3.337764,49834420,good
102,145952,1050,?,1,?,205,3.337764,1216556,bad
102,145952,1050,?,1,?,205,3.337764,38678404,good
102,145952,1050,?,1,?,205,3.337764,38678401,good
102,145952,1050,?,1,?,205,3.337764,38678402,good
102,145952,1050,?,1,?,205,3.337764,38678403,good
102,145952,1050,?,1,?,205,3.337764,32874610,bad
102,145952,1050,?,1,?,205,3.337764,44114477,bad
102,145952,1050,?,1,?,205,3.337764,44114476,bad
102,145952,1050,?,1,?,205,3.337764,44114479,bad
102,145952,1050,?,1,?,205,3.337764,44114478,bad
102,145952,1050,?,1,?,205,3.337764,36564235,good
102,145952,1050,?,1,?,205,3.337764,75830644,good
102,145952,1050,?,1,?,205,3.337764,75830647,good
102,145952,1050,?,1,?,205,3.337764,75830646,good
102,145952,1050,?,1,?,205,3.337764,85490471,bad
102,145952,1050,?,1,?,205,3.337764,37052868,good
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,89565283,good
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,30870720,bad
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,18868441,bad
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,47942865,bad
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,47942866,bad
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,49834419,bad
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,29030070,good
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,91068410,good
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,5890860,bad
2314.406,45465,27158.11,16.354,2,16.80601,1752,5.012472,68908713,good
66.22222,87025,2710.358,0.968866,4,1.071601,9,84802.24,89565283,bad
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,80361466,good
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,80361467,good
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,80361465,good
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,36564233,good
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,36564232,bad
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,75830644,good
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,13323659,good
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,75830646,good
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,38678404,bad
309.6384,3764,1822500,5.980963,2,7.988063,177,36.46646,29553943,good
6735.32,363961,288,?,1,?,760,3.861687,89565283,bad
6735.32,363961,288,?,1,?,760,3.861687,30870720,good
6735.32,363961,288,?,1,?,760,3.861687,47942865,bad
6735.32,363961,288,?,1,?,760,3.861687,47942866,bad
6735.32,363961,288,?,1,?,760,3.861687,36564232,good
6735.32,363961,288,?,1,?,760,3.861687,36564234,good
6735.32,363961,288,?,1,?,760,3.861687,91068410,bad
6735.32,363961,288,?,1,?,760,3.861687,29553943,good
6735.32,363961,288,?,1,?,760,3.861687,85490472,bad
6735.32,363961,288,?,1,?,760,3.861687,29553944,good
6735.32,363961,288,?,1,?,760,3.861687,68908713,bad
6735.32,363961,288,?,1,?,760,3.861687,38678403,good
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,91068408,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,89565283,good
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,8520536,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,8793454,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,17887723,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,49598909,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,53362206,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,32874609,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,90197664,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,90197665,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,90197667,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,43373444,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,44114477,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,43373443,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,59072883,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,59072882,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,59072881,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,91068410,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,59072884,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,49598911,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,91068411,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,49598912,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,1216556,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,64278029,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,44526267,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,5890860,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,5890863,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,5890862,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,8793453,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,32874610,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,26415434,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,26415433,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,44114476,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,44114479,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,44114478,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,43373441,bad
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,57331597,good
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,57331599,good
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,57331598,good
3190.871,205512,2942.475,6.730955,3,6.730955,3056,3.396799,68908713,bad
460.3435,5976,5.79618,106.1592,2,106.1592,1601,3.61706,89565283,bad
793.8216,11258,1.663817,98.94544,2,98.94544,3127,95.3427,89565283,bad
793.8216,11258,1.663817,98.94544,2,98.94544,3127,95.3427,18868441,good
793.8216,11258,1.663817,98.94544,2,98.94544,3127,95.3427,68908713,bad
793.8216,11257,1.663552,98.94544,2,98.94544,3127,102.4188,89565283,bad
793.8216,11257,1.663552,98.94544,2,98.94544,3127,102.4188,49598909,bad
