% Generated on 2015-06-01 17:06:35,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod -t"
lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, class
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.006746134,good
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1262539,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1264787,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1266536,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,197.2434,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,197.2549,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.243102,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.70083,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.05919426,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.134957,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.4687497,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,55.70345,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,64.74231,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.178952,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.174088,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,62.02387,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.01333886,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1490833,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,191.6117,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.338951,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.167403,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.184143,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1611432,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.09541515,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,3.329182,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,48.18472,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,49.34149,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,3.527555,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.886043,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,8.957844,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1348502,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1490084,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1598488,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,3.802333,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.3584611,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,11.76375,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.235119,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,11.22753,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,1.217748,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.02929396,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.02406651,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,70.55698,bad
?,6527,2929,?,57,68,?,5,-1.068887,?,8207,1136620.0,1711.529,38692,-5.018548e-06,?,6528,949602.7,1136623.0,6527,38692,?,2026.361,-2563731.0,?,?,23711,?,1.0,10.7586,13726570.0,?,6774,6528,0.5528455,9749812.0,2,?,10.7586,6774,?,10,32283.26,6886530.0,?,237587.1,1265421.0,?,7278564.0,123,360839.4,5.51209,258796.5,7383228.0,2563734.0,?,619635.9,6774,5,0.1437859,bad
?,100,9,?,99,9,1,8,56267.25,?,38612,46646.47,66.22222,87025,100.4695,?,100,84152.5,46646.78,100,87025,?,1666.789,-0.07760163,?,?,38612,?,56267.25,1.096194,16336200.0,?,9801,100,1.0,16336200.0,4,2,1.393384,9801,?,8,3565.913,8408.434,?,179235.1,56316.53,?,10920.05,30,28133.47,?,28133.78,411735.3,84152.58,?,56267.25,9801,8,71.18701,bad
?,100,9,?,99,9,1,8,56267.25,?,38612,46646.47,66.22222,87025,100.4695,?,100,84152.5,46646.78,100,87025,?,1666.789,-0.07760163,?,?,38612,?,56267.25,1.096194,16336200.0,?,9801,100,1.0,16336200.0,4,2,1.393384,9801,?,8,3565.913,8408.434,?,179235.1,56316.53,?,10920.05,30,28133.47,?,28133.78,411735.3,84152.58,?,56267.25,9801,8,0.2091755,bad
?,100,9,?,99,9,1,8,56403.24,?,38612,46810.06,66.22222,87025,79.79329,?,100,84463.15,46810.37,100,87025,?,1667.223,-12.88893,?,?,38612,?,56403.24,1.096194,16340450.0,?,9801,100,1.0,16340450.0,4,2,1.393384,9801,?,8,3569.828,8436.874,?,179668.7,56450.71,?,10920.05,30,28201.46,?,28201.78,412120.8,84476.04,?,56403.24,9801,8,71.1872,bad
?,100,9,?,99,9,1,8,56403.24,?,38612,46810.06,66.22222,87025,79.79329,?,100,84463.15,46810.37,100,87025,?,1667.223,-12.88893,?,?,38612,?,56403.24,1.096194,16340450.0,?,9801,100,1.0,16340450.0,4,2,1.393384,9801,?,8,3569.828,8436.874,?,179668.7,56450.71,?,10920.05,30,28201.46,?,28201.78,412120.8,84476.04,?,56403.24,9801,8,0.3937621,bad
?,100,9,?,99,9,1,8,56403.24,?,38612,46810.06,66.22222,87025,79.79329,?,100,84463.15,46810.37,100,87025,?,1667.223,-12.88893,?,?,38612,?,56403.24,1.096194,16340450.0,?,9801,100,1.0,16340450.0,4,2,1.393384,9801,?,8,3569.828,8436.874,?,179668.7,56450.71,?,10920.05,30,28201.46,?,28201.78,412120.8,84476.04,?,56403.24,9801,8,61.06458,bad
?,100,9,?,99,9,1,8,56403.24,?,38612,46810.06,66.22222,87025,79.79329,?,100,84463.15,46810.37,100,87025,?,1667.223,-12.88893,?,?,38612,?,56403.24,1.096194,16340450.0,?,9801,100,1.0,16340450.0,4,2,1.393384,9801,?,8,3569.828,8436.874,?,179668.7,56450.71,?,10920.05,30,28201.46,?,28201.78,412120.8,84476.04,?,56403.24,9801,8,75.00308,bad
?,100,9,?,99,9,1,8,56403.24,?,38612,46810.06,66.22222,87025,79.79329,?,100,84463.15,46810.37,100,87025,?,1667.223,-12.88893,?,?,38612,?,56403.24,1.096194,16340450.0,?,9801,100,1.0,16340450.0,4,2,1.393384,9801,?,8,3569.828,8436.874,?,179668.7,56450.71,?,10920.05,30,28201.46,?,28201.78,412120.8,84476.04,?,56403.24,9801,8,72.07167,bad
?,100,9,?,99,9,1,8,56403.24,?,38612,46810.06,66.22222,87025,79.79329,?,100,84463.15,46810.37,100,87025,?,1667.223,-12.88893,?,?,38612,?,56403.24,1.096194,16340450.0,?,9801,100,1.0,16340450.0,4,2,1.393384,9801,?,8,3569.828,8436.874,?,179668.7,56450.71,?,10920.05,30,28201.46,?,28201.78,412120.8,84476.04,?,56403.24,9801,8,90.6537,bad
?,100,9,?,99,9,1,8,427.1599,?,38612,345.8087,66.22222,87025,3.75581,?,100,675.1248,345.8122,100,87025,?,9.741228,-2.830544,?,?,38612,?,427.1599,1.192953,95473.78,?,9801,100,1.0,95473.78,4,2,1.356471,9801,?,8,22.17429,81.15664,?,122483.7,427.303,?,10920.05,31,213.5782,?,213.5817,2529.861,676.6892,?,427.1599,9801,8,71.10697,bad
?,100,9,?,99,9,1,8,427.1599,?,38612,345.8087,66.22222,87025,3.75581,?,100,675.1248,345.8122,100,87025,?,9.741228,-2.830544,?,?,38612,?,427.1599,1.192953,95473.78,?,9801,100,1.0,95473.78,4,2,1.356471,9801,?,8,22.17429,81.15664,?,122483.7,427.303,?,10920.05,31,213.5782,?,213.5817,2529.861,676.6892,?,427.1599,9801,8,3.60243,bad
?,6527,2929,?,57,68,?,5,2.0,?,8207,168.3498,1711.529,38692,-0.6577911,?,6528,386.2931,172.3305,6527,38692,?,3.360932,-250.0158,?,?,23711,?,1.0,4.707724,22766.95,?,6774,6528,0.9777778,20470.68,2,?,4.817186,6774,?,10,15.46459,720.3709,?,64.30901,256.1053,?,7278564.0,45,129.9904,2.135964,126.0096,1488.598,336.0388,?,256.0,6774,5,50.50442,bad
?,6527,2929,?,57,68,?,5,2.0,?,8207,168.3498,1711.529,38692,-0.6577911,?,6528,386.2931,172.3305,6527,38692,?,3.360932,-250.0158,?,?,23711,?,1.0,4.707724,22766.95,?,6774,6528,0.9777778,20470.68,2,?,4.817186,6774,?,10,15.46459,720.3709,?,64.30901,256.1053,?,7278564.0,45,129.9904,2.135964,126.0096,1488.598,336.0388,?,256.0,6774,5,0.03737664,bad
?,6527,2929,?,57,68,?,5,2.0,?,8207,168.3498,1711.529,38692,-0.6577911,?,6528,386.2931,172.3305,6527,38692,?,3.360932,-250.0158,?,?,23711,?,1.0,4.707724,22766.95,?,6774,6528,0.9777778,20470.68,2,?,4.817186,6774,?,10,15.46459,720.3709,?,64.30901,256.1053,?,7278564.0,45,129.9904,2.135964,126.0096,1488.598,336.0388,?,256.0,6774,5,1.30444,bad
?,6527,2929,?,57,68,?,5,2.0,?,8207,168.3498,1711.529,38692,-0.6577911,?,6528,386.2931,172.3305,6527,38692,?,3.360932,-250.0158,?,?,23711,?,1.0,4.707724,22766.95,?,6774,6528,0.9777778,20470.68,2,?,4.817186,6774,?,10,15.46459,720.3709,?,64.30901,256.1053,?,7278564.0,45,129.9904,2.135964,126.0096,1488.598,336.0388,?,256.0,6774,5,1.304363,bad
?,6527,2929,?,57,68,?,5,2.0,?,8207,168.3498,1711.529,38692,-0.6577911,?,6528,386.2931,172.3305,6527,38692,?,3.360932,-250.0158,?,?,23711,?,1.0,4.707724,22766.95,?,6774,6528,0.9777778,20470.68,2,?,4.817186,6774,?,10,15.46459,720.3709,?,64.30901,256.1053,?,7278564.0,45,129.9904,2.135964,126.0096,1488.598,336.0388,?,256.0,6774,5,1.304036,bad
?,6527,2929,?,57,68,?,5,2.0,?,8207,168.3498,1711.529,38692,-0.6577911,?,6528,386.2931,172.3305,6527,38692,?,3.360932,-250.0158,?,?,23711,?,1.0,4.707724,22766.95,?,6774,6528,0.9777778,20470.68,2,?,4.817186,6774,?,10,15.46459,720.3709,?,64.30901,256.1053,?,7278564.0,45,129.9904,2.135964,126.0096,1488.598,336.0388,?,256.0,6774,5,1.061756,bad
