% Generated on 2015-05-27 17:55:34
% Location dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py
% ../scripts/anamod2arff.py -f ../anamod-features -p ../timing -b 350
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE class {good,bad}
@DATA
?,?,2923,3251,1,16,?,5,59.54572,?,?,102.4405,4496.157,30223,-1e-08,?,5974,7004.436,102.4405,?,30223,?,93.28818,-1793.0,?,?,24248,?,0.05427958,8.0,557396.9,?,5975,5974,0.9607843,557396.9,1,?,10.35017,5975,?,2,733.8835,739.0082,1,1.427614e+12,7003.436,?,81628440.0,51,3501.719,0.004178305,3501.717,57189.08,7003.436,?,7003.436,5975,5,bad
?,?,3393,4114,1,964,?,5,0.005318667,?,?,143.7012,4550.602,34714,-1e-08,?,6389,18710.87,3129.443,?,34714,?,123.9048,-1583.0,?,?,28177,?,650.7347,8.0,809965.6,?,6537,6389,1.0,809965.6,1,?,9.653214,6537,?,2,421.2321,542.8099,1,6.244176,18643.5,?,83990000.0,38,7828.879,?,10814.62,35504.31,18643.5,?,18643.5,6537,5,bad
?,?,3393,4114,1,964,?,5,0.005318667,?,?,143.7012,4550.602,34714,-1e-08,?,6389,18710.87,3129.443,?,34714,?,123.9048,-1583.0,?,?,28177,?,650.7347,8.0,809965.6,?,6537,6389,1.0,809965.6,1,?,9.653214,6537,?,2,421.2321,542.8099,1,6.244176,18643.5,?,83990000.0,38,7828.879,?,10814.62,35504.31,18643.5,?,18643.5,6537,5,bad
?,10716,8201,30,33,64,?,22,1.554864,?,23927,17.74289,2718.835,244606,1.554864,?,10419,34.01084,15.42712,10716,244606,?,0.00351837,-32.32021,?,?,209715,?,1.554864,205.3392,38.5754,?,10962,10419,0.56,-30.2523,1,?,205.3392,10964,?,27,0.058108,187.349,1,1.232031,19.91273,?,16826870.0,25,2.077772,2.01111,-0.07746846,203.7948,32.32021,?,2.000101,10964,22,bad
?,?,4302,4750,1,652,?,5,0.4710119,?,?,2961.589,6003.076,41440,-1e-08,?,8203,44090.57,7052.937,?,41440,?,40.8881,-1242.486,?,?,33236,?,0.2947252,8.0,335446.0,?,8204,8203,1.0,335446.0,1,?,9.225167,8204,?,2,845.7558,159.3763,1,10.77629,44089.57,?,145795700.0,67,19999.11,?,24090.46,76694.76,44089.57,?,44089.57,8204,5,bad
?,?,4302,4750,1,652,?,5,0.4710119,?,?,2961.589,6003.076,41440,-1e-08,?,8203,44090.57,7052.937,?,41440,?,40.8881,-1242.486,?,?,33236,?,0.2947252,8.0,335446.0,?,8204,8203,1.0,335446.0,1,?,9.225167,8204,?,2,845.7558,159.3763,1,10.77629,44089.57,?,145795700.0,67,19999.11,?,24090.46,76694.76,44089.57,?,44089.57,8204,5,bad
?,?,3601,4124,1,126,?,4,0.06119625,?,?,453.3885,5621.066,36710,-1e-08,?,7474,8742.118,453.3885,?,36710,?,11.13829,-1339.0,?,?,29231,?,0.06456508,8.0,83303.31,?,7479,7474,0.9726027,83303.31,1,?,9.681241,7479,?,2,192.509,285.2676,1,8.910552e+11,8741.118,?,127540900.0,73,4370.559,7.843165e-13,4370.559,16678.7,8741.118,?,8741.118,7479,4,bad
?,?,3601,4124,1,126,?,4,0.06119625,?,?,453.3885,5621.066,36710,-1e-08,?,7474,8742.118,453.3885,?,36710,?,11.13829,-1339.0,?,?,29231,?,0.06456508,8.0,83303.31,?,7479,7474,0.9726027,83303.31,1,?,9.681241,7479,?,2,192.509,285.2676,1,8.910552e+11,8741.118,?,127540900.0,73,4370.559,7.843165e-13,4370.559,16678.7,8741.118,?,8741.118,7479,4,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.73,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.9518072,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,12225160.0,2001004.0,?,25586.49,83,1000533.0,1.172983,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,bad
?,514,694,1,150,27,?,10,-3227847.0,?,92795,37101.3,192.2968,206076,1.0,?,514,4605960.0,3209391.0,514,206076,?,1639634.0,-3619879.0,?,?,92813,?,1.0,22.25839,33560040000.0,?,20468,514,?,-33560040000.0,1,?,22.25833,20468,?,10,12321.11,32024920.0,?,1.0,3264398.0,?,91730.54,4,?,?,-3227296.0,261283100.0,3619879.0,?,1.0,20468,10,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.73,102.0418,1608,9.162648e-09,?,329,2004013.0,23638.89,202,1608,?,30361.99,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.939759,13055660.0,1,1,36.09691,430,?,4,138532.3,36698.58,?,12777560.0,2001004.0,?,25586.49,83,1000533.0,2.840792,1000471.0,4138865.0,2004013.0,?,2001004.0,430,3,bad
?,?,115,1,1,24,1,20,98572.33,?,?,659623.1,125.9652,112505,36800.5,?,191,844961.1,659655.3,?,112505,?,129178.9,-118671.3,?,?,107016,?,36800.5,50.57422,709063000.0,?,5489,191,1.0,709063000.0,1,2,50.57422,5489,?,14,145878.5,6951913.0,1,17787.55,661842.9,?,65952.65,69,285951.3,194969.8,285983.5,16022920.0,743995.7,?,394289.3,5489,20,bad
?,13447,3247,?,57,68,?,6,-1.068887,?,18477,743301.1,2275.247,82842,-5.018548e-06,?,6771,1061178.0,11660.0,13447,82842,?,2132.342,-2919858.0,?,?,50671,?,1.0,14.01906,29200300.0,?,13694,6771,0.71875,20753950.0,2,?,14.01906,13694,?,11,34225.16,10103760.0,?,153275.8,1440491.0,?,12360330.0,32,408294.7,4.742747,288895.5,10871470.0,2919860.0,?,697190.2,13694,6,bad
?,30586,56354,?,1,73,1,11,0.01042315,?,172782,1652.6,16291.27,381326,0.01042315,?,30585,8141.743,680.2856,30586,381326,?,0.005507938,-610.6973,?,?,175775,?,0.01042315,11.0,180.4896,?,32769,30585,1.0,180.4896,5,2,11.0,32769,?,7,0.008576546,39009.94,?,173.3017,1653.063,?,607139200.0,47,0.03205079,0.4617688,0.03471767,39017.72,610.7027,?,0.02880771,32769,11,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,bad
?,?,10917,12176,1,1532,?,4,0.2770201,?,?,3459.305,15468.15,89087,-1e-08,?,21131,153153.1,3459.305,?,89087,?,14.12113,-2784.218,?,?,67955,?,0.2047574,17.52817,298407.7,?,21132,21131,0.9666667,298407.7,1,?,17.15871,21132,?,2,1070.495,230.0603,1,1.537092e+13,153152.1,?,968465000.0,60,76576.07,?,76576.07,155630.0,153152.1,?,153152.1,21132,4,bad
?,?,6352,6892,1,51,?,7,0.03250064,?,?,183.876,10023.11,93829,-1e-08,?,13205,369568.3,183.876,?,93829,?,122.0514,-1857.0,?,?,80623,?,0.03936588,9.367503,1611811.0,?,13206,13205,0.98,1611811.0,1,?,9.80618,13206,?,2,4858.476,534.7821,1,3.662987e+13,365772.6,?,405261900.0,100,182886.3,?,182886.3,558499.6,365772.6,?,365772.6,13206,7,bad
?,?,4,1,1,3,1,2,1.047478e-15,?,?,0.000141306,1.5,59990,5.237389e-16,?,3,0.0001414037,4.717817e-05,?,59990,?,4.714031e-05,-3.925216e-11,?,?,39992,?,5.237389e-16,15.88285,0.942712,?,19998,3,1.0,0.942712,1,2,15.88285,19998,?,3,4.714503e-05,0.004710654,1,1.000124,0.000141306,?,10.25,2,3.234905e-20,?,5.237821e-16,0.01053938,0.0001414037,?,9.429005e-05,19998,2,bad
?,?,7668,8702,1,630,?,7,0.00241588,?,?,315.4922,10958.44,113372,-1e-08,?,14870,375384.1,315.4932,?,113372,?,25.26885,-3071.0,?,?,98029,?,0.0023374,8.0,387699.9,?,15343,14870,0.9626168,387699.9,1,?,9.681241,15343,?,2,3030.676,387.6696,1,382512300.0,375383.1,?,485763000.0,107,187691.5,0.006785268,187691.5,375413.5,375383.1,?,375383.1,15343,7,bad
?,?,7668,8702,1,630,?,7,0.00241588,?,?,315.4922,10958.44,113372,-1e-08,?,14870,375384.1,315.4932,?,113372,?,25.26885,-3071.0,?,?,98029,?,0.0023374,8.0,387699.9,?,15343,14870,0.9626168,387699.9,1,?,9.681241,15343,?,2,3030.676,387.6696,1,382512300.0,375383.1,?,485763000.0,107,187691.5,0.006785268,187691.5,375413.5,375383.1,?,375383.1,15343,7,bad
?,2612,5215,?,22,2571,?,13,1.094838,?,16613,2.064121,1303.823,35857,8.979321e-05,?,2612,5.214336,0.3165627,2612,35857,?,0.0002426584,-3.009145,?,?,16620,?,1.094838,15.0,0.6367355,?,2623,2612,0.5,0.6367355,2,1,15.0,2624,?,14,0.004098955,3.898989,?,67641.69,3.158959,?,3966683.0,92,1.047419,2.818451e-05,0.04741898,8.558425,3.009145,?,1.094838,2624,13,bad
?,?,4993,5449,1,836,?,5,0.004084553,?,?,3795.235,7028.901,55757,-1e-08,?,9627,47878.38,4263.535,?,55757,?,29.94996,-1770.775,?,?,45988,?,0.170447,17.95576,292581.1,?,9769,9627,1.0,292581.1,1,?,16.55665,9769,?,2,855.8536,473.9143,1,102.0325,47781.87,?,199868000.0,105,23656.78,?,24125.08,84644.18,47781.86,?,47781.86,9769,5,bad
?,?,4993,5449,1,836,?,5,0.004084553,?,?,3795.235,7028.901,55757,-1e-08,?,9627,47878.38,4263.535,?,55757,?,29.94996,-1770.775,?,?,45988,?,0.170447,17.95576,292581.1,?,9769,9627,1.0,292581.1,1,?,16.55665,9769,?,2,855.8536,473.9143,1,102.0325,47781.87,?,199868000.0,105,23656.78,?,24125.08,84644.18,47781.86,?,47781.86,9769,5,bad
?,4499,4356,?,3396,1274,?,4,1.000392,?,9964,23.18103,1536.241,21208,0.002354648,?,1278,696.0369,1.000005,4499,21208,?,0.7194708,-6.0,?,?,6734,?,1.0,15.0,3244.813,?,4509,1278,0.5955056,3244.813,2,1,15.0,4510,?,20,0.4460966,56.83309,?,8579.879,26.38701,?,2712893.0,89,2.69573,?,0.5102493,80.58666,8.323142,?,3.205979,4510,4,bad
?,2835,4481,?,1,10,?,4,-554.4083,?,4639,741305.2,1306.277,13799,-554.4083,?,2481,741960.4,251972.3,2835,13799,?,0.0008062394,-742704.7,?,?,6324,?,187.8999,13.72844,2.286495,?,1485,2481,0.4708333,-2.286495,2,-1,10.59945,2836,?,6,0.04289825,5398684.0,?,1.506988,741960.7,?,3713372.0,240,620.9161,622.8206,5.910268,5398692.0,742704.7,?,626.7285,2836,4,bad
?,2835,4481,?,1,10,?,4,-554.6625,?,4639,741291.6,1306.277,13799,-554.6625,?,2481,741947.1,252785.9,2835,13799,?,0.0008065207,-742691.4,?,?,6324,?,187.9011,13.73,2.287293,?,1485,2481,0.4708333,-2.287293,2,-1,10.60099,2836,?,6,0.04291321,5391170.0,?,1.558159,741947.4,?,3713372.0,240,621.1654,623.128,5.934335,5391178.0,742691.4,?,626.9968,2836,4,bad
?,2835,4481,?,1,10,?,4,-615.1492,?,4639,741289.7,1306.277,13800,-615.1492,?,2481,741945.3,252892.6,2835,13800,?,0.0008065602,-742689.5,?,?,6325,?,187.8808,13.73005,2.287405,?,1485,2481,0.4708333,-2.287405,2,-1,10.60104,2836,?,6,0.04291531,5388539.0,?,1.573727,741945.5,?,3713372.0,240,621.2145,623.1922,5.942792,5388544.0,742689.5,?,627.0533,2836,4,bad
?,2835,4491,?,4,11,?,5,-4829.34,?,4643,109.4513,1306.123,14238,4.077506e-08,?,2481,4838.612,109.5418,2835,14238,?,1.70287,-4830.905,?,?,6759,?,0.08943951,13.73004,4829.341,?,1485,2481,0.525,-4829.34,2,?,12.73824,2836,?,6,90.66885,3931.75,?,53365.65,4829.346,?,3721367.0,240,2414.734,0.1018792,-2414.607,6227.454,4830.905,?,0.09655015,2836,5,bad
?,2835,4481,?,1,10,?,4,-550.8759,?,4639,740647.1,1306.277,13799,-550.8759,?,2481,741299.6,262322.2,2835,13799,?,0.0007096894,-742044.3,?,?,6324,?,189.7094,13.80673,2.012679,?,1485,2481,0.4833333,-2.012679,2,-1,10.67681,2836,?,6,0.03776253,5390652.0,?,1.541746,741299.9,?,3713372.0,240,622.2596,625.2259,4.07912,5390660.0,742044.3,?,626.1771,2836,4,bad
?,2835,4482,?,1,10,?,4,625.2741,?,4639,740856.2,1306.618,13799,625.2741,?,2481,741508.3,258867.9,2835,13799,?,0.000737505,-742252.9,?,?,6324,?,625.2741,13.78749,2.091564,?,1485,2481,0.475,-2.091564,2,-1,10.65783,2836,?,6,0.03924217,5451706.0,?,1.430522,741508.6,?,3713880.0,240,620.835,622.6878,4.467266,5451710.0,742252.9,?,625.2741,2836,4,bad
?,2835,4481,?,1,10,?,4,-551.0322,?,4639,740874.5,1306.277,13799,-551.0322,?,2481,741526.8,258583.6,2835,13799,?,0.0007402999,-742271.4,?,?,6324,?,189.7916,13.78493,2.099491,?,1485,2481,0.4791667,-2.099491,2,-1,10.65529,2836,?,6,0.03939083,5449604.0,?,1.735798,741527.0,?,3713372.0,240,620.8508,622.9662,4.582607,5449613.0,742271.4,?,625.3343,2836,4,bad
?,2486,4290,?,1295,11,?,4,497.9248,?,4749,61565.83,1295.338,11887,0.0004880488,?,2835,62073.03,11524.43,2486,11887,?,0.008882524,-91954.07,?,?,4302,?,497.9248,13.73004,25.19084,?,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448258.5,?,7.882301,62063.76,?,4219733.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,2486,4291,?,1295,11,?,4,-402.8296,?,4749,61565.83,1295.615,11887,-402.8296,?,2835,62073.03,30000.0,2486,11887,?,0.008882524,-91954.07,?,?,4302,?,497.9248,13.73004,25.19084,?,1299,2835,0.5,-25.19084,2,-1,9.192277,2836,?,6,0.4545542,448244.5,?,7.165538,62063.76,?,4219856.0,240,450.3772,473.5546,47.54759,448311.5,91954.07,?,497.9248,2836,4,bad
?,173,346,?,2,8,1,4,85.7849,?,3297,100.9911,86.5,7419,85.7849,?,172,595.9422,511.3571,173,7419,?,13.35057,-430.1868,?,?,2472,?,85.7849,10.79779,22028.44,?,1650,172,1.0,22028.44,2,2,10.79779,1650,?,6,28.69106,304.4947,?,1.259025,516.6771,?,17372.25,6,0.776029,509.5023,86.48555,5588.091,595.5946,?,85.7849,1650,4,bad
?,327,303,?,4,62,?,30,4.197426,?,68123,15.10176,215.1551,139386,0.0003746645,?,327,32.06832,15.16356,327,139386,?,4.112334,-14.3737,?,?,66701,?,1.0,18.47127,18760.47,?,4559,327,0.6666667,18760.47,9,1,18.47127,4562,?,23,3.11679,114.2274,?,217.3392,16.02095,?,103989.1,15,6.527865,10.45218,6.466069,412.595,28.03842,?,12.99767,4562,30,bad
?,327,303,321,12,62,?,30,8.510625,?,66701,16.42335,215.1551,139386,8.510625,?,327,29.14887,16.54785,327,139386,?,4.112334,-18.3156,?,?,68123,?,8.510625,18.4708,18760.47,?,4559,327,0.6315789,18760.47,1,1,18.4708,4562,?,23,3.118446,124.9944,?,124.8256,18.10144,?,103989.1,19,6.553216,13.09325,6.428725,424.2544,32.56073,?,12.98169,4562,30,bad
?,327,303,?,4,62,?,30,4.224655,?,68123,18.24622,215.1551,139386,0.0003509499,?,327,39.50776,18.43943,327,139386,?,4.112334,-22.19197,?,?,66701,?,1.0,18.4702,18760.47,?,4559,327,0.8285714,18760.47,9,1,18.4702,4562,?,23,3.120528,143.7031,?,91.52795,20.62462,?,103989.1,35,6.569579,15.61616,6.376341,441.869,37.05683,?,12.96376,4562,30,bad
?,327,303,321,12,62,?,30,8.473707,?,66701,21.22897,215.1551,139386,8.473707,?,327,36.81352,21.49721,327,139386,?,4.112334,-26.00598,?,?,68123,?,8.473707,18.46949,18760.47,?,4559,327,0.5625,18760.47,1,1,18.46949,4562,?,23,3.12307,150.9861,?,74.07946,22.96099,?,103989.1,16,6.606208,17.94499,6.337861,459.1608,41.51344,?,12.93804,4562,30,bad
?,327,303,?,4,62,?,30,4.376252,?,68123,23.57272,215.1551,139386,0.0003454149,?,327,46.79771,23.92237,327,139386,?,4.112334,-29.79513,?,?,66701,?,1.0,18.46866,18760.47,?,4559,327,0.8666667,18760.47,9,1,18.46866,4562,?,23,3.126105,167.3762,?,63.02395,25.62283,?,103989.1,15,6.626542,20.42623,6.276883,482.5152,45.92712,?,12.90237,4562,30,bad
?,327,303,321,12,62,?,30,8.44418,?,66701,24.97096,215.1551,139386,8.44418,?,327,44.55077,25.40694,327,139386,?,4.112334,-33.72984,?,?,68123,?,8.44418,18.46773,18760.47,?,4559,327,0.8888889,18760.47,1,1,18.46773,4562,?,23,3.129665,172.246,?,55.48681,27.90766,?,103989.1,27,6.683615,22.74759,6.247612,504.7463,50.29859,?,12.93649,4562,30,bad
?,327,303,?,4,62,?,30,4.449049,?,68123,27.93022,215.1551,139386,0.0003283233,?,327,55.53644,28.45736,327,139386,?,4.112334,-38.11586,?,?,66701,?,1.0,18.46673,18760.47,?,4559,327,0.75,18760.47,9,1,18.46673,4562,?,23,3.133785,187.6539,?,50.00464,30.78775,?,103989.1,16,6.752778,25.03936,6.225527,533.1646,54.63017,?,12.97991,4562,30,bad
?,?,205,1,1,114,1,26,6.0,?,?,132.3885,102.0,145952,6.0,?,204,1050.0,171.128,?,145952,?,6.0,-672.0,?,?,140389,?,6.0,?,33378.0,?,5563,204,0.816092,33378.0,1,2,?,5563,?,16,?,2248.111,1,3.337764,172.7092,?,45118.0,87,83.96644,103.7501,45.33675,2292.22,684.0,?,6.0,5563,26,bad
?,5789,1752,?,4,60,?,7,1.708013,?,14185,26115.91,2314.406,45465,0.8708744,?,5837,27158.11,2545.508,5789,45465,?,2.262367,-28860.87,?,?,25430,?,1.0,16.354,13234.85,?,5850,5837,0.9615385,9476.954,2,?,16.80601,5850,?,13,2.538109,30131.65,?,5.012472,27126.91,?,16429140.0,52,6.815465,1011.0,-1.13504,33060.55,28860.87,?,16.13279,5850,7,good
?,?,118,1,1,30,1,26,6589.855,?,?,19595.43,124.9746,143300,239.3891,?,191,52852.89,47385.08,?,143300,?,7192.823,-10749.2,?,?,137811,?,239.3891,21.59572,39481410.0,?,5489,191,1.0,39481410.0,1,2,21.59572,5489,?,17,9728.211,434344.3,1,1.557572,47561.37,?,64932.77,44,9424.333,13898.66,33819.75,996045.3,52847.06,?,26359.42,5489,26,bad
?,?,760,1,1,721,1,26,6.0,?,?,125.0459,6735.32,363961,6.0,?,13577,288.0,164.1201,?,363961,?,6.0,-4314.0,?,?,350280,?,6.0,?,82086.0,?,13681,13577,0.8333333,82086.0,1,2,?,13681,?,17,?,3551.067,1,3.861687,193.2691,?,198615700.0,36,94.99153,109.2496,55.44886,3619.751,4326.0,?,6.0,13681,26,bad
?,2500,3056,?,163,77,?,38,-625.9829,?,6374,1739.072,3190.871,205512,0.9787122,?,5049,2942.475,442.9745,2500,205512,?,1.344908,-2942.475,?,?,193764,?,543.8087,6.730955,7227.538,?,5374,5049,0.4237288,3331.404,3,?,6.730955,5374,?,9,3.779442,3915.569,?,3.616816,2365.055,?,42793680.0,59,584.8958,297.9568,-41.08709,4337.153,2942.475,?,543.8087,5374,38,bad
?,864,1601,?,224,36,?,4,2.900904,?,2118,1.39458,460.3435,5976,0.1818182,?,864,5.79618,2.196586,864,5976,?,0.2598877,-1.0,?,?,2638,?,2.89385,106.1592,317.063,?,1154,864,0.9491525,317.063,2,1,106.1592,1220,?,5,0.2652427,0.004666333,?,3.61706,2.900904,?,475474.4,59,1.950452,?,0.9504522,18.92465,5.795952,?,2.900904,1220,4,bad
?,1801,3127,?,76,1310,?,6,1.179954,?,5681,0.007173299,793.8216,11258,0.002308828,?,1763,1.663846,0.01869093,1801,11258,?,0.002550847,-1.000034,?,?,3764,?,1.179954,98.94544,4.624685,?,1813,1763,0.6235294,4.624685,2,1,98.94544,1813,?,7,0.008108512,0.001321336,?,102.4476,1.179954,?,1328154.0,85,1.089977,?,0.089977,4.258799,1.66388,?,1.179954,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.179954,?,5681,0.007173299,793.8216,11258,0.002308828,?,1763,1.663846,0.01869093,1801,11258,?,0.002550847,-1.000034,?,?,3764,?,1.179954,98.94544,4.624685,?,1813,1763,0.6235294,4.624685,2,1,98.94544,1813,?,7,0.008108512,0.001321336,?,102.4476,1.179954,?,1328154.0,85,1.089977,?,0.089977,4.258799,1.66388,?,1.179954,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.179858,?,5681,0.007171003,793.8216,11257,0.002308828,?,1763,1.663552,0.01869094,1801,11257,?,0.002548563,-1.000002,?,?,3763,?,1.179858,98.94544,4.620544,?,1813,1763,0.6235294,4.620544,2,1,98.94544,1813,?,7,0.008103905,0.001621187,?,102.4188,1.179858,?,1328154.0,85,1.089929,?,0.08992891,4.258777,1.663518,?,1.179858,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.179858,?,5681,0.007171003,793.8216,11257,0.002308828,?,1763,1.663552,0.01869094,1801,11257,?,0.002548563,-1.000002,?,?,3763,?,1.179858,98.94544,4.620544,?,1813,1763,0.6235294,4.620544,2,1,98.94544,1813,?,7,0.008103905,0.001621187,?,102.4188,1.179858,?,1328154.0,85,1.089929,?,0.08992891,4.258777,1.663518,?,1.179858,1813,6,bad
?,?,37,4245,1,25,1,7,1.0,?,?,2.177665e-07,20.10811,77592,4.769307e-08,?,48,1.0,2.177797e-07,?,77592,?,0.4,-4.243524e-08,?,?,66987,?,1.0,12.5357,4242.0,?,10605,48,1.0,4242.0,1,2,12.5357,10605,?,12,0.4898979,1.895858e-06,1,75647910000.0,1.0,?,1804.9,43,0.5,2.769251e-08,0.5,65.13064,1.0,?,1.0,10605,7,bad
?,435,721,?,300,108,1,90,3.331957,?,145517,3.487365,207.3176,294276,0.8374458,?,435,6.921513,3.488326,435,294276,?,0.9997322,-4.785273,?,?,145517,?,3.331957,21.49807,3241.132,?,3242,435,1.0,3241.132,24,2,21.49807,3242,?,53,0.001824778,16.9945,?,3465.853,3.72481,?,99467.42,14,1.665497,1.2467,1.666458,69.54334,6.785273,?,3.331957,3242,90,bad
?,435,721,?,300,108,1,90,3.554676,?,145517,3.625872,207.3176,294276,0.9999745,?,435,6.137601,3.62638,435,294276,?,0.9998531,-4.116449,?,?,145517,?,3.554676,21.88374,3241.524,?,3242,435,1.0,3241.524,24,2,21.88374,3242,?,53,0.0009787695,12.17042,?,7001.199,3.709512,?,99467.42,7,1.77708,0.9853777,1.777587,64.34083,6.116449,?,3.554676,3242,90,bad
?,3217,3122,126,4,165,1,40,488.8148,?,68677,2.947598e+13,1436.65,137845,0.06327242,?,2397,3.977502e+14,2.961253e+13,3217,137845,?,3.632648e+12,-4.504066e+12,?,?,65766,?,0.2434885,32.7151,1.235827e+16,?,3402,2397,1.0,1.235827e+16,1,2,32.71392,3402,?,23,3.117896e+13,9.821823e+13,1,2912.98,3.977454e+14,?,1944663.0,70,1.988048e+14,12931760000.0,1.989407e+14,1.833499e+15,3.977489e+14,?,3.977454e+14,3402,40,bad
?,3135,1487,277,6,72,1,26,2.024937e+11,?,80659,1.933652e+11,991.5098,168658,8.138857,?,3075,2.025046e+11,1.933941e+11,3135,168658,?,129999200.0,-147026600.0,?,?,81683,?,152668800.0,18.11538,8.210752e+11,?,6316,3075,1.0,8.210752e+11,1,2,18.34993,6316,?,15,4981061000.0,864325400.0,1,7024.303,2.024942e+11,?,3075824.0,28,1.012325e+11,3461884.0,1.012612e+11,3.959969e+11,2.025038e+11,?,2.024937e+11,6316,26,bad
?,?,3517,13,1,72,1,34,391.3772,?,?,55160480000.0,4441.235,674195,88.96696,?,11786,5.054576e+11,1.052873e+11,?,674195,?,780992000.0,-2057520.0,?,?,654416,?,387.3129,18.3202,1.544724e+13,?,19779,11786,1.0,1.544724e+13,1,2,18.20671,19779,?,22,6550897000.0,4.553692e+11,1,2.747541,2.119765e+11,?,92123780.0,84,49870480000.0,843261600.0,1.069455e+11,1.03355e+12,2.894242e+11,?,1.568159e+11,19779,34,bad
?,346,263,?,6,18,?,5,0.0005952381,?,2312,2.6759,118.9696,6107,0.0005952381,?,816,12.6,2.676037,346,6107,?,0.2201474,-2.0,?,?,2775,?,0.0005952381,323.3062,224.5504,?,1020,816,0.8064516,224.5504,2,1,323.3062,1020,?,7,0.5514701,21.29484,?,46975.93,6.510995,?,38043.24,31,3.922031,0.006235187,2.490666,42.88585,11.6,?,6.412696,1020,5,bad
