@relation petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0

@attribute right-bandwidth numeric
@attribute n-nonzero-diags numeric
@attribute n-dummy-rows numeric
@attribute blocksize numeric
@attribute max-nnzeros-per-row numeric
@attribute avgnnzprow numeric
@attribute lambda-max-by-magnitude-re numeric
@attribute nnzup numeric
@attribute ruhe75-bound numeric
@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute lambda-min-by-magnitude-re numeric
@attribute left-bandwidth numeric
@attribute norm1 numeric
@attribute sigma-min numeric
@attribute upband numeric
@attribute nnzeros numeric
@attribute diagonal-average numeric
@attribute diagonal-dominance numeric
@attribute nnzlow numeric
@attribute lambda-max-by-im-part-re numeric
@attribute col-variability numeric
@attribute trace-abs numeric
@attribute diag-zerostart numeric
@attribute loband numeric
@attribute positive-fraction numeric
@attribute trace numeric
@attribute min-nnzeros-per-row numeric
@attribute diagonal-sign numeric
@attribute row-variability numeric
@attribute nrows numeric
@attribute n-colours numeric
@attribute diagonal-variance numeric
@attribute departure numeric
@attribute kappa numeric
@attribute sigma-max numeric
@attribute sigma-diag-dist numeric
@attribute n-ritz-values numeric
@attribute ellipse-ax numeric
@attribute ellipse-ay numeric
@attribute ellipse-cx numeric
@attribute normF numeric
@attribute normInf numeric
@attribute lambda-max-by-real-part-re numeric
@attribute nnzdia numeric
@attribute avgdistfromdiag numeric
@attribute class {good,bad}

@data
4499,4356,?,3396,1274,4,1.000392,9964,23.18103,1536.241,21208,0.002355,1278,696.0369,1.000005,4499,21208,0.719471,-6,6734,1,15,3244.813,4509,1278,0.595506,3244.813,2,1,15,4510,20,0.446097,56.83309,8579.879,26.38701,2712893,89,2.69573,?,0.510249,80.58666,8.323142,3.205979,4510,4,bad
2835,4481,?,1,10,4,-554.4083,4639,741305.2,1306.277,13799,-554.4083,2481,741960.4,251972.3,2835,13799,0.000806,-742704.7,6324,187.8999,13.72844,2.286495,1485,2481,0.470833,-2.286495,2,-1,10.59945,2836,6,0.042898,5398684,1.506988,741960.7,3713372,240,620.9161,622.8206,5.910268,5398692,742704.7,626.7285,2836,4,bad
2835,4481,?,1,10,4,-554.6625,4639,741291.6,1306.277,13799,-554.6625,2481,741947.1,252785.9,2835,13799,0.000807,-742691.4,6324,187.9011,13.73,2.287293,1485,2481,0.470833,-2.287293,2,-1,10.60099,2836,6,0.042913,5391170,1.558159,741947.4,3713372,240,621.1654,623.128,5.934335,5391178,742691.4,626.9968,2836,4,bad
2835,4481,?,1,10,4,-615.1492,4639,741289.7,1306.277,13800,-615.1492,2481,741945.3,252892.6,2835,13800,0.000807,-742689.5,6325,187.8808,13.73005,2.287405,1485,2481,0.470833,-2.287405,2,-1,10.60104,2836,6,0.042915,5388539,1.573727,741945.5,3713372,240,621.2145,623.1922,5.942792,5388544,742689.5,627.0533,2836,4,bad
2835,4491,?,4,11,5,-4829.34,4643,109.4513,1306.123,14238,0,2481,4838.612,109.5418,2835,14238,1.70287,-4830.905,6759,0.08944,13.73004,4829.341,1485,2481,0.525,-4829.34,2,?,12.73824,2836,6,90.66885,3931.75,53365.65,4829.346,3721367,240,2414.734,0.101879,-2414.607,6227.454,4830.905,0.09655,2836,5,bad
2835,4481,?,1,10,4,-550.8759,4639,740647.1,1306.277,13799,-550.8759,2481,741299.6,262322.2,2835,13799,0.00071,-742044.3,6324,189.7094,13.80673,2.012679,1485,2481,0.483333,-2.012679,2,-1,10.67681,2836,6,0.037763,5390652,1.541746,741299.9,3713372,240,622.2596,625.2259,4.07912,5390660,742044.3,626.1771,2836,4,bad
2835,4482,?,1,10,4,625.2741,4639,740856.2,1306.618,13799,625.2741,2481,741508.3,258867.9,2835,13799,0.000738,-742252.9,6324,625.2741,13.78749,2.091564,1485,2481,0.475,-2.091564,2,-1,10.65783,2836,6,0.039242,5451706,1.430522,741508.6,3713880,240,620.835,622.6878,4.467266,5451710,742252.9,625.2741,2836,4,bad
2835,4481,?,1,10,4,-551.0322,4639,740874.5,1306.277,13799,-551.0322,2481,741526.8,258583.6,2835,13799,0.00074,-742271.4,6324,189.7916,13.78493,2.099491,1485,2481,0.479167,-2.099491,2,-1,10.65529,2836,6,0.039391,5449604,1.735798,741527,3713372,240,620.8508,622.9662,4.582607,5449613,742271.4,625.3343,2836,4,bad
2486,4290,?,1295,11,4,497.9248,4749,61565.83,1295.338,11887,0.000488,2835,62073.03,11524.43,2486,11887,0.008883,-91954.07,4302,497.9248,13.73004,25.19084,1299,2835,0.4875,-25.19084,2,-1,9.192277,2836,6,0.454554,448258.5,7.882301,62063.76,4219733,240,450.3772,473.5546,47.54759,448311.5,91954.07,497.9248,2836,4,bad
2486,4291,?,1295,11,4,-402.8296,4749,61565.83,1295.615,11887,-402.8296,2835,62073.03,30000,2486,11887,0.008883,-91954.07,4302,497.9248,13.73004,25.19084,1299,2835,0.5,-25.19084,2,-1,9.192277,2836,6,0.454554,448244.5,7.165538,62063.76,4219856,240,450.3772,473.5546,47.54759,448311.5,91954.07,497.9248,2836,4,bad
173,346,?,2,8,4,85.7849,3297,100.9911,86.5,7419,85.7849,172,595.9422,511.3571,173,7419,13.35057,-430.1868,2472,85.7849,10.79779,22028.44,1650,172,1,22028.44,2,2,10.79779,1650,6,28.69106,304.4947,1.259025,516.6771,17372.25,6,0.776029,509.5023,86.48555,5588.091,595.5946,85.7849,1650,4,bad
327,303,?,4,62,30,4.197426,68123,15.10176,215.1551,139386,0.000375,327,32.06832,15.16356,327,139386,4.112334,-14.3737,66701,1,18.47127,18760.47,4559,327,0.666667,18760.47,9,1,18.47127,4562,23,3.11679,114.2274,217.3392,16.02095,103989.1,15,6.527865,10.45218,6.466069,412.595,28.03842,12.99767,4562,30,bad
327,303,321,12,62,30,8.510625,66701,16.42335,215.1551,139386,8.510625,327,29.14887,16.54785,327,139386,4.112334,-18.3156,68123,8.510625,18.4708,18760.47,4559,327,0.631579,18760.47,1,1,18.4708,4562,23,3.118446,124.9944,124.8256,18.10144,103989.1,19,6.553216,13.09325,6.428725,424.2544,32.56073,12.98169,4562,30,bad
327,303,?,4,62,30,4.224655,68123,18.24622,215.1551,139386,0.000351,327,39.50776,18.43943,327,139386,4.112334,-22.19197,66701,1,18.4702,18760.47,4559,327,0.828571,18760.47,9,1,18.4702,4562,23,3.120528,143.7031,91.52795,20.62462,103989.1,35,6.569579,15.61616,6.376341,441.869,37.05683,12.96376,4562,30,bad
327,303,321,12,62,30,8.473707,66701,21.22897,215.1551,139386,8.473707,327,36.81352,21.49721,327,139386,4.112334,-26.00598,68123,8.473707,18.46949,18760.47,4559,327,0.5625,18760.47,1,1,18.46949,4562,23,3.12307,150.9861,74.07946,22.96099,103989.1,16,6.606208,17.94499,6.337861,459.1608,41.51344,12.93804,4562,30,bad
327,303,?,4,62,30,4.376252,68123,23.57272,215.1551,139386,0.000345,327,46.79771,23.92237,327,139386,4.112334,-29.79513,66701,1,18.46866,18760.47,4559,327,0.866667,18760.47,9,1,18.46866,4562,23,3.126105,167.3762,63.02395,25.62283,103989.1,15,6.626542,20.42623,6.276883,482.5152,45.92712,12.90237,4562,30,bad
327,303,321,12,62,30,8.44418,66701,24.97096,215.1551,139386,8.44418,327,44.55077,25.40694,327,139386,4.112334,-33.72984,68123,8.44418,18.46773,18760.47,4559,327,0.888889,18760.47,1,1,18.46773,4562,23,3.129665,172.246,55.48681,27.90766,103989.1,27,6.683615,22.74759,6.247612,504.7463,50.29859,12.93649,4562,30,bad
327,303,?,4,62,30,4.449049,68123,27.93022,215.1551,139386,0.000328,327,55.53644,28.45736,327,139386,4.112334,-38.11586,66701,1,18.46673,18760.47,4559,327,0.75,18760.47,9,1,18.46673,4562,23,3.133785,187.6539,50.00464,30.78775,103989.1,16,6.752778,25.03936,6.225527,533.1646,54.63017,12.97991,4562,30,bad
?,205,1,1,114,26,6,?,132.3885,102,145952,6,204,1050,171.128,?,145952,6,-672,140389,6,?,33378,5563,204,0.816092,33378,1,2,?,5563,16,?,2248.111,3.337764,172.7092,45118,87,83.96644,103.7501,45.33675,2292.22,684,6,5563,26,bad
5789,1752,?,4,60,7,1.708013,14185,26115.91,2314.406,45465,0.870874,5837,27158.11,2545.508,5789,45465,2.262367,-28860.87,25430,1,16.354,13234.85,5850,5837,0.961539,9476.954,2,?,16.80601,5850,13,2.538109,30131.65,5.012472,27126.91,16429140,52,6.815465,1011,-1.13504,33060.55,28860.87,16.13279,5850,7,good
?,118,1,1,30,26,6589.855,?,19595.43,124.9746,143300,239.3891,191,52852.89,47385.08,?,143300,7192.823,-10749.2,137811,239.3891,21.59572,39481410,5489,191,1,39481410,1,2,21.59572,5489,17,9728.211,434344.3,1.557572,47561.37,64932.77,44,9424.333,13898.66,33819.75,996045.3,52847.06,26359.42,5489,26,bad
?,760,1,1,721,26,6,?,125.0459,6735.32,363961,6,13577,288,164.1201,?,363961,6,-4314,350280,6,?,82086,13681,13577,0.833333,82086,1,2,?,13681,17,?,3551.067,3.861687,193.2691,198615700,36,94.99153,109.2496,55.44886,3619.751,4326,6,13681,26,bad
2500,3056,?,163,77,38,-625.9829,6374,1739.072,3190.871,205512,0.978712,5049,2942.475,442.9745,2500,205512,1.344908,-2942.475,193764,543.8087,6.730955,7227.538,5374,5049,0.423729,3331.404,3,?,6.730955,5374,9,3.779442,3915.569,3.616816,2365.055,42793680,59,584.8958,297.9568,-41.08709,4337.153,2942.475,543.8087,5374,38,bad
864,1601,?,224,36,4,2.900904,2118,1.39458,460.3435,5976,0.181818,864,5.79618,2.196586,864,5976,0.259888,-1,2638,2.89385,106.1592,317.063,1154,864,0.949153,317.063,2,1,106.1592,1220,5,0.265243,0.004666,3.61706,2.900904,475474.4,59,1.950452,?,0.950452,18.92465,5.795952,2.900904,1220,4,bad
1801,3127,?,76,1310,6,1.179954,5681,0.007173,793.8216,11258,0.002309,1763,1.663846,0.018691,1801,11258,0.002551,-1.000034,3764,1.179954,98.94544,4.624685,1813,1763,0.623529,4.624685,2,1,98.94544,1813,7,0.008109,0.001321,102.4476,1.179954,1328154,85,1.089977,?,0.089977,4.258799,1.66388,1.179954,1813,6,bad
1801,3127,?,76,1310,6,1.179954,5681,0.007173,793.8216,11258,0.002309,1763,1.663846,0.018691,1801,11258,0.002551,-1.000034,3764,1.179954,98.94544,4.624685,1813,1763,0.623529,4.624685,2,1,98.94544,1813,7,0.008109,0.001321,102.4476,1.179954,1328154,85,1.089977,?,0.089977,4.258799,1.66388,1.179954,1813,6,bad
1801,3127,?,76,1310,6,1.179858,5681,0.007171,793.8216,11257,0.002309,1763,1.663552,0.018691,1801,11257,0.002549,-1.000002,3763,1.179858,98.94544,4.620544,1813,1763,0.623529,4.620544,2,1,98.94544,1813,7,0.008104,0.001621,102.4188,1.179858,1328154,85,1.089929,?,0.089929,4.258777,1.663518,1.179858,1813,6,bad
1801,3127,?,76,1310,6,1.179858,5681,0.007171,793.8216,11257,0.002309,1763,1.663552,0.018691,1801,11257,0.002549,-1.000002,3763,1.179858,98.94544,4.620544,1813,1763,0.623529,4.620544,2,1,98.94544,1813,7,0.008104,0.001621,102.4188,1.179858,1328154,85,1.089929,?,0.089929,4.258777,1.663518,1.179858,1813,6,bad
?,37,4245,1,25,7,1,?,0,20.10811,77592,0,48,1,0,?,77592,0.4,0,66987,1,12.5357,4242,10605,48,1,4242,1,2,12.5357,10605,12,0.489898,0.000002,75647910000,1,1804.9,43,0.5,0,0.5,65.13064,1,1,10605,7,bad
435,721,?,300,108,90,3.331957,145517,3.487365,207.3176,294276,0.837446,435,6.921513,3.488326,435,294276,0.999732,-4.785273,145517,3.331957,21.49807,3241.132,3242,435,1,3241.132,24,2,21.49807,3242,53,0.001825,16.9945,3465.853,3.72481,99467.42,14,1.665497,1.2467,1.666458,69.54334,6.785273,3.331957,3242,90,bad
435,721,?,300,108,90,3.554676,145517,3.625872,207.3176,294276,0.999975,435,6.137601,3.62638,435,294276,0.999853,-4.116449,145517,3.554676,21.88374,3241.524,3242,435,1,3241.524,24,2,21.88374,3242,53,0.000979,12.17042,7001.199,3.709512,99467.42,7,1.77708,0.985378,1.777587,64.34083,6.116449,3.554676,3242,90,bad
3217,3122,126,4,165,40,488.8148,68677,2.947598E13,1436.65,137845,0.063272,2397,3.977502E14,2.961253E13,3217,137845,3632648000000,-4504066000000,65766,0.243489,32.7151,1.235827E16,3402,2397,1,1.235827E16,1,2,32.71392,3402,23,3.117896E13,9.821823E13,2912.98,3.977454E14,1944663,70,1.988048E14,12931760000,1.989407E14,1.833499E15,3.977489E14,3.977454E14,3402,40,bad
3135,1487,277,6,72,26,202493700000,80659,193365200000,991.5098,168658,8.138857,3075,202504600000,193394100000,3135,168658,129999200,-147026600,81683,152668800,18.11538,821075200000,6316,3075,1,821075200000,1,2,18.34993,6316,15,4981061000,864325400,7024.303,202494200000,3075824,28,101232500000,3461884,101261200000,395996900000,202503800000,202493700000,6316,26,bad
?,3517,13,1,72,34,391.3772,?,55160480000,4441.235,674195,88.96696,11786,505457600000,105287300000,?,674195,780992000,-2057520,654416,387.3129,18.3202,1.544724E13,19779,11786,1,1.544724E13,1,2,18.20671,19779,22,6550897000,455369200000,2.747541,211976500000,92123780,84,49870480000,843261600,106945500000,1033550000000,289424200000,156815900000,19779,34,bad
346,263,?,6,18,5,0.000595,2312,2.6759,118.9696,6107,0.000595,816,12.6,2.676037,346,6107,0.220147,-2,2775,0.000595,323.3062,224.5504,1020,816,0.806452,224.5504,2,1,323.3062,1020,7,0.55147,21.29484,46975.93,6.510995,38043.24,31,3.922031,0.006235,2.490666,42.88585,11.6,6.412696,1020,5,bad
?,424,12,1,29,11,39012110,?,50565990,211.5,54730,844.6822,423,209042600,83286080,?,54730,1519060,-33400760,50026,3008.575,17.18651,7145659000,4704,423,1,7145659000,1,2,17.64372,4704,11,5349842,244824400,3.605757,161798400,193910.2,40,42638520,2239101,75342150,453239400,255077800,117980700,4704,11,bad
2819,1002,?,4,36,6,1.319023,5330,12504.77,964.4461,19635,0.674036,2867,13573.88,1485.234,2819,19635,2.185246,-17038.67,11425,1,16.30513,6293.508,2880,2867,0.962963,4423.963,2,?,17.01146,2880,9,2.570888,15665.32,60.48911,13934.54,3050901,54,5.814319,1429.769,2.931825,21490.2,17038.67,16.01541,2880,6,good
4535,7951,?,2358,13,4,0,9620,2854849,2407.43,24798,0,5307,2269721,936251.7,4535,24798,0.034775,-4473697,9870,451.3334,29.19731,184.5869,2386,5307,0.475,184.5869,2,1,29.98449,5308,6,2.519657,8647319,194.4439,2954849,14939860,240,653.6408,100000,-34.2732,8648478,4473697,489.1295,5308,4,bad
4535,7949,?,2358,13,4,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,24794,0.034775,-4473697,9868,451.3334,29.17585,184.5869,2386,5307,0.5,184.5869,2,1,26.63972,5308,6,2.519657,8647321,180.7404,2954849,14933270,240,729.0283,100000,178.1289,8648480,4473697,489.1295,5308,4,bad
5307,8310,?,2780,15,5,-22.46147,9771,45565.6,2426.756,28859,0,4535,45584.64,11600.81,5307,28859,0.000013,-51727.61,13780,22.45933,29.17576,0.070103,2797,4535,0.5,0.046977,2,?,27.64187,5308,6,0.000819,144216.3,1.15578,45588.07,12694260,240,22.33847,19.88746,-0.127387,144216.5,51727.61,22.45933,5308,5,bad
4535,7953,?,2358,13,4,0,9622,3041798,2408.001,24816,0,5307,2413750,1019001,4535,24816,0.033753,-4763279,9886,463.4729,29.75924,179.159,2386,5307,0.5,179.159,2,1,27.25238,5308,6,2.445163,8780332,176.4484,3141798,14946320,240,747.3358,100000,-166.2054,8781474,4763279,495.7727,5308,4,bad
4535,7950,?,2358,13,4,0,9618,3041798,2407.252,24800,0,5307,2413750,1019001,4535,24800,0.033753,-4763279,9874,463.4729,29.76382,179.159,2386,5307,0.5,179.159,2,1,30.09399,5308,6,2.445163,8780332,176.4484,3141798,14940090,240,747.3357,100000,-166.2054,8781474,4763279,495.7727,5308,4,bad
4535,7949,?,2358,13,4,0,9615,3041798,2406.948,24774,0,5307,2413750,1019001,4535,24774,0.033753,-4763279,9851,463.4729,29.77364,179.159,2386,5307,0.5,179.159,2,1,27.25337,5308,6,2.445163,8780331,180.7405,3141798,14933760,240,581.1927,100000,19.60779,8781473,4763279,495.7727,5308,4,bad
5307,8310,?,2780,15,5,-13.93736,9768,45697.62,2426.657,28847,0,4535,45711.66,7152.417,5307,28847,0.000008,-46416,13771,13.93527,29.76966,0.042726,2797,4535,0.495833,0.028421,2,?,28.43969,5308,6,0.000498,101089.2,1.227088,45711.61,12698140,240,13.96954,12.48824,0.013012,101089.3,46416,13.93527,5308,5,bad
2836,4486,?,1481,11,5,-428.9944,4741,740781.1,1307.308,14241,0.000029,2481,741299.6,262322.1,2836,14241,0.002918,-742044.3,6663,236.7988,13.80673,8.279591,1491,2481,0.483333,6.279591,2,?,10.67681,2837,6,0.137924,5390575,1.694334,741299.9,3723985,240,503.6303,488.3432,-14.14477,5390577,742044.3,416.1105,2837,5,bad
100,9,?,99,9,8,167.7161,38612,149.8095,66.22222,87025,4.818936,100,252.0465,149.817,100,87025,16.40549,-0.000155,38612,167.7161,0.922781,160790.2,9801,100,1,160790.2,4,2,0.960462,9801,8,17.38965,22.37242,22343.56,167.7347,10920.05,27,83.85429,?,83.8618,2505.794,252.0466,167.7161,9801,8,bad
100,9,?,99,9,8,213.1836,38612,160.9718,66.22222,87025,5.211675,100,260.3186,160.9793,100,87025,16.49591,0,38612,213.1836,1.043735,161676.4,9801,100,1,161676.4,4,2,1.058807,9801,8,17.76725,23.40448,28400.68,213.213,10920.05,31,106.5881,?,106.5956,2542.247,257.337,213.1836,9801,8,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950894.7,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.525,-1.218983,2,?,24.47935,5308,6,0.033402,11084170,1.367163,2992168,12668070,240,1994.728,1472.492,-0.092524,11084180,4530303,1994.585,5308,5,bad
497,72,18,6,30,14,-1.040077,38667,2.376319,173.5139,83842,-0.707107,494,3.224218,2.378574,497,83842,0.611889,-5.954728,39235,0.016327,25.16861,3634.623,5940,494,0.25,-3634.478,1,?,25.16861,5940,11,0.260006,46.74308,768.1103,2.51975,79039.03,12,0.874277,0.814149,-0.857954,77.0714,5.954728,0.016327,5940,14,good
22501,960,1,3,112,45,55050.08,533324,65110.26,11619.32,1018310,1,22497,118979.7,69051.25,22501,1018310,1229.916,-110413.8,462426,55050.08,24.37608,27746910,22560,22497,0.65,-13448750,1,?,23.7436,22560,34,3736.73,974378.5,13.96859,82346.32,396819800,20,52619.22,4597.197,2430.868,1226678,121540.2,55050.08,22560,45,bad
53,106,1,8,33,10,1,696,185.8005,26.5,1527,-0.255427,52,293.6449,186.0559,53,1527,99.34929,-218.4401,683,1,30.1057,14703.69,148,52,0.090909,-14701.69,1,?,30.1057,148,9,8.112484,192.7183,751.635,192.9561,1612.25,22,96.49482,6.501648,-95.49345,1353.129,218.4401,1,148,10,good
72,21,407,2,14,8,-0.000021,28223,0.014266,40.66667,98596,?,73,0.017157,0.014352,72,98596,0.001435,-0.009968,58643,0.000019,15.06754,16.83052,11729,73,0.944444,16.83052,1,1,15.06754,11730,9,0.001885,0.219993,165.311,0.015814,5488.54,36,0.007085,0.00583,0.006999,0.401231,0.017489,0.010517,11730,8,bad
102,183,?,4,62,23,5.858822,3713,28.67332,52.96175,7401,0.002953,102,87.25475,33.12506,102,7401,3.488859,-58.13634,3371,1,17.72024,1105.968,314,102,0.9,1096.467,9,?,17.71031,317,21,3.761411,95.45743,8.226292,47.13319,6562.171,20,9.092717,35.31413,7.910739,210.6766,80.74004,16.99878,317,23,good
1433,2907,?,732,1434,793,0,568149,0,726.2133,1137732,0,1433,0,0,1433,1137732,0,0,568149,0,19.78574,0,1434,1433,1,0,241,2,19.78574,1434,786,0,0,121969.4,0,1202010,89,0,?,0,0,0,0,1434,793,bad
?,14495,742,1,12,8,2.666667,?,1.177993,7482.938,134569,0.8,16052,8.59932,0.667255,?,134569,1.725984,-0.832993,118440,0.8,19.86382,27838.4,16129,16052,1,27838.4,1,2,19.86382,16129,8,0.659946,92.19168,3.418892,3.913107,242281300,44,0.967545,0.12992,1.767545,252.136,5.333333,2.666667,16129,8,bad
100,9,?,99,9,8,86062.62,38612,1263.576,66.22222,87025,79.80454,100,132173.3,69779.53,100,87025,1833.956,-218.6362,38612,84672.36,1.096194,17974600,9801,100,1,17974600,4,2,1.393387,9801,8,4626.598,14127.22,1.256096,86116.34,10920.05,26,8773.33,?,77289.29,520020.5,132392,86062.62,9801,8,bad
100,9,?,99,9,8,60418.4,38612,49223.42,66.22222,87025,104.4578,100,91833.2,49223.73,100,87025,1683.587,-90.24792,38612,60147.19,1.096194,16500840,9801,100,1,16500840,4,2,1.393384,9801,8,3695.628,9198.523,192450.7,60449.83,10920.05,31,30209.04,?,30209.36,424689.8,91923.45,60418.4,9801,8,bad
100,9,?,99,9,8,395697.2,38612,61355.33,66.22222,87025,101.3535,100,628785.8,311615.4,100,87025,4802.857,-1448.134,38612,395697.2,1.20324,47072800,9801,100,1,47072800,4,2,1.560951,9801,8,18251.71,74983.69,1.581144,395860.9,10920.05,37,72718.55,?,322978.6,1969674,630234,395697.2,9801,8,bad
