@relation 'petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1,3,5-12,14-18,20-23,25,27-32,34-54'

@attribute avgdistfromdiag numeric
@attribute blocksize numeric
@attribute left-bandwidth numeric
@attribute diagonal-dominance numeric
@attribute col-variability numeric
@attribute nnzeros numeric
@attribute row-variability numeric
@attribute solver {RCG*CHEBYSHEV,'Pseudoblock GMRES*CHEBYSHEV','Pseudoblock CG*KRYLOV','Pseudoblock GMRES*ILUT',GCRODR*CHEBYSHEV,'Block GMRES*RILUK',PCPG*KRYLOV,'Pseudoblock GMRES*RILUK','Block GMRES*DIAGONAL',PCPG*RELAXATION,'Pseudoblock Stochastic CG*DIAGONAL',PCPG*RILUK,'Pseudoblock GMRES*RELAXATION','Hybrid Block GMRES*KRYLOV',RCG*RELAXATION,'Pseudoblock GMRES*DIAGONAL',RCG*DIAGONAL,TFQMR*ILUT,PCPG*ILUT,'Pseudoblock CG*ILUT','Block CG*DIAGONAL',GCRODR*RILUK,GCRODR*RELAXATION,TFQMR*CHEBYSHEV,TFQMR*DIAGONAL,GCRODR*DIAGONAL,TFQMR*RELAXATION,'Hybrid Block GMRES*RELAXATION','Pseudoblock CG*RILUK',GCRODR*ILUT,'Block GMRES*CHEBYSHEV',MINRES*DIAGONAL,'Pseudoblock CG*DIAGONAL','Hybrid Block GMRES*RILUK',TFQMR*RILUK,'Block CG*ILUT','Pseudoblock CG*RELAXATION',MINRES*RELAXATION,'Pseudoblock Stochastic CG*RELAXATION','Block CG*CHEBYSHEV','Hybrid Block GMRES*ILUT','Block GMRES*ILUT',GCRODR*KRYLOV,RCG*ILUT,MINRES*KRYLOV,'Block GMRES*RELAXATION',RCG*KRYLOV,'Block CG*RELAXATION',TFQMR*KRYLOV,'Pseudoblock GMRES*KRYLOV',RCG*RILUK,'Hybrid Block GMRES*CHEBYSHEV','Pseudoblock Stochastic CG*RILUK','Pseudoblock CG*CHEBYSHEV','Pseudoblock Stochastic CG*CHEBYSHEV',MINRES*ILUT,'Block GMRES*KRYLOV',PCPG*DIAGONAL,'Pseudoblock Stochastic CG*KRYLOV','Hybrid Block GMRES*DIAGONAL',PCPG*CHEBYSHEV,'Block CG*KRYLOV',MINRES*CHEBYSHEV,'Block CG*RILUK','Pseudoblock Stochastic CG*ILUT',MINRES*RILUK}
@attribute class {good,bad}

@data
1,1,?,0.000006,5.20888,3600,5.20888,TFQMR*RILUK,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Block CG*ILUT',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock CG*RELAXATION',good
1,1,?,0.000006,5.20888,3600,5.20888,MINRES*RELAXATION,good
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock Stochastic CG*RELAXATION',good
1,1,?,0.000006,5.20888,3600,5.20888,'Block CG*CHEBYSHEV',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Hybrid Block GMRES*ILUT',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Block GMRES*ILUT',bad
1,1,?,0.000006,5.20888,3600,5.20888,GCRODR*KRYLOV,bad
1,1,?,0.000006,5.20888,3600,5.20888,RCG*ILUT,bad
1,1,?,0.000006,5.20888,3600,5.20888,MINRES*KRYLOV,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Block GMRES*RELAXATION',bad
1,1,?,0.000006,5.20888,3600,5.20888,RCG*KRYLOV,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Block CG*RELAXATION',good
1,1,?,0.000006,5.20888,3600,5.20888,TFQMR*KRYLOV,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock GMRES*KRYLOV',bad
1,1,?,0.000006,5.20888,3600,5.20888,RCG*RILUK,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Hybrid Block GMRES*CHEBYSHEV',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock Stochastic CG*RILUK',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock CG*CHEBYSHEV',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
1,1,?,0.000006,5.20888,3600,5.20888,MINRES*ILUT,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Block GMRES*KRYLOV',bad
1,1,?,0.000006,5.20888,3600,5.20888,PCPG*DIAGONAL,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock Stochastic CG*KRYLOV',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Hybrid Block GMRES*DIAGONAL',bad
1,1,?,0.000006,5.20888,3600,5.20888,PCPG*CHEBYSHEV,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Block CG*KRYLOV',bad
1,1,?,0.000006,5.20888,3600,5.20888,MINRES*CHEBYSHEV,bad
1,1,?,0.000006,5.20888,3600,5.20888,'Block CG*RILUK',bad
1,1,?,0.000006,5.20888,3600,5.20888,'Pseudoblock Stochastic CG*ILUT',bad
1,1,?,0.000006,5.20888,3600,5.20888,MINRES*RILUK,bad
4,224,864,-1,77.12,5976,77.12,RCG*CHEBYSHEV,bad
4,224,864,-1,77.12,5976,77.12,'Pseudoblock GMRES*CHEBYSHEV',bad
4,224,864,-1,77.12,5976,77.12,GCRODR*CHEBYSHEV,bad
4,224,864,-1,77.12,5976,77.12,TFQMR*CHEBYSHEV,bad
4,224,864,-1,77.12,5976,77.12,'Block GMRES*CHEBYSHEV',bad
4,224,864,-1,77.12,5976,77.12,'Block CG*CHEBYSHEV',bad
4,224,864,-1,77.12,5976,77.12,'Hybrid Block GMRES*CHEBYSHEV',good
4,224,864,-1,77.12,5976,77.12,'Pseudoblock CG*CHEBYSHEV',bad
4,224,864,-1,77.12,5976,77.12,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
4,224,864,-1,77.12,5976,77.12,PCPG*CHEBYSHEV,bad
4,224,864,-1,77.12,5976,77.12,MINRES*CHEBYSHEV,bad
2,401,1200,-5964825,5.980963,5584,7.988063,'Pseudoblock GMRES*CHEBYSHEV',bad
2,401,1200,-5964825,5.980963,5584,7.988063,GCRODR*CHEBYSHEV,bad
2,401,1200,-5964825,5.980963,5584,7.988063,'Block GMRES*DIAGONAL',bad
2,401,1200,-5964825,5.980963,5584,7.988063,'Pseudoblock GMRES*DIAGONAL',bad
2,401,1200,-5964825,5.980963,5584,7.988063,TFQMR*CHEBYSHEV,good
2,401,1200,-5964825,5.980963,5584,7.988063,TFQMR*DIAGONAL,bad
2,401,1200,-5964825,5.980963,5584,7.988063,GCRODR*DIAGONAL,bad
2,401,1200,-5964825,5.980963,5584,7.988063,'Block GMRES*CHEBYSHEV',bad
2,401,1200,-5964825,5.980963,5584,7.988063,'Block CG*CHEBYSHEV',bad
2,401,1200,-5964825,5.980963,5584,7.988063,'Hybrid Block GMRES*CHEBYSHEV',bad
2,401,1200,-5964825,5.980963,5584,7.988063,'Hybrid Block GMRES*DIAGONAL',bad
4,16,272,0.220681,3.748847,2500,3.748847,RCG*CHEBYSHEV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock GMRES*CHEBYSHEV',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock CG*KRYLOV',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock GMRES*ILUT',bad
4,16,272,0.220681,3.748847,2500,3.748847,GCRODR*CHEBYSHEV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block GMRES*RILUK',bad
4,16,272,0.220681,3.748847,2500,3.748847,PCPG*KRYLOV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock GMRES*RILUK',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block GMRES*DIAGONAL',bad
4,16,272,0.220681,3.748847,2500,3.748847,PCPG*RELAXATION,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock Stochastic CG*DIAGONAL',good
4,16,272,0.220681,3.748847,2500,3.748847,PCPG*RILUK,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock GMRES*RELAXATION',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Hybrid Block GMRES*KRYLOV',bad
4,16,272,0.220681,3.748847,2500,3.748847,RCG*RELAXATION,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock GMRES*DIAGONAL',bad
4,16,272,0.220681,3.748847,2500,3.748847,RCG*DIAGONAL,good
4,16,272,0.220681,3.748847,2500,3.748847,TFQMR*ILUT,bad
4,16,272,0.220681,3.748847,2500,3.748847,PCPG*ILUT,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock CG*ILUT',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block CG*DIAGONAL',good
4,16,272,0.220681,3.748847,2500,3.748847,GCRODR*RILUK,bad
4,16,272,0.220681,3.748847,2500,3.748847,GCRODR*RELAXATION,bad
4,16,272,0.220681,3.748847,2500,3.748847,TFQMR*CHEBYSHEV,bad
4,16,272,0.220681,3.748847,2500,3.748847,TFQMR*DIAGONAL,good
4,16,272,0.220681,3.748847,2500,3.748847,GCRODR*DIAGONAL,bad
4,16,272,0.220681,3.748847,2500,3.748847,TFQMR*RELAXATION,good
4,16,272,0.220681,3.748847,2500,3.748847,'Hybrid Block GMRES*RELAXATION',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock CG*RILUK',bad
4,16,272,0.220681,3.748847,2500,3.748847,GCRODR*ILUT,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block GMRES*CHEBYSHEV',bad
4,16,272,0.220681,3.748847,2500,3.748847,MINRES*DIAGONAL,good
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock CG*DIAGONAL',good
4,16,272,0.220681,3.748847,2500,3.748847,'Hybrid Block GMRES*RILUK',bad
4,16,272,0.220681,3.748847,2500,3.748847,TFQMR*RILUK,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block CG*ILUT',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock CG*RELAXATION',good
4,16,272,0.220681,3.748847,2500,3.748847,MINRES*RELAXATION,good
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock Stochastic CG*RELAXATION',good
4,16,272,0.220681,3.748847,2500,3.748847,'Block CG*CHEBYSHEV',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Hybrid Block GMRES*ILUT',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block GMRES*ILUT',bad
4,16,272,0.220681,3.748847,2500,3.748847,RCG*ILUT,bad
4,16,272,0.220681,3.748847,2500,3.748847,MINRES*KRYLOV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block GMRES*RELAXATION',bad
4,16,272,0.220681,3.748847,2500,3.748847,RCG*KRYLOV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block CG*RELAXATION',good
4,16,272,0.220681,3.748847,2500,3.748847,TFQMR*KRYLOV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock GMRES*KRYLOV',bad
4,16,272,0.220681,3.748847,2500,3.748847,RCG*RILUK,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Hybrid Block GMRES*CHEBYSHEV',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock Stochastic CG*RILUK',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock CG*CHEBYSHEV',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
4,16,272,0.220681,3.748847,2500,3.748847,MINRES*ILUT,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block GMRES*KRYLOV',bad
4,16,272,0.220681,3.748847,2500,3.748847,PCPG*DIAGONAL,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock Stochastic CG*KRYLOV',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Hybrid Block GMRES*DIAGONAL',bad
4,16,272,0.220681,3.748847,2500,3.748847,PCPG*CHEBYSHEV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block CG*KRYLOV',bad
4,16,272,0.220681,3.748847,2500,3.748847,MINRES*CHEBYSHEV,bad
4,16,272,0.220681,3.748847,2500,3.748847,'Block CG*RILUK',bad
4,16,272,0.220681,3.748847,2500,3.748847,'Pseudoblock Stochastic CG*ILUT',bad
4,16,272,0.220681,3.748847,2500,3.748847,MINRES*RILUK,bad
3,1,47,1,3.41127,177,3.324908,RCG*CHEBYSHEV,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock GMRES*CHEBYSHEV',bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock CG*KRYLOV',bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock GMRES*ILUT',bad
3,1,47,1,3.41127,177,3.324908,GCRODR*CHEBYSHEV,bad
3,1,47,1,3.41127,177,3.324908,'Block GMRES*RILUK',bad
3,1,47,1,3.41127,177,3.324908,PCPG*KRYLOV,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock GMRES*RILUK',bad
3,1,47,1,3.41127,177,3.324908,'Block GMRES*DIAGONAL',bad
3,1,47,1,3.41127,177,3.324908,PCPG*RELAXATION,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock Stochastic CG*DIAGONAL',good
3,1,47,1,3.41127,177,3.324908,PCPG*RILUK,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock GMRES*RELAXATION',bad
3,1,47,1,3.41127,177,3.324908,'Hybrid Block GMRES*KRYLOV',bad
3,1,47,1,3.41127,177,3.324908,RCG*RELAXATION,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock GMRES*DIAGONAL',bad
3,1,47,1,3.41127,177,3.324908,RCG*DIAGONAL,good
3,1,47,1,3.41127,177,3.324908,TFQMR*ILUT,good
3,1,47,1,3.41127,177,3.324908,PCPG*ILUT,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock CG*ILUT',bad
3,1,47,1,3.41127,177,3.324908,'Block CG*DIAGONAL',good
3,1,47,1,3.41127,177,3.324908,GCRODR*RILUK,bad
3,1,47,1,3.41127,177,3.324908,GCRODR*RELAXATION,bad
3,1,47,1,3.41127,177,3.324908,TFQMR*CHEBYSHEV,bad
3,1,47,1,3.41127,177,3.324908,TFQMR*DIAGONAL,good
3,1,47,1,3.41127,177,3.324908,GCRODR*DIAGONAL,bad
3,1,47,1,3.41127,177,3.324908,TFQMR*RELAXATION,good
3,1,47,1,3.41127,177,3.324908,'Hybrid Block GMRES*RELAXATION',bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock CG*RILUK',good
3,1,47,1,3.41127,177,3.324908,GCRODR*ILUT,bad
3,1,47,1,3.41127,177,3.324908,'Block GMRES*CHEBYSHEV',bad
3,1,47,1,3.41127,177,3.324908,MINRES*DIAGONAL,good
3,1,47,1,3.41127,177,3.324908,'Pseudoblock CG*DIAGONAL',good
3,1,47,1,3.41127,177,3.324908,'Hybrid Block GMRES*RILUK',bad
3,1,47,1,3.41127,177,3.324908,TFQMR*RILUK,bad
3,1,47,1,3.41127,177,3.324908,'Block CG*ILUT',bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock CG*RELAXATION',good
3,1,47,1,3.41127,177,3.324908,MINRES*RELAXATION,good
3,1,47,1,3.41127,177,3.324908,'Pseudoblock Stochastic CG*RELAXATION',good
3,1,47,1,3.41127,177,3.324908,'Block CG*CHEBYSHEV',bad
3,1,47,1,3.41127,177,3.324908,'Hybrid Block GMRES*ILUT',bad
3,1,47,1,3.41127,177,3.324908,'Block GMRES*ILUT',bad
3,1,47,1,3.41127,177,3.324908,RCG*ILUT,bad
3,1,47,1,3.41127,177,3.324908,MINRES*KRYLOV,bad
3,1,47,1,3.41127,177,3.324908,'Block GMRES*RELAXATION',bad
3,1,47,1,3.41127,177,3.324908,RCG*KRYLOV,bad
3,1,47,1,3.41127,177,3.324908,'Block CG*RELAXATION',good
3,1,47,1,3.41127,177,3.324908,TFQMR*KRYLOV,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock GMRES*KRYLOV',bad
3,1,47,1,3.41127,177,3.324908,RCG*RILUK,bad
3,1,47,1,3.41127,177,3.324908,'Hybrid Block GMRES*CHEBYSHEV',bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock Stochastic CG*RILUK',bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock CG*CHEBYSHEV',bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
3,1,47,1,3.41127,177,3.324908,MINRES*ILUT,bad
3,1,47,1,3.41127,177,3.324908,'Block GMRES*KRYLOV',bad
3,1,47,1,3.41127,177,3.324908,PCPG*DIAGONAL,bad
3,1,47,1,3.41127,177,3.324908,'Pseudoblock Stochastic CG*KRYLOV',bad
3,1,47,1,3.41127,177,3.324908,'Hybrid Block GMRES*DIAGONAL',bad
3,1,47,1,3.41127,177,3.324908,PCPG*CHEBYSHEV,bad
3,1,47,1,3.41127,177,3.324908,'Block CG*KRYLOV',bad
3,1,47,1,3.41127,177,3.324908,MINRES*CHEBYSHEV,bad
3,1,47,1,3.41127,177,3.324908,'Block CG*RILUK',good
3,1,47,1,3.41127,177,3.324908,'Pseudoblock Stochastic CG*ILUT',bad
3,1,47,1,3.41127,177,3.324908,MINRES*RILUK,good
1,1,?,0.00001,4.985271,138,4.985271,RCG*CHEBYSHEV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock GMRES*CHEBYSHEV',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock CG*KRYLOV',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock GMRES*ILUT',bad
1,1,?,0.00001,4.985271,138,4.985271,GCRODR*CHEBYSHEV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block GMRES*RILUK',bad
1,1,?,0.00001,4.985271,138,4.985271,PCPG*KRYLOV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock GMRES*RILUK',bad
1,1,?,0.00001,4.985271,138,4.985271,'Block GMRES*DIAGONAL',bad
1,1,?,0.00001,4.985271,138,4.985271,PCPG*RELAXATION,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock Stochastic CG*DIAGONAL',good
1,1,?,0.00001,4.985271,138,4.985271,PCPG*RILUK,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock GMRES*RELAXATION',bad
1,1,?,0.00001,4.985271,138,4.985271,'Hybrid Block GMRES*KRYLOV',bad
1,1,?,0.00001,4.985271,138,4.985271,RCG*RELAXATION,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock GMRES*DIAGONAL',bad
1,1,?,0.00001,4.985271,138,4.985271,RCG*DIAGONAL,bad
1,1,?,0.00001,4.985271,138,4.985271,TFQMR*ILUT,bad
1,1,?,0.00001,4.985271,138,4.985271,PCPG*ILUT,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock CG*ILUT',bad
1,1,?,0.00001,4.985271,138,4.985271,'Block CG*DIAGONAL',good
1,1,?,0.00001,4.985271,138,4.985271,GCRODR*RILUK,bad
1,1,?,0.00001,4.985271,138,4.985271,GCRODR*RELAXATION,bad
1,1,?,0.00001,4.985271,138,4.985271,TFQMR*CHEBYSHEV,bad
1,1,?,0.00001,4.985271,138,4.985271,TFQMR*DIAGONAL,good
1,1,?,0.00001,4.985271,138,4.985271,GCRODR*DIAGONAL,bad
1,1,?,0.00001,4.985271,138,4.985271,TFQMR*RELAXATION,good
1,1,?,0.00001,4.985271,138,4.985271,'Hybrid Block GMRES*RELAXATION',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock CG*RILUK',bad
1,1,?,0.00001,4.985271,138,4.985271,GCRODR*ILUT,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block GMRES*CHEBYSHEV',bad
1,1,?,0.00001,4.985271,138,4.985271,MINRES*DIAGONAL,good
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock CG*DIAGONAL',good
1,1,?,0.00001,4.985271,138,4.985271,'Hybrid Block GMRES*RILUK',bad
1,1,?,0.00001,4.985271,138,4.985271,TFQMR*RILUK,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block CG*ILUT',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock CG*RELAXATION',good
1,1,?,0.00001,4.985271,138,4.985271,MINRES*RELAXATION,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock Stochastic CG*RELAXATION',good
1,1,?,0.00001,4.985271,138,4.985271,'Block CG*CHEBYSHEV',bad
1,1,?,0.00001,4.985271,138,4.985271,'Hybrid Block GMRES*ILUT',bad
1,1,?,0.00001,4.985271,138,4.985271,'Block GMRES*ILUT',bad
1,1,?,0.00001,4.985271,138,4.985271,GCRODR*KRYLOV,bad
1,1,?,0.00001,4.985271,138,4.985271,RCG*ILUT,bad
1,1,?,0.00001,4.985271,138,4.985271,MINRES*KRYLOV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block GMRES*RELAXATION',bad
1,1,?,0.00001,4.985271,138,4.985271,RCG*KRYLOV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block CG*RELAXATION',good
1,1,?,0.00001,4.985271,138,4.985271,TFQMR*KRYLOV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock GMRES*KRYLOV',bad
1,1,?,0.00001,4.985271,138,4.985271,RCG*RILUK,bad
1,1,?,0.00001,4.985271,138,4.985271,'Hybrid Block GMRES*CHEBYSHEV',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock Stochastic CG*RILUK',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock CG*CHEBYSHEV',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
1,1,?,0.00001,4.985271,138,4.985271,MINRES*ILUT,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block GMRES*KRYLOV',bad
1,1,?,0.00001,4.985271,138,4.985271,PCPG*DIAGONAL,bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock Stochastic CG*KRYLOV',bad
1,1,?,0.00001,4.985271,138,4.985271,'Hybrid Block GMRES*DIAGONAL',bad
1,1,?,0.00001,4.985271,138,4.985271,PCPG*CHEBYSHEV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block CG*KRYLOV',bad
1,1,?,0.00001,4.985271,138,4.985271,MINRES*CHEBYSHEV,bad
1,1,?,0.00001,4.985271,138,4.985271,'Block CG*RILUK',bad
1,1,?,0.00001,4.985271,138,4.985271,'Pseudoblock Stochastic CG*ILUT',bad
1,1,?,0.00001,4.985271,138,4.985271,MINRES*RILUK,bad
24,1,796,-75,?,19976,?,'Pseudoblock GMRES*CHEBYSHEV',bad
24,1,796,-75,?,19976,?,GCRODR*CHEBYSHEV,bad
24,1,796,-75,?,19976,?,TFQMR*CHEBYSHEV,bad
24,1,796,-75,?,19976,?,'Block GMRES*CHEBYSHEV',bad
24,1,796,-75,?,19976,?,'Hybrid Block GMRES*CHEBYSHEV',good
24,1,793,-63,?,19976,?,'Pseudoblock GMRES*CHEBYSHEV',bad
24,1,793,-63,?,19976,?,GCRODR*CHEBYSHEV,bad
24,1,793,-63,?,19976,?,TFQMR*CHEBYSHEV,bad
24,1,793,-63,?,19976,?,'Block GMRES*CHEBYSHEV',bad
24,1,793,-63,?,19976,?,'Hybrid Block GMRES*CHEBYSHEV',good
24,1,793,-63,?,19976,?,MINRES*CHEBYSHEV,bad
8,6904,11773,-20000.01,69.9386,108359,69.9386,'Pseudoblock GMRES*CHEBYSHEV',bad
8,6904,11773,-20000.01,69.9386,108359,69.9386,GCRODR*CHEBYSHEV,bad
8,6904,11773,-20000.01,69.9386,108359,69.9386,TFQMR*CHEBYSHEV,good
8,6904,11773,-20000.01,69.9386,108359,69.9386,'Block GMRES*CHEBYSHEV',bad
8,6904,11773,-20000.01,69.9386,108359,69.9386,'Hybrid Block GMRES*CHEBYSHEV',good
8,6904,11773,-20000.01,69.9386,108359,69.9386,MINRES*CHEBYSHEV,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,RCG*CHEBYSHEV,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock GMRES*CHEBYSHEV',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock CG*KRYLOV',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock GMRES*ILUT',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,GCRODR*CHEBYSHEV,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Block GMRES*RILUK',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,PCPG*KRYLOV,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock GMRES*RILUK',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Block GMRES*DIAGONAL',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,PCPG*RELAXATION,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock Stochastic CG*DIAGONAL',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,PCPG*RILUK,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock GMRES*RELAXATION',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Hybrid Block GMRES*KRYLOV',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,RCG*RELAXATION,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock GMRES*DIAGONAL',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,RCG*DIAGONAL,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,TFQMR*ILUT,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,PCPG*ILUT,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock CG*ILUT',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Block CG*DIAGONAL',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,GCRODR*RILUK,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,GCRODR*RELAXATION,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,TFQMR*CHEBYSHEV,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,TFQMR*DIAGONAL,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,GCRODR*DIAGONAL,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,TFQMR*RELAXATION,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Hybrid Block GMRES*RELAXATION',good
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock CG*RILUK',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,GCRODR*ILUT,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Block GMRES*CHEBYSHEV',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,MINRES*DIAGONAL,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock CG*DIAGONAL',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Hybrid Block GMRES*RILUK',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,TFQMR*RILUK,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Block CG*ILUT',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock CG*RELAXATION',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,MINRES*RELAXATION,bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Pseudoblock Stochastic CG*RELAXATION',bad
24,1,12583,-20.57343,7.212294,365313,7.187846,'Block CG*CHEBYSHEV',bad
